Gene	Gene_id	Disease	Disease_id	Type	Disease_Class	Semantic_Type	N_genes_d	N_SNPs_d	Score_gda	EL_gda	EI_gda	N_PMIDs	N_SNPs_gda	First_Ref	Last_Ref
PPARG	5468	Glomerulosclerosis (disorder)	C0178664	disease		Disease or Syndrome	111	1	0.2	no reported evidence		1	0	2001.0	2001.0
PPARG	5468	Lipodystrophy, not elsewhere classified	C0494360	disease		Disease or Syndrome	4	0	0.2	no reported evidence		1	0	2007.0	2007.0
PPARG	5468	Congenital Generalized Lipodystrophy Type 2	C1720863	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases; Skin and Connective Tissue Diseases	Congenital Abnormality	5	25	0.2	no reported evidence		1	0	2007.0	2007.0
PPARG	5468	Diabetic encephalopathy	C1868773	disease		Disease or Syndrome	4	0	0.2	no reported evidence		1	0	2014.0	2014.0
PPARG	5468	Steatohepatitis	C2711227	disease	Digestive System Diseases	Disease or Syndrome	568	41	0.2	no reported evidence	1.0	15	2	2005.0	2016.0
PPARG	5468	Abdominal obesity metabolic syndrome	C2930930	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	11	0	0.2	no reported evidence		0	0		
HFE	3077	Steatohepatitis	C2711227	disease	Digestive System Diseases	Disease or Syndrome	568	41	0.19	no reported evidence	0.8888889	9	2	2001.0	2014.0
PPARG	5468	Hyperinsulinism	C0020459	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	376	33	0.19	no reported evidence	1.0	9	2	1998.0	2014.0
PPARG	5468	Hyperglycemia	C0020456	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	487	37	0.17	no reported evidence	1.0	7	4	2003.0	2018.0
HFE	3077	Arthropathy	C0022408	group	Musculoskeletal Diseases	Disease or Syndrome	124	7	0.15	no reported evidence	1.0	5	2	2006.0	2013.0
PPARG	5468	Obesity, Morbid	C0028756	disease	Nutritional and Metabolic Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	112	29	0.15	no reported evidence	1.0	7	1	1998.0	2012.0
PPARG	5468	Acromegaly	C0001206	disease	Endocrine System Diseases; Musculoskeletal Diseases; Nervous System Diseases	Disease or Syndrome	75	9	0.14	no reported evidence	1.0	4	0	2002.0	2016.0
HFE	3077	Hypogonadism	C0020619	disease	Endocrine System Diseases	Disease or Syndrome	204	8	0.13	no reported evidence	0.6666667	3	0	2005.0	2011.0
HFE	3077	Arthralgia	C0003862	phenotype	Musculoskeletal Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	127	4	0.12	no reported evidence	1.0	2	2	2007.0	2013.0
HFE	3077	Congestive heart failure	C0018802	disease	Cardiovascular Diseases	Disease or Syndrome	883	65	0.12	no reported evidence	1.0	2	3	2009.0	2013.0
HFE	3077	Hypertensive disease	C0020538	group	Cardiovascular Diseases	Disease or Syndrome	1309	447	0.12	no reported evidence	1.0	3	2	2012.0	2016.0
HFE	3077	Calcium pyrophosphate deposition disease	C0553730	disease	Musculoskeletal Diseases	Disease or Syndrome	26	4	0.12	no reported evidence	1.0	2	2	2005.0	2007.0
HFE	3077	Cardiomyopathies	C0878544	group	Cardiovascular Diseases	Disease or Syndrome	479	108	0.12	no reported evidence	1.0	2	2	1999.0	2001.0
HFE	3077	Heart failure	C0018801	disease	Cardiovascular Diseases	Disease or Syndrome	814	91	0.11	no reported evidence	1.0	1	1	2009.0	2009.0
HFE	3077	Schizophrenia	C0036341	disease	Mental Disorders	Mental or Behavioral Dysfunction	1922	1782	0.11	no reported evidence	1.0	2	1	2012.0	2018.0
HFE	3077	Hyperferritinaemia	C3854388	disease		Disease or Syndrome	19	0	0.11	no reported evidence	1.0	1	0	2018.0	2018.0
PPARG	5468	Acanthosis Nigricans	C0000889	disease	Skin and Connective Tissue Diseases	Disease or Syndrome	34	8	0.11	no reported evidence	1.0	1	0	2000.0	2000.0
PPARG	5468	Hypertrophic Cardiomyopathy	C0007194	disease	Cardiovascular Diseases	Disease or Syndrome	327	287	0.11	no reported evidence	1.0	1	0	2008.0	2008.0
PPARG	5468	Liver Cirrhosis	C0023890	disease	Digestive System Diseases	Disease or Syndrome	682	71	0.11	no reported evidence	1.0	1	0	2005.0	2005.0
PPARG	5468	Hyperuricemia	C0740394	disease	Pathological Conditions, Signs and Symptoms	Disease or Syndrome	71	20	0.11	no reported evidence	1.0	1	0	2013.0	2013.0
HFE	3077	Abdominal Pain	C0000737	phenotype	Pathological Conditions, Signs and Symptoms	Sign or Symptom	152	2	0.1	no reported evidence		0	0		
HFE	3077	Alcohol consumption	C0001948	phenotype	Behavior and Behavior Mechanisms	Individual Behavior	38	178	0.1	no reported evidence		1	1	2012.0	2012.0
HFE	3077	Alopecia	C0002170	disease	Pathological Conditions, Signs and Symptoms; Skin and Connective Tissue Diseases	Disease or Syndrome	215	20	0.1	no reported evidence		0	0		
HFE	3077	Amenorrhea	C0002453	phenotype	Pathological Conditions, Signs and Symptoms	Disease or Syndrome	48	0	0.1	no reported evidence		0	0		
HFE	3077	Amyotrophic Lateral Sclerosis	C0002736	disease	Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	659	259	0.1	no reported evidence	0.7	11	1	2005.0	2016.0
HFE	3077	Cardiac Arrhythmia	C0003811	phenotype	Cardiovascular Diseases; Pathological Conditions, Signs and Symptoms	Finding	131	29	0.1	no reported evidence		0	0		
HFE	3077	Ascites	C0003962	phenotype	Pathological Conditions, Signs and Symptoms	Finding	44	0	0.1	no reported evidence		0	0		
HFE	3077	Azoospermia	C0004509	disease	Male Urogenital Diseases	Disease or Syndrome	173	80	0.1	no reported evidence		0	0		
HFE	3077	Blood Pressure	C0005823	phenotype		Organism Function	75	223	0.1	no reported evidence		3	2	2011.0	2012.0
HFE	3077	Coronary heart disease	C0010068	disease	Cardiovascular Diseases	Disease or Syndrome	912	760	0.1	no reported evidence	0.8	10	3	1998.0	2012.0
HFE	3077	Diabetes	C0011847	disease		Disease or Syndrome	1267	349	0.1	no reported evidence	0.6363636	11	2	2001.0	2018.0
HFE	3077	Diabetes Mellitus, Non-Insulin-Dependent	C0011860	disease	Endocrine System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	1671	1522	0.1	no reported evidence	0.8888889	10	2	2000.0	2015.0
HFE	3077	Dislocations	C0012691	group	Musculoskeletal Diseases; Wounds and Injuries	Injury or Poisoning	38	0	0.1	no reported evidence		0	0		
HFE	3077	Red Blood Cell Count measurement	C0014772	phenotype		Laboratory Procedure	117	250	0.1	no reported evidence		1	1	2017.0	2017.0
HFE	3077	Fatigue	C0015672	phenotype	Pathological Conditions, Signs and Symptoms	Sign or Symptom	329	33	0.1	no reported evidence		0	1		
HFE	3077	Gynecomastia	C0018418	disease	Skin and Connective Tissue Diseases	Disease or Syndrome	86	0	0.1	no reported evidence		0	0		
HFE	3077	Cardiomegaly	C0018800	phenotype	Cardiovascular Diseases; Pathological Conditions, Signs and Symptoms	Finding	158	0	0.1	no reported evidence		0	0		
HFE	3077	Hematocrit procedure	C0018935	phenotype		Laboratory Procedure	100	212	0.1	no reported evidence		2	2	2009.0	2017.0
HFE	3077	Hepatomegaly	C0019209	phenotype	Digestive System Diseases; Pathological Conditions, Signs and Symptoms	Finding	372	0	0.1	no reported evidence		0	0		
HFE	3077	Intelligence	C0021704	phenotype	Behavior and Behavior Mechanisms	Mental Process	213	679	0.1	no reported evidence		1	1	2018.0	2018.0
HFE	3077	Liver diseases	C0023895	group	Digestive System Diseases	Disease or Syndrome	605	26	0.1	no reported evidence	0.7894737	20	2	1998.0	2015.0
HFE	3077	Osteoporosis	C0029456	disease	Musculoskeletal Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	440	82	0.1	no reported evidence		0	0		
HFE	3077	Platelet Count measurement	C0032181	phenotype		Laboratory Procedure	190	353	0.1	no reported evidence		1	1	2017.0	2017.0
HFE	3077	Pleural effusion disorder	C0032227	group	Respiratory Tract Diseases	Disease or Syndrome	106	4	0.1	no reported evidence		0	0		
HFE	3077	Splenomegaly	C0038002	phenotype	Pathological Conditions, Signs and Symptoms	Finding	246	3	0.1	no reported evidence		0	0		
HFE	3077	Telangiectasis	C0039446	disease	Cardiovascular Diseases	Disease or Syndrome	45	2	0.1	no reported evidence		0	0		
HFE	3077	Liver Dysfunction	C0086565	phenotype	Digestive System Diseases	Finding	206	0	0.1	no reported evidence		0	0		
HFE	3077	Liver function tests abnormal finding	C0151766	phenotype		Finding	117	0	0.1	no reported evidence		0	0		
HFE	3077	Serum iron raised	C0151900	phenotype		Finding	7	0	0.1	no reported evidence		0	0		
HFE	3077	Atrophy of testis	C0156312	disease		Disease or Syndrome	19	0	0.1	no reported evidence		0	0		
HFE	3077	Hyperpigmentation	C0162834	phenotype	Skin and Connective Tissue Diseases	Pathologic Function	50	3	0.1	no reported evidence		0	0		
HFE	3077	Aspartate aminotransferase measurement	C0201899	phenotype		Laboratory Procedure	28	108	0.1	no reported evidence		1	1	2011.0	2011.0
HFE	3077	Transferrin measurement	C0202105	phenotype		Laboratory Procedure	5	10	0.1	no reported evidence		1	1	2015.0	2015.0
HFE	3077	Unsaturated iron binding capacity measurement	C0202106	phenotype		Laboratory Procedure	15	33	0.1	no reported evidence		2	2	2015.0	2017.0
HFE	3077	Low density lipoprotein cholesterol measurement	C0202117	phenotype		Laboratory Procedure	282	676	0.1	no reported evidence		2	1	2010.0	2014.0
HFE	3077	Uric acid measurement (procedure)	C0202239	phenotype		Laboratory Procedure	111	2331	0.1	no reported evidence		3	6	2011.0	2013.0
HFE	3077	Reticulocyte count (procedure)	C0206161	phenotype		Laboratory Procedure	201	472	0.1	no reported evidence		1	1	2017.0	2017.0
HFE	3077	Melanoderma (disorder)	C0221436	disease		Disease or Syndrome	44	0	0.1	no reported evidence		0	0		
HFE	3077	Abdominal discomfort	C0232487	phenotype		Sign or Symptom	137	0	0.1	no reported evidence		0	0		
HFE	3077	Abnormal glucose tolerance	C0235401	phenotype		Finding	2	0	0.1	no reported evidence		0	0		
HFE	3077	Elevated liver enzymes	C0235996	phenotype		Finding	117	0	0.1	no reported evidence		0	0		
HFE	3077	Fibrosis, Liver	C0239946	disease	Digestive System Diseases	Disease or Syndrome	544	31	0.1	no reported evidence	0.6923077	13	3	2002.0	2018.0
HFE	3077	Iron deficiency	C0240066	disease		Disease or Syndrome	62	8	0.1	no reported evidence	0.8888889	18	2	1995.0	2015.0
HFE	3077	Increased serum ferritin	C0241013	phenotype		Finding	19	0	0.1	no reported evidence		0	0		
HFE	3077	Erectile dysfunction	C0242350	disease	Male Urogenital Diseases; Mental Disorders	Finding	117	17	0.1	no reported evidence		0	0		
HFE	3077	Juvenile hemochromatosis	C0268060	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases	Disease or Syndrome	14	11	0.1	no reported evidence	0.7692308	13	2	1998.0	2009.0
HFE	3077	Hypogonadotropic hypogonadism	C0271623	disease	Endocrine System Diseases	Disease or Syndrome	125	11	0.1	no reported evidence		0	0		
HFE	3077	Iron Overload	C0282193	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	87	30	0.1	no reported evidence	0.845	204	7	1991.0	2018.0
HFE	3077	Erythrocyte Mean Corpuscular Hemoglobin Test	C0369183	phenotype		Laboratory Procedure	386	4531	0.1	no reported evidence		5	9	2011.0	2017.0
HFE	3077	Ferritin measurement	C0373607	phenotype		Laboratory Procedure	22	155	0.1	no reported evidence		7	2	2009.0	2017.0
HFE	3077	Non-alcoholic Fatty Liver Disease	C0400966	disease	Digestive System Diseases	Disease or Syndrome	333	84	0.1	no reported evidence	1.0	10	3	2003.0	2013.0
HFE	3077	Diastolic blood pressure	C0428883	phenotype		Clinical Attribute	116	256	0.1	no reported evidence		2	2	2012.0	2017.0
HFE	3077	Liver enzymes abnormal	C0438237	phenotype		Finding	117	0	0.1	no reported evidence		0	0		
HFE	3077	Transaminases increased	C0438717	phenotype		Finding	117	0	0.1	no reported evidence		0	0		
HFE	3077	Mean corpuscular hemoglobin concentration determination	C0474535	phenotype		Laboratory Procedure	100	583	0.1	no reported evidence		2	5	2009.0	2017.0
HFE	3077	Hemoglobin measurement	C0518015	phenotype		Laboratory Procedure	96	219	0.1	no reported evidence		5	3	2009.0	2017.0
HFE	3077	Electrocardiogram abnormal	C0522055	phenotype		Finding	102	0	0.1	no reported evidence		0	0		
HFE	3077	Mean Corpuscular Volume (result)	C0524587	phenotype		Laboratory or Test Result	193	435	0.1	no reported evidence		4	1	2009.0	2012.0
HFE	3077	Hepatitis C, Chronic	C0524910	disease	Digestive System Diseases; Virus Diseases	Disease or Syndrome	385	64	0.1	no reported evidence	0.9333333	17	2	1998.0	2012.0
HFE	3077	Gastrointestinal pain	C0687713	phenotype		Sign or Symptom	139	0	0.1	no reported evidence		0	0		
HFE	3077	Total iron binding capacity function	C0700379	phenotype		Clinical Attribute	14	35	0.1	no reported evidence		2	1	2011.0	2017.0
HFE	3077	Increased ferritin	C0743912	phenotype		Finding	19	0	0.1	no reported evidence		0	0		
HFE	3077	Electrocardiographic changes	C0855329	phenotype		Finding	103	5	0.1	no reported evidence		0	0		
HFE	3077	Systolic Pressure	C0871470	phenotype		Clinical Attribute	117	244	0.1	no reported evidence		2	1	2012.0	2017.0
HFE	3077	Increased liver function tests	C0877359	phenotype		Finding	117	0	0.1	no reported evidence		0	0		
HFE	3077	Spider Veins	C1138421	phenotype	Cardiovascular Diseases	Finding	22	0	0.1	no reported evidence		0	0		
HFE	3077	Finding of Mean Corpuscular Hemoglobin	C1261502	phenotype		Finding	386	4531	0.1	no reported evidence		5	9	2011.0	2017.0
HFE	3077	Blood pressure finding	C1271104	phenotype		Finding	75	223	0.1	no reported evidence		3	2	2011.0	2012.0
HFE	3077	Systemic arterial pressure	C1272641	phenotype		Finding	75	223	0.1	no reported evidence		3	2	2011.0	2012.0
HFE	3077	Transferrin saturation measurement	C1277709	phenotype		Laboratory Procedure	15	33	0.1	no reported evidence		2	2	2015.0	2017.0
HFE	3077	Iron binding capacity total measurement	C1283048	phenotype		Laboratory Procedure	14	35	0.1	no reported evidence		2	1	2011.0	2017.0
HFE	3077	Serum iron measurement	C1318312	phenotype		Laboratory Procedure	13	24	0.1	no reported evidence		3	2	2011.0	2017.0
HFE	3077	Serum total cholesterol measurement	C1445957	phenotype		Laboratory Procedure	306	814	0.1	no reported evidence		2	1	2010.0	2014.0
HFE	3077	Cirrhosis	C1623038	disease	Pathological Conditions, Signs and Symptoms	Disease or Syndrome	432	48	0.1	no reported evidence	0.8636364	22	5	2000.0	2015.0
HFE	3077	Abnormal heart beat	C1744601	phenotype		Sign or Symptom	99	0	0.1	no reported evidence		0	0		
HFE	3077	ECG abnormality	C1832603	phenotype		Finding	99	0	0.1	no reported evidence		0	0		
HFE	3077	Subclinical abnormal liver function tests	C1842003	phenotype		Finding	117	0	0.1	no reported evidence		0	0		
HFE	3077	Cardiac conduction abnormality	C1842820	phenotype		Finding	101	0	0.1	no reported evidence		0	0		
HFE	3077	Elevated hepatic transaminases	C1848701	phenotype		Finding	118	2	0.1	no reported evidence		0	0		
HFE	3077	Limitation of joint mobility	C1857108	phenotype		Finding	64	0	0.1	no reported evidence		0	0		
HFE	3077	Increased hepatocellular carcinoma risk	C1862761	phenotype		Finding	31	0	0.1	no reported evidence		0	0		
HFE	3077	Increased incidence of hepatocellular carcinoma	C1867955	phenotype		Finding	31	0	0.1	no reported evidence		0	0		
HFE	3077	Coronary Artery Disease	C1956346	disease	Cardiovascular Diseases	Disease or Syndrome	980	861	0.1	no reported evidence	0.7777778	11	2	1998.0	2012.0
HFE	3077	Hypogonadism, Isolated Hypogonadotropic	C3489396	disease	Endocrine System Diseases	Disease or Syndrome	116	18	0.1	no reported evidence		0	0		
HFE	3077	Abnormality of the hypothalamus-pituitary axis	C4025819	phenotype		Anatomical Abnormality	14	0	0.1	no reported evidence		0	0		
NOS3	4846	Angina Pectoris	C0002962	phenotype	Cardiovascular Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	58	64	0.1	no reported evidence		1	1	2017.0	2017.0
NOS3	4846	Asthma	C0004096	disease	Immune System Diseases; Respiratory Tract Diseases	Disease or Syndrome	1312	729	0.1	no reported evidence	0.9	12	2	2001.0	2013.0
NOS3	4846	Blood Pressure	C0005823	phenotype		Organism Function	75	223	0.1	no reported evidence		1	1	2012.0	2012.0
NOS3	4846	Coronary heart disease	C0010068	disease	Cardiovascular Diseases	Disease or Syndrome	912	760	0.1	no reported evidence	0.9814815	54	3	1996.0	2018.0
NOS3	4846	Diabetes	C0011847	disease		Disease or Syndrome	1267	349	0.1	no reported evidence	0.9375	16	1	2001.0	2015.0
NOS3	4846	Diabetes Mellitus	C0011849	group	Endocrine System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	1506	440	0.1	no reported evidence	0.9545455	22	1	2001.0	2016.0
NOS3	4846	Kidney Diseases	C0022658	group	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	638	93	0.1	no reported evidence	0.9	21	2	1999.0	2015.0
NOS3	4846	Cerebrovascular accident	C0038454	group	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	767	331	0.1	no reported evidence	0.8235294	20	4	1998.0	2016.0
NOS3	4846	Subarachnoid Hemorrhage	C0038525	disease	Cardiovascular Diseases; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	92	8	0.1	no reported evidence	1.0	11	0	2004.0	2017.0
NOS3	4846	Vascular Diseases	C0042373	group	Cardiovascular Diseases	Disease or Syndrome	400	32	0.1	no reported evidence	0.9	11	1	2000.0	2016.0
NOS3	4846	Triglycerides measurement	C0202236	phenotype		Laboratory Procedure	335	923	0.1	no reported evidence		1	1	2012.0	2012.0
NOS3	4846	Ischemic cardiomyopathy	C0349782	disease		Disease or Syndrome	115	65	0.1	no reported evidence		1	1	2017.0	2017.0
NOS3	4846	Diastolic blood pressure	C0428883	phenotype		Clinical Attribute	116	256	0.1	no reported evidence		1	1	2017.0	2017.0
NOS3	4846	Prostate carcinoma	C0600139	disease		Neoplastic Process	3144	756	0.1	no reported evidence	1.0	11	1	2003.0	2015.0
NOS3	4846	Endothelial dysfunction	C0856169	phenotype		Disease or Syndrome	261	11	0.1	no reported evidence	0.9705882	34	4	2000.0	2015.0
NOS3	4846	Ischemic stroke	C0948008	disease		Disease or Syndrome	393	209	0.1	no reported evidence	0.9444444	18	2	1999.0	2018.0
NOS3	4846	Blood pressure finding	C1271104	phenotype		Finding	75	223	0.1	no reported evidence		1	1	2012.0	2012.0
NOS3	4846	Systemic arterial pressure	C1272641	phenotype		Finding	75	223	0.1	no reported evidence		1	1	2012.0	2012.0
NOS3	4846	CORONARY ARTERY SPASM 1, SUSCEPTIBILITY TO	C3149657	phenotype		Finding	1	1	0.1	no reported evidence		1	1	1999.0	1999.0
PPARG	5468	Bone Cysts	C0005937	phenotype	Musculoskeletal Diseases; Neoplasms	Anatomical Abnormality	16	3	0.1	no reported evidence		0	0		
PPARG	5468	Malignant neoplasm of breast	C0006142	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	5053	1365	0.1	no reported evidence	1.0	55	1	1999.0	2018.0
PPARG	5468	Malignant neoplasm of thyroid	C0007115	disease		Neoplastic Process	504	40	0.1	no reported evidence	1.0	13	0	2001.0	2015.0
PPARG	5468	Non-Small Cell Lung Carcinoma	C0007131	disease	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	2242	362	0.1	no reported evidence	0.9230769	14	0	2002.0	2012.0
PPARG	5468	Cardiovascular Diseases	C0007222	group	Cardiovascular Diseases	Disease or Syndrome	786	197	0.1	no reported evidence	0.8181818	11	2	2000.0	2018.0
PPARG	5468	Coronary Arteriosclerosis	C0010054	disease	Cardiovascular Diseases	Disease or Syndrome	759	189	0.1	no reported evidence	1.0	14	2	2000.0	2018.0
PPARG	5468	Coronary heart disease	C0010068	disease	Cardiovascular Diseases	Disease or Syndrome	912	760	0.1	no reported evidence	0.9411765	17	2	2000.0	2018.0
PPARG	5468	Diabetes	C0011847	disease		Disease or Syndrome	1267	349	0.1	no reported evidence	0.9821429	56	5	2000.0	2016.0
PPARG	5468	Glioma	C0017638	disease	Neoplasms	Neoplastic Process	2210	180	0.1	no reported evidence	1.0	10	0	2002.0	2018.0
PPARG	5468	Hematocrit procedure	C0018935	phenotype		Laboratory Procedure	100	212	0.1	no reported evidence		1	1	2017.0	2017.0
PPARG	5468	Hepatomegaly	C0019209	phenotype	Digestive System Diseases; Pathological Conditions, Signs and Symptoms	Finding	372	0	0.1	no reported evidence		0	0		
PPARG	5468	Hirsutism	C0019572	phenotype	Pathological Conditions, Signs and Symptoms; Skin and Connective Tissue Diseases	Finding	63	3	0.1	no reported evidence		0	0		
PPARG	5468	Hyperhidrosis disorder	C0020458	phenotype	Skin and Connective Tissue Diseases	Finding	96	0	0.1	no reported evidence		0	0		
PPARG	5468	Lung Neoplasms	C0024121	group	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	1176	23	0.1	no reported evidence	1.0	12	0	2005.0	2014.0
PPARG	5468	Mental Retardation	C0025362	disease		Mental or Behavioral Dysfunction	1157	29	0.1	no reported evidence		0	0		
PPARG	5468	Neoplasm Metastasis	C0027627	phenotype	Neoplasms; Pathological Conditions, Signs and Symptoms	Neoplastic Process	3919	129	0.1	no reported evidence	1.0	15	0	2002.0	2015.0
PPARG	5468	Oligomenorrhea	C0028949	phenotype	Pathological Conditions, Signs and Symptoms	Pathologic Function	27	0	0.1	no reported evidence		0	0		
PPARG	5468	Polycystic Ovary Syndrome	C0032460	disease	Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Neoplasms	Disease or Syndrome	525	181	0.1	no reported evidence	0.8461538	16	2	2002.0	2017.0
PPARG	5468	Pre-Eclampsia	C0032914	phenotype	Female Urogenital Diseases and Pregnancy Complications	Pathologic Function	151	2	0.1	no reported evidence		0	0		
PPARG	5468	Precocious Puberty	C0034013	disease	Endocrine System Diseases	Disease or Syndrome	67	6	0.1	no reported evidence		0	0		
PPARG	5468	Sweating	C0038990	phenotype		Finding	96	0	0.1	no reported evidence		0	0		
PPARG	5468	Xanthomatosis	C0043325	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	17	7	0.1	no reported evidence		0	0		
PPARG	5468	Gestational Diabetes	C0085207	phenotype	Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Nutritional and Metabolic Diseases	Disease or Syndrome	66	21	0.1	no reported evidence		0	0		
PPARG	5468	Liver Failure	C0085605	disease	Digestive System Diseases	Disease or Syndrome	175	8	0.1	no reported evidence		0	0		
PPARG	5468	Decreased circulating high-density lipoprotein levels	C0151691	phenotype		Finding	11	0	0.1	no reported evidence		0	0		
PPARG	5468	Eosinophil count procedure	C0200638	phenotype		Laboratory Procedure	200	419	0.1	no reported evidence		1	1	2017.0	2017.0
PPARG	5468	Low density lipoprotein cholesterol measurement	C0202117	phenotype		Laboratory Procedure	282	676	0.1	no reported evidence		1	3	2012.0	2012.0
PPARG	5468	Follicular thyroid carcinoma	C0206682	disease	Neoplasms	Neoplastic Process	166	20	0.1	no reported evidence	1.0	25	0	2001.0	2016.0
PPARG	5468	Primary physiologic amenorrhea	C0232939	disease		Disease or Syndrome	84	8	0.1	no reported evidence		0	0		
PPARG	5468	Secondary physiologic amenorrhea	C0232940	disease		Disease or Syndrome	42	2	0.1	no reported evidence		0	0		
PPARG	5468	Pancreatic carcinoma	C0235974	disease	Digestive System Diseases; Endocrine System Diseases; Neoplasms	Neoplastic Process	1868	225	0.1	no reported evidence	1.0	11	2	2000.0	2015.0
PPARG	5468	Growth hormone excess	C0235986	phenotype	Endocrine System Diseases; Musculoskeletal Diseases; Nervous System Diseases	Finding	15	0	0.1	no reported evidence		0	0		
PPARG	5468	Malignant neoplasm of lung	C0242379	disease	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	2448	409	0.1	no reported evidence	1.0	20	0	2001.0	2016.0
PPARG	5468	Congenital anomaly of face	C0266617	group		Congenital Abnormality	125	3	0.1	no reported evidence		0	0		
PPARG	5468	Congenital anomaly of neck	C0266623	group		Congenital Abnormality	20	0	0.1	no reported evidence		0	0		
PPARG	5468	Mandibular hyperplasia	C0302501	phenotype		Anatomical Abnormality	101	0	0.1	no reported evidence		0	0		
PPARG	5468	Malignant neoplasm of prostate	C0376358	disease	Male Urogenital Diseases; Neoplasms	Neoplastic Process	3238	563	0.1	no reported evidence	1.0	29	2	2000.0	2017.0
PPARG	5468	High density lipoprotein measurement	C0392885	phenotype		Laboratory Procedure	323	867	0.1	no reported evidence		2	2	2012.0	2017.0
PPARG	5468	Class III malocclusion	C0399526	disease	Stomatognathic Diseases	Congenital Abnormality	107	3	0.1	no reported evidence		0	0		
PPARG	5468	Non-alcoholic Fatty Liver Disease	C0400966	disease	Digestive System Diseases	Disease or Syndrome	333	84	0.1	no reported evidence	1.0	10	3	2007.0	2016.0
PPARG	5468	Thin skin	C0423757	phenotype		Finding	67	0	0.1	no reported evidence		0	0		
PPARG	5468	Low intelligence	C0423903	phenotype		Finding	946	0	0.1	no reported evidence		0	0		
PPARG	5468	Large hand	C0426870	phenotype		Finding	30	1	0.1	no reported evidence		0	0		
PPARG	5468	Serum triglycerides raised	C0428478	phenotype		Finding	46	0	0.1	no reported evidence		0	0		
PPARG	5468	Hypoalphalipoproteinemias	C0473527	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases	Disease or Syndrome	20	1	0.1	no reported evidence		0	0		
PPARG	5468	Increase in blood pressure	C0497247	phenotype		Finding	173	14	0.1	no reported evidence		0	0		
PPARG	5468	Hemoglobin measurement	C0518015	phenotype		Laboratory Procedure	96	219	0.1	no reported evidence		1	1	2017.0	2017.0
PPARG	5468	Advanced bone age	C0545053	phenotype		Finding	49	0	0.1	no reported evidence		0	0		
PPARG	5468	Deformity of neck	C0575167	phenotype		Finding	20	0	0.1	no reported evidence		0	0		
PPARG	5468	Finding of body mass index	C0578022	phenotype		Finding	369	1022	0.1	no reported evidence		3	4	2012.0	2017.0
PPARG	5468	Carcinogenesis	C0596263	phenotype	Neoplasms; Pathological Conditions, Signs and Symptoms	Neoplastic Process	4064	159	0.1	no reported evidence	0.9782609	46	0	1999.0	2015.0
PPARG	5468	Prostate carcinoma	C0600139	disease		Neoplastic Process	3144	756	0.1	no reported evidence	1.0	31	2	2000.0	2017.0
PPARG	5468	Breast Carcinoma	C0678222	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	4962	1839	0.1	no reported evidence	1.0	53	1	1999.0	2018.0
PPARG	5468	Carcinoma of lung	C0684249	disease		Neoplastic Process	2475	735	0.1	no reported evidence	1.0	21	0	2001.0	2016.0
PPARG	5468	Stomach Carcinoma	C0699791	disease		Neoplastic Process	2377	364	0.1	no reported evidence	1.0	13	2	1999.0	2016.0
PPARG	5468	Increased sweating	C0700590	phenotype		Finding	96	0	0.1	no reported evidence		0	0		
PPARG	5468	Eosinophil count result	C0750879	phenotype		Laboratory or Test Result	200	419	0.1	no reported evidence		1	1	2017.0	2017.0
PPARG	5468	Insulin-resistant diabetes mellitus	C0854110	disease		Disease or Syndrome	24	2	0.1	no reported evidence		0	0		
PPARG	5468	Drug-Induced Liver Disease	C0860207	disease	Digestive System Diseases; Substance-Related Disorders	Disease or Syndrome	376	45	0.1	no reported evidence		1	1	2013.0	2013.0
PPARG	5468	Mental deficiency	C0917816	disease	Behavior and Behavior Mechanisms; Mental Disorders; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	1031	0	0.1	no reported evidence		0	0		
