Gene	Gene_id	Disease	Disease_id	Type	Disease_Class	Semantic_Type	N_genes_d	N_SNPs_d	Score_gda	EL_gda	EI_gda	N_PMIDs	N_SNPs_gda	First_Ref	Last_Ref
IL1B	3553	Hyperglycemia	C0020456	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	487	37	0.23	no reported evidence	1.0	4	0	2006.0	2015.0
IL1B	3553	Pancreatitis	C0030305	disease	Digestive System Diseases	Disease or Syndrome	268	38	0.23	no reported evidence	1.0	4	0	2005.0	2015.0
IL1B	3553	Idiopathic crescentic glomerulonephritis	C0403416	disease		Disease or Syndrome	51	0	0.23	no reported evidence	1.0	4	0	1995.0	2012.0
IL1B	3553	Chronic kidney disease stage 5	C2316810	disease		Disease or Syndrome	387	103	0.23	no reported evidence	1.0	5	0	2004.0	2012.0
AGER	177	Brain Ischemia	C0007786	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	263	4	0.22	no reported evidence		3	0	2003.0	2009.0
IL1B	3553	Nephrotic Syndrome	C0027726	group	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	181	8	0.22	no reported evidence	1.0	3	0	2003.0	2013.0
IL1B	3553	Osteoporosis	C0029456	disease	Musculoskeletal Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	440	82	0.22	no reported evidence	1.0	3	0	2006.0	2013.0
IL1B	3553	Kidney Failure	C0035078	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	296	24	0.22	no reported evidence	1.0	3	0	2003.0	2011.0
PPT2	9374	Neuronal Ceroid-Lipofuscinoses	C0027877	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	38	30	0.22	no reported evidence	1.0	2	0	2003.0	2006.0
AGER	177	Hypertensive disease	C0020538	group	Cardiovascular Diseases	Disease or Syndrome	1309	447	0.21	no reported evidence	1.0	2	0	2009.0	2018.0
AGER	177	Periodontitis	C0031099	disease	Stomatognathic Diseases	Disease or Syndrome	236	45	0.21	no reported evidence	1.0	2	0	2002.0	2013.0
IL1B	3553	Cystitis	C0010692	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	55	0	0.21	no reported evidence	1.0	3	0	2002.0	2015.0
IL1B	3553	Kidney Failure, Acute	C0022660	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	309	8	0.21	no reported evidence	1.0	3	0	2013.0	2016.0
IL1B	3553	Otitis Media	C0029882	disease	Otorhinolaryngologic Diseases	Disease or Syndrome	100	4	0.21	no reported evidence	1.0	2	0	2012.0	2015.0
IL1B	3553	Status Epilepticus	C0038220	disease	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	220	7	0.21	no reported evidence	1.0	3	0	2003.0	2013.0
NAT2	10	Kidney Failure, Chronic	C0022661	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	436	101	0.2	no reported evidence		1	0	2010.0	2010.0
NAT2	10	Chronic kidney disease stage 5	C2316810	disease		Disease or Syndrome	387	103	0.2	no reported evidence		1	0	2010.0	2010.0
AGER	177	Aortic Diseases	C0003493	group	Cardiovascular Diseases	Disease or Syndrome	24	0	0.2	no reported evidence		1	0	2012.0	2012.0
AGER	177	Asthma	C0004096	disease	Immune System Diseases; Respiratory Tract Diseases	Disease or Syndrome	1312	729	0.2	no reported evidence		1	1	2013.0	2013.0
AGER	177	Carotid Artery Diseases	C0007273	group	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	56	4	0.2	no reported evidence		1	0	2012.0	2012.0
AGER	177	Intracranial Aneurysm	C0007766	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	113	36	0.2	no reported evidence		1	0	2014.0	2014.0
AGER	177	Transient Ischemic Attack	C0007787	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	190	0	0.2	no reported evidence		1	0	2013.0	2013.0
AGER	177	Pulmonary Hypertension	C0020542	phenotype	Respiratory Tract Diseases	Pathologic Function	150	2	0.2	no reported evidence		1	0	2012.0	2012.0
AGER	177	Osteoporosis	C0029456	disease	Musculoskeletal Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	440	82	0.2	no reported evidence		1	0	2012.0	2012.0
AGER	177	Respiratory Distress Syndrome, Adult	C0035222	disease	Respiratory Tract Diseases	Disease or Syndrome	185	27	0.2	no reported evidence		1	0	2006.0	2006.0
AGER	177	Thromboangiitis Obliterans	C0040021	disease	Cardiovascular Diseases	Disease or Syndrome	48	2	0.2	no reported evidence		1	0	2013.0	2013.0
AGER	177	Uremia	C0041948	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	66	0	0.2	no reported evidence		1	0	2006.0	2006.0
AGER	177	Renal fibrosis	C0151650	disease		Disease or Syndrome	201	0	0.2	no reported evidence		1	0	2011.0	2011.0
AGER	177	Malignant neoplasm of tongue	C0153349	disease	Neoplasms; Stomatognathic Diseases	Neoplastic Process	81	0	0.2	no reported evidence		1	0	2006.0	2006.0
AGER	177	Malignant tumor of base of tongue	C0153350	disease		Neoplastic Process	7	0	0.2	no reported evidence		1	0	2006.0	2006.0
AGER	177	Malignant neoplasm of dorsal surface of tongue	C0153351	disease		Neoplastic Process	7	0	0.2	no reported evidence		1	0	2006.0	2006.0
AGER	177	malignant tumor of lingual tonsil	C0153356	disease		Neoplastic Process	7	0	0.2	no reported evidence		1	0	2006.0	2006.0
AGER	177	Other specified transient cerebral ischemias	C0155728	disease		Disease or Syndrome	154	0	0.2	no reported evidence		1	0	2013.0	2013.0
AGER	177	Osteoarthrosis, localized, not specified whether primary or secondary	C0157946	disease		Disease or Syndrome	25	0	0.2	no reported evidence		1	0	2014.0	2014.0
AGER	177	Erectile dysfunction	C0242350	disease	Male Urogenital Diseases; Mental Disorders	Finding	117	17	0.2	no reported evidence		1	0	2013.0	2013.0
AGER	177	Malignant tumor of junctional zone of tongue	C0474963	disease		Neoplastic Process	7	0	0.2	no reported evidence		1	0	2006.0	2006.0
AGER	177	Malignant neoplasm of border of tongue	C0496755	disease		Neoplastic Process	7	0	0.2	no reported evidence		1	0	2006.0	2006.0
AGER	177	Malignant neoplasm of ventral surface of tongue	C0684333	disease		Neoplastic Process	7	0	0.2	no reported evidence		1	0	2006.0	2006.0
AGER	177	Infarction, Middle Cerebral Artery	C0740392	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	118	0	0.2	no reported evidence		1	0	2014.0	2014.0
AGER	177	Diabetic encephalopathy	C1868773	disease		Disease or Syndrome	4	0	0.2	no reported evidence		2	0	2013.0	2014.0
CRP	1401	Hyperlipidemia	C0020473	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	231	26	0.2	no reported evidence		1	0	2014.0	2014.0
CRP	1401	Hyperlipoproteinemias	C0020476	group	Nutritional and Metabolic Diseases	Disease or Syndrome	42	2	0.2	no reported evidence		1	0	2014.0	2014.0
CRP	1401	Renal hypertension	C0020544	disease	Cardiovascular Diseases; Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	28	2	0.2	no reported evidence		1	0	2013.0	2013.0
CRP	1401	Mouth Diseases	C0026636	group	Stomatognathic Diseases	Disease or Syndrome	16	0	0.2	no reported evidence		1	0	2011.0	2011.0
CRP	1401	Other specified iron deficiency anemias	C0029810	disease		Disease or Syndrome	13	0	0.2	no reported evidence		1	0	2009.0	2009.0
CRP	1401	Pyelonephritis	C0034186	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	38	0	0.2	no reported evidence		1	0	2011.0	2011.0
CRP	1401	Status Epilepticus	C0038220	disease	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	220	7	0.2	no reported evidence		1	0	2013.0	2013.0
IL1B	3553	Extrinsic allergic alveolitis	C0002390	group	Immune System Diseases; Respiratory Tract Diseases	Disease or Syndrome	27	0	0.2	no reported evidence		1	0	1992.0	1992.0
IL1B	3553	Transient Ischemic Attack	C0007787	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	190	0	0.2	no reported evidence		1	0	2013.0	2013.0
IL1B	3553	Diabetic Neuropathies	C0011882	group	Endocrine System Diseases; Nervous System Diseases	Disease or Syndrome	85	4	0.2	no reported evidence		1	0	2014.0	2014.0
IL1B	3553	Endophthalmitis	C0014236	disease	Bacterial Infections and Mycoses; Eye Diseases	Disease or Syndrome	19	0	0.2	no reported evidence		1	0	2006.0	2006.0
IL1B	3553	Fatty Liver	C0015695	disease	Digestive System Diseases	Disease or Syndrome	442	24	0.2	no reported evidence		1	0	2007.0	2007.0
IL1B	3553	Fatty Liver, Alcoholic	C0015696	disease	Digestive System Diseases; Substance-Related Disorders	Disease or Syndrome	59	2	0.2	no reported evidence		1	0	2007.0	2007.0
IL1B	3553	Glomerulonephritis, Membranoproliferative	C0017662	disease	Female Urogenital Diseases and Pregnancy Complications; Immune System Diseases; Male Urogenital Diseases	Disease or Syndrome	36	0	0.2	no reported evidence		1	0	2012.0	2012.0
IL1B	3553	Membranous glomerulonephritis	C0017665	disease	Female Urogenital Diseases and Pregnancy Complications; Immune System Diseases; Male Urogenital Diseases	Disease or Syndrome	94	26	0.2	no reported evidence		1	0	2011.0	2011.0
IL1B	3553	Hydronephrosis	C0020295	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	110	1	0.2	no reported evidence		1	0	2012.0	2012.0
IL1B	3553	Hypersomnia with Periodic Respiration	C0020529	disease	Nervous System Diseases; Respiratory Tract Diseases	Disease or Syndrome	10	0	0.2	no reported evidence		1	0	2009.0	2009.0
IL1B	3553	Hypertension, Portal	C0020541	disease	Digestive System Diseases	Disease or Syndrome	100	1	0.2	no reported evidence		1	0	2005.0	2005.0
IL1B	3553	Nephrosis	C0027720	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	49	0	0.2	no reported evidence		1	0	2012.0	2012.0
IL1B	3553	Other specified forms of pleural effusion, except tuberculous	C0029799	disease		Disease or Syndrome	15	0	0.2	no reported evidence		2	0	2010.0	2012.0
IL1B	3553	Other ureteric obstruction	C0029866	phenotype		Anatomical Abnormality	41	0	0.2	no reported evidence		1	0	2011.0	2011.0
IL1B	3553	Retinal Vein Occlusion	C0035328	disease	Cardiovascular Diseases; Eye Diseases	Disease or Syndrome	22	3	0.2	no reported evidence		1	0	2011.0	2011.0
IL1B	3553	Retinopathy of Prematurity	C0035344	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Eye Diseases	Disease or Syndrome	63	21	0.2	no reported evidence		1	0	2013.0	2013.0
IL1B	3553	Rhinitis	C0035455	disease	Otorhinolaryngologic Diseases; Respiratory Tract Diseases	Disease or Syndrome	99	7	0.2	no reported evidence		1	0	2011.0	2011.0
IL1B	3553	Sleep Apnea Syndromes	C0037315	group	Nervous System Diseases; Respiratory Tract Diseases	Disease or Syndrome	58	5	0.2	no reported evidence		1	0	2009.0	2009.0
IL1B	3553	Varicocele	C0042341	disease	Cardiovascular Diseases; Male Urogenital Diseases	Disease or Syndrome	22	0	0.2	no reported evidence		1	0	2006.0	2006.0
IL1B	3553	Sciatic Neuropathy	C0149940	disease	Nervous System Diseases	Disease or Syndrome	94	0	0.2	no reported evidence		1	0	2012.0	2012.0
IL1B	3553	Other specified transient cerebral ischemias	C0155728	disease		Disease or Syndrome	154	0	0.2	no reported evidence		1	0	2013.0	2013.0
IL1B	3553	Osteoarthrosis, localized, not specified whether primary or secondary	C0157946	disease		Disease or Syndrome	25	0	0.2	no reported evidence		1	0	2013.0	2013.0
IL1B	3553	Glomerulosclerosis (disorder)	C0178664	disease		Disease or Syndrome	111	1	0.2	no reported evidence		1	0	2010.0	2010.0
IL1B	3553	Sleep Apnea, Mixed Central and Obstructive	C0338495	disease	Nervous System Diseases; Respiratory Tract Diseases	Disease or Syndrome	10	0	0.2	no reported evidence		1	0	2009.0	2009.0
IL1B	3553	Necrotizing Enterocolitis	C0520459	disease	Digestive System Diseases	Disease or Syndrome	62	3	0.2	no reported evidence		1	0	2013.0	2013.0
IL1B	3553	Brain Infarction	C0751955	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	60	6	0.2	no reported evidence		1	0	2007.0	2007.0
IL1B	3553	Anti-Basement Membrane Glomerulonephritis	C1332309	disease		Disease or Syndrome	37	0	0.2	no reported evidence		1	0	1997.0	1997.0
IL1B	3553	PARKINSON DISEASE 2, AUTOSOMAL RECESSIVE JUVENILE	C1868675	disease	Nervous System Diseases	Disease or Syndrome	95	28	0.2	no reported evidence		1	0	2007.0	2007.0
MECP2	4204	Transient Ischemic Attack	C0007787	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	190	0	0.2	no reported evidence		1	0	2003.0	2003.0
MECP2	4204	Epilepsy	C0014544	disease	Nervous System Diseases	Disease or Syndrome	1176	147	0.2	no reported evidence	0.7222222	19	6	2005.0	2015.0
MECP2	4204	Mental Retardation	C0025362	disease		Mental or Behavioral Dysfunction	1157	29	0.2	no reported evidence	0.9423077	52	4	1999.0	2014.0
MECP2	4204	Severe mental retardation (I.Q. 20-34)	C0036857	disease		Mental or Behavioral Dysfunction	223	19	0.2	no reported evidence	1.0	14	2	2000.0	2017.0
MECP2	4204	Attention Deficit Disorder	C0041671	disease	Mental Disorders	Mental or Behavioral Dysfunction	72	2	0.2	no reported evidence		1	0	2009.0	2009.0
MECP2	4204	Encephalopathies	C0085584	group	Nervous System Diseases	Disease or Syndrome	233	19	0.2	no reported evidence	0.952381	21	1	2001.0	2017.0
MECP2	4204	Other specified manifestations of hyperkinetic syndrome	C0154629	disease		Mental or Behavioral Dysfunction	21	0	0.2	no reported evidence		1	0	2009.0	2009.0
MECP2	4204	Other specified transient cerebral ischemias	C0155728	disease		Disease or Syndrome	154	0	0.2	no reported evidence		1	0	2003.0	2003.0
MECP2	4204	Angelman Syndrome	C0162635	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases	Disease or Syndrome	59	132	0.2	no reported evidence	0.9166667	13	11	2001.0	2017.0
MECP2	4204	Adult Hepatocellular Carcinoma	C0279607	disease		Neoplastic Process	96	0	0.2	no reported evidence		1	0	2002.0	2002.0
MECP2	4204	Global developmental delay	C0557874	disease		Mental or Behavioral Dysfunction	1101	21	0.2	no reported evidence	1.0	10	1	2003.0	2017.0
MECP2	4204	Autism Spectrum Disorders	C1510586	disease	Mental Disorders	Mental or Behavioral Dysfunction	571	436	0.2	no reported evidence	1.0	24	0	2003.0	2016.0
MECP2	4204	Muscle Spasticity	C0026838	phenotype	Musculoskeletal Diseases; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	352	9	0.17	no reported evidence	1.0	7	0	2009.0	2017.0
MECP2	4204	Lupus Erythematosus, Systemic	C0024141	disease	Immune System Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	1112	674	0.16	no reported evidence	0.8333333	7	4	2008.0	2016.0
MECP2	4204	Autistic behavior	C0856975	disease		Mental or Behavioral Dysfunction	53	4	0.16	no reported evidence	1.0	6	0	2003.0	2016.0
AGER	177	Diabetes Mellitus, Insulin-Dependent	C0011854	disease	Endocrine System Diseases; Immune System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	955	775	0.15	no reported evidence	1.0	6	2	2007.0	2018.0
AGER	177	Chronic Obstructive Airway Disease	C0024117	disease	Respiratory Tract Diseases	Disease or Syndrome	668	408	0.14	no reported evidence	1.0	5	1	2011.0	2017.0
MECP2	4204	Anxiety	C0003467	disease	Behavior and Behavior Mechanisms	Mental or Behavioral Dysfunction	463	69	0.13	no reported evidence	1.0	3	0	2014.0	2016.0
MECP2	4204	Dystonia	C0013421	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	250	31	0.13	no reported evidence	1.0	3	0	2008.0	2012.0
MECP2	4204	Mild Mental Retardation	C0026106	disease		Mental or Behavioral Dysfunction	146	5	0.13	no reported evidence	1.0	3	1	2000.0	2017.0
MECP2	4204	Attention deficit hyperactivity disorder	C1263846	disease	Mental Disorders	Mental or Behavioral Dysfunction	411	202	0.13	no reported evidence	1.0	3	1	2008.0	2014.0
MECP2	4204	Rheumatoid Arthritis	C0003873	disease	Immune System Diseases; Musculoskeletal Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	1832	1878	0.12	no reported evidence	1.0	3	1	2013.0	2014.0
MECP2	4204	Cerebellar Ataxia	C0007758	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	564	52	0.12	no reported evidence	1.0	2	0	2009.0	2012.0
MECP2	4204	Depressive disorder	C0011581	disease	Mental Disorders	Mental or Behavioral Dysfunction	740	143	0.12	no reported evidence	1.0	2	0	2016.0	2016.0
MECP2	4204	Acquired scoliosis	C0700208	phenotype		Acquired Abnormality	417	8	0.12	no reported evidence	1.0	2	2	2009.0	2010.0
MECP2	4204	Developmental regression	C1836830	disease		Disease or Syndrome	153	2	0.12	no reported evidence	1.0	2	1	2007.0	2016.0
MECP2	4204	Movement Disorders	C0026650	group	Nervous System Diseases	Disease or Syndrome	168	6	0.11	no reported evidence	1.0	1	0	2008.0	2008.0
MECP2	4204	Muscle Rigidity	C0026837	phenotype	Musculoskeletal Diseases; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	118	7	0.11	no reported evidence	1.0	1	0	2010.0	2010.0
MECP2	4204	Psychotic Disorders	C0033975	group	Mental Disorders	Mental or Behavioral Dysfunction	316	113	0.11	no reported evidence	1.0	1	0	2017.0	2017.0
MECP2	4204	Tremor	C0040822	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	225	27	0.11	no reported evidence	1.0	1	0	2012.0	2012.0
MECP2	4204	Cerebral atrophy	C0235946	disease		Disease or Syndrome	337	21	0.11	no reported evidence	1.0	1	0	2016.0	2016.0
MECP2	4204	Polymicrogyria	C0266464	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases	Congenital Abnormality	109	11	0.11	no reported evidence	1.0	1	0	2002.0	2002.0
NAT1	9	Malignant neoplasm of breast	C0006142	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	5053	1365	0.1	no reported evidence	0.928571428571429	14	0	1999.0	2015.0
NAT1	9	Colorectal Carcinoma	C0009402	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	2931	539	0.1	no reported evidence	0.545454545454545	11	0	1995.0	2013.0
NAT1	9	Breast Carcinoma	C0678222	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	4962	1839	0.1	no reported evidence	0.928571428571429	14	0	1999.0	2015.0
NAT1	9	Carcinoma of bladder	C0699885	disease		Neoplastic Process	1161	165	0.1	no reported evidence	0.894736842105263	19	0	1996.0	2018.0
NAT1	9	Colorectal Cancer	C1527249	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	3298	955	0.1	no reported evidence	0.545454545454545	11	0	1995.0	2013.0
NAT2	10	Malignant tumor of colon	C0007102	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	2000	135	0.1	no reported evidence	0.909090909090909	11	0	1995.0	2018.0
NAT2	10	Colorectal Carcinoma	C0009402	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	2931	539	0.1	no reported evidence	0.944444444444444	36	3	1993.0	2016.0
NAT2	10	Colorectal Neoplasms	C0009404	group	Digestive System Diseases; Neoplasms	Neoplastic Process	1072	226	0.1	no reported evidence	1.0	11	0	1996.0	2008.0
NAT2	10	Parkinson Disease	C0030567	disease	Nervous System Diseases	Disease or Syndrome	1063	636	0.1	no reported evidence	1.0	11	0	1997.0	2017.0
NAT2	10	Tuberculosis	C0041296	disease	Bacterial Infections and Mycoses	Disease or Syndrome	601	124	0.1	no reported evidence	1.0	15	0	2003.0	2016.0
NAT2	10	Triglycerides measurement	C0202236	phenotype		Laboratory Procedure	335	923	0.1	no reported evidence		1	1	2012.0	2012.0
NAT2	10	Malignant neoplasm of lung	C0242379	disease	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	2448	409	0.1	no reported evidence	1.0	14	0	1996.0	2015.0
NAT2	10	Carcinogenesis	C0596263	phenotype	Neoplasms; Pathological Conditions, Signs and Symptoms	Neoplastic Process	4064	159	0.1	no reported evidence	1.0	11	0	1995.0	2011.0
NAT2	10	Carcinoma of lung	C0684249	disease		Neoplastic Process	2475	735	0.1	no reported evidence	1.0	14	0	1996.0	2015.0
NAT2	10	Colon Carcinoma	C0699790	disease		Neoplastic Process	2090	240	0.1	no reported evidence	0.909090909090909	11	0	1995.0	2018.0
NAT2	10	Carcinoma of bladder	C0699885	disease		Neoplastic Process	1161	165	0.1	no reported evidence	0.963636363636364	55	0	1996.0	2017.0
NAT2	10	Primary malignant neoplasm of lung	C1306460	disease		Neoplastic Process	2267	400	0.1	no reported evidence	1.0	14	0	1996.0	2015.0
NAT2	10	Serum total cholesterol measurement	C1445957	phenotype		Laboratory Procedure	306	814	0.1	no reported evidence		1	1	2017.0	2017.0
NAT2	10	Colorectal Cancer	C1527249	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	3298	955	0.1	no reported evidence	0.944444444444444	36	3	1993.0	2016.0
NAT2	10	Slow acetylator due to N-acetyltransferase enzyme variant	C1827377	disease		Disease or Syndrome	20	0	0.1	no reported evidence	0.934426229508197	61	0	1994.0	2017.0
NAT2	10	Fast acetylator due to N-acetyltransferase enzyme variant	C1827820	disease		Disease or Syndrome	14	3	0.1	no reported evidence	0.894736842105263	19	0	1994.0	2015.0
AGER	177	Amyloidosis	C0002726	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	832	120	0.1	no reported evidence	1.0	19	1	1999.0	2018.0
AGER	177	Diabetes	C0011847	disease		Disease or Syndrome	1267	349	0.1	no reported evidence	1.0	25	1	1997.0	2016.0
AGER	177	Diabetes Mellitus	C0011849	group	Endocrine System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	1506	440	0.1	no reported evidence	1.0	33	1	1997.0	2016.0
AGER	177	Diabetic Nephropathy	C0011881	disease	Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	560	110	0.1	no reported evidence	0.928571428571429	16	0	2003.0	2016.0
AGER	177	Forced expiratory volume function	C0016529	phenotype		Organ or Tissue Function	100	929	0.1	no reported evidence		2	1	2010.0	2010.0
AGER	177	Neoplasm Metastasis	C0027627	phenotype	Neoplasms; Pathological Conditions, Signs and Symptoms	Neoplastic Process	3919	129	0.1	no reported evidence	1.0	16	1	2002.0	2017.0
AGER	177	Systemic Scleroderma	C0036421	disease	Skin and Connective Tissue Diseases	Disease or Syndrome	561	149	0.1	no reported evidence		1	1	2010.0	2010.0
AGER	177	Coronary Artery Disease	C1956346	disease	Cardiovascular Diseases	Disease or Syndrome	980	861	0.1	no reported evidence	1.0	13	4	2005.0	2014.0
CRP	1401	Alzheimer's Disease	C0002395	disease	Mental Disorders; Nervous System Diseases	Disease or Syndrome	1981	1062	0.1	no reported evidence	1.0	12	0	2000.0	2015.0
CRP	1401	Arteriosclerosis	C0003850	disease	Cardiovascular Diseases	Disease or Syndrome	1086	121	0.1	no reported evidence	0.927536231884058	70	4	2001.0	2015.0
CRP	1401	Atrial Fibrillation	C0004238	disease	Cardiovascular Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	287	216	0.1	no reported evidence	0.666666666666667	12	0	2005.0	2018.0
CRP	1401	Colorectal Carcinoma	C0009402	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	2931	539	0.1	no reported evidence	1.0	11	0	2009.0	2017.0
CRP	1401	Coronary heart disease	C0010068	disease	Cardiovascular Diseases	Disease or Syndrome	912	760	0.1	no reported evidence	0.885245901639344	69	5	1999.0	2016.0
CRP	1401	Mental Depression	C0011570	disease	Behavior and Behavior Mechanisms	Mental or Behavioral Dysfunction	574	137	0.1	no reported evidence	0.818181818181818	11	3	2009.0	2016.0
CRP	1401	Depressive disorder	C0011581	disease	Mental Disorders	Mental or Behavioral Dysfunction	740	143	0.1	no reported evidence	0.818181818181818	11	3	2009.0	2016.0
CRP	1401	Diabetes	C0011847	disease		Disease or Syndrome	1267	349	0.1	no reported evidence	0.9375	48	1	2000.0	2018.0
CRP	1401	Diabetes Mellitus	C0011849	group	Endocrine System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	1506	440	0.1	no reported evidence	0.944444444444444	56	1	2000.0	2018.0
CRP	1401	Diabetes Mellitus, Non-Insulin-Dependent	C0011860	disease	Endocrine System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	1671	1522	0.1	no reported evidence	0.942857142857143	38	3	2003.0	2016.0
CRP	1401	Cerebrovascular accident	C0038454	group	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	767	331	0.1	no reported evidence	0.92	29	3	2002.0	2018.0
CRP	1401	Vascular Diseases	C0042373	group	Cardiovascular Diseases	Disease or Syndrome	400	32	0.1	no reported evidence	0.875	10	0	2003.0	2014.0
CRP	1401	C-reactive protein measurement	C0201657	phenotype		Laboratory Procedure	50	245	0.1	no reported evidence		1	6	2013.0	2013.0
CRP	1401	Age related macular degeneration	C0242383	disease	Eye Diseases	Disease or Syndrome	381	551	0.1	no reported evidence	0.882352941176471	17	0	2006.0	2017.0
CRP	1401	Sepsis	C0243026	disease	Bacterial Infections and Mycoses; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	528	63	0.1	no reported evidence	1.0	14	0	1999.0	2016.0
CRP	1401	Impaired cognition	C0338656	disease	Mental Disorders	Mental or Behavioral Dysfunction	670	121	0.1	no reported evidence	1.0	10	0	2006.0	2015.0
CRP	1401	Overweight	C0497406	phenotype	Pathological Conditions, Signs and Symptoms	Finding	237	126	0.1	no reported evidence	0.909090909090909	11	0	2003.0	2016.0
CRP	1401	Endothelial dysfunction	C0856169	phenotype		Disease or Syndrome	261	11	0.1	no reported evidence	0.909090909090909	11	0	2004.0	2015.0
CRP	1401	Ischemic stroke	C0948008	disease		Disease or Syndrome	393	209	0.1	no reported evidence	1.0	13	3	2006.0	2017.0
CRP	1401	Colorectal Cancer	C1527249	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	3298	955	0.1	no reported evidence	1.0	11	0	2009.0	2017.0
IL1B	3553	Amyloidosis	C0002726	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	832	120	0.1	no reported evidence	0.9444444	18	0	2006.0	2017.0
IL1B	3553	Arthritis	C0003864	disease	Musculoskeletal Diseases	Disease or Syndrome	629	25	0.1	no reported evidence	1.0	31	0	1991.0	2016.0
IL1B	3553	Astrocytoma	C0004114	disease	Neoplasms	Neoplastic Process	740	44	0.1	no reported evidence	1.0	11	0	1989.0	2013.0
IL1B	3553	Atherosclerosis	C0004153	disease	Cardiovascular Diseases	Disease or Syndrome	1133	131	0.1	no reported evidence	0.9285714	15	0	1999.0	2015.0
IL1B	3553	Autoimmune Diseases	C0004364	group	Immune System Diseases	Disease or Syndrome	1059	141	0.1	no reported evidence	1.0	19	0	2001.0	2016.0
IL1B	3553	Non-Small Cell Lung Carcinoma	C0007131	disease	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	2242	362	0.1	no reported evidence	0.9	10	3	2004.0	2016.0
IL1B	3553	Coronary heart disease	C0010068	disease	Cardiovascular Diseases	Disease or Syndrome	912	760	0.1	no reported evidence	0.7777778	10	1	2004.0	2018.0
