Gene	Gene_id	Disease	Disease_id	Type	Disease_Class	Semantic_Type	N_genes_d	N_SNPs_d	Score_gda	EL_gda	EI_gda	N_PMIDs	N_SNPs_gda	First_Ref	Last_Ref
TFAM	7019	Alzheimer Disease, Early Onset	C0750901	disease	Mental Disorders; Nervous System Diseases	Disease or Syndrome	115	55	0.3	no reported evidence		1	0	2007.0	2007.0
TFAM	7019	Parkinson Disease, Secondary Vascular	C0751414	disease	Nervous System Diseases	Disease or Syndrome	10	0	0.3	no reported evidence		1	0	2018.0	2018.0
TFAM	7019	Atherosclerotic Parkinsonism	C0751415	disease	Nervous System Diseases	Disease or Syndrome	10	0	0.3	no reported evidence		1	0	2018.0	2018.0
TFAM	7019	Ceroid lipofuscinosis, neuronal 1, infantile	C2931673	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	12	23	0.3	no reported evidence		1	0	2011.0	2011.0
STK19	8859	Basal cell carcinoma	C0007117	disease	Neoplasms	Neoplastic Process	106	56	0.3	no reported evidence		1	0	2016.0	2016.0
STK19	8859	Metastatic melanoma	C0278883	disease		Neoplastic Process	416	24	0.3	no reported evidence		1	1	2007.0	2007.0
STK19	8859	Pigmented Basal Cell Carcinoma	C1368275	disease	Neoplasms	Neoplastic Process	28	0	0.3	no reported evidence		1	0	2016.0	2016.0
EHMT2	10919	Cocaine Abuse	C0009171	disease	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	127	2	0.3	no reported evidence		1	0	2010.0	2010.0
EHMT2	10919	Infertility	C0021359	phenotype	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Pathologic Function	72	1	0.3	no reported evidence		1	0	2016.0	2016.0
EHMT2	10919	Leukemia, Myelocytic, Acute	C0023467	disease	Neoplasms	Neoplastic Process	1702	215	0.3	no reported evidence		1	0	2014.0	2014.0
EHMT2	10919	Lung Neoplasms	C0024121	group	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	1176	23	0.3	no reported evidence		1	0	2010.0	2010.0
EHMT2	10919	Acute Myeloid Leukemia, M1	C0026998	disease	Neoplasms	Neoplastic Process	115	0	0.3	no reported evidence		1	0	2014.0	2014.0
EHMT2	10919	Cocaine-Related Disorders	C0236736	group	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	112	0	0.3	no reported evidence		1	0	2010.0	2010.0
EHMT2	10919	Malignant neoplasm of lung	C0242379	disease	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	2448	409	0.3	no reported evidence		1	0	2010.0	2010.0
EHMT2	10919	Vesicular Stomatitis	C0266999	disease	Animal Diseases; Stomatognathic Diseases; Virus Diseases	Disease or Syndrome	132	3	0.3	no reported evidence		1	0	2016.0	2016.0
EHMT2	10919	Cocaine Dependence	C0600427	disease	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	156	28	0.3	no reported evidence		1	0	2010.0	2010.0
EHMT2	10919	Epithelial ovarian cancer	C0677886	disease	Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Neoplasms	Neoplastic Process	1328	197	0.3	no reported evidence		1	0	2015.0	2015.0
EHMT2	10919	Subfertility	C0729353	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	37	1	0.3	no reported evidence		1	0	2016.0	2016.0
EHMT2	10919	Acute Myeloid Leukemia (AML-M2)	C1879321	disease	Neoplasms	Neoplastic Process	120	5	0.3	no reported evidence		1	0	2014.0	2014.0
EHMT2	10919	Sterility, Reproductive	C4074771	phenotype	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Pathologic Function	5	0	0.3	no reported evidence		1	0	2016.0	2016.0
PSD3	23362	Arthrogryposis	C0003886	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Musculoskeletal Diseases	Disease or Syndrome	306	6	0.3	limited		1	0	2016.0	2016.0
PSD3	23362	Glioma	C0017638	disease	Neoplasms	Neoplastic Process	2210	180	0.3	no reported evidence		1	0	2006.0	2006.0
PSD3	23362	Amphetamine-Related Disorders	C0236733	group	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	75	0	0.3	no reported evidence		1	0	2008.0	2008.0
PSD3	23362	Amphetamine Addiction	C0236804	disease	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	76	1	0.3	no reported evidence		1	0	2008.0	2008.0
PSD3	23362	Amphetamine Abuse	C0236807	disease	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	75	0	0.3	no reported evidence		1	0	2008.0	2008.0
PSD3	23362	mixed gliomas	C0259783	disease	Neoplasms	Neoplastic Process	72	0	0.3	no reported evidence		1	0	2006.0	2006.0
PSD3	23362	Malignant Glioma	C0555198	disease	Neoplasms	Neoplastic Process	503	11	0.3	no reported evidence		1	0	2006.0	2006.0
PSD3	23362	Pterygium, Antecubital	C1867439	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Musculoskeletal Diseases	Disease or Syndrome	3	0	0.3	limited		1	0	2016.0	2016.0
SLC44A4	80736	Colorectal Cancer	C1527249	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	3298	955	0.3	no reported evidence		1	1	2006.0	2006.0
NPY	4852	Hypertensive disease	C0020538	group	Cardiovascular Diseases	Disease or Syndrome	1309	447	0.26	no reported evidence	1.0	8	1	2002.0	2015.0
PTGS1	5742	Alzheimer's Disease	C0002395	disease	Mental Disorders; Nervous System Diseases	Disease or Syndrome	1981	1062	0.26	no reported evidence	1.0	7	0	1998.0	2016.0
NPY	4852	Huntington Disease	C0020179	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Mental Disorders; Nervous System Diseases	Disease or Syndrome	626	68	0.24	no reported evidence	1.0	5	0	1991.0	2014.0
TFAM	7019	Parkinson Disease	C0030567	disease	Nervous System Diseases	Disease or Syndrome	1063	636	0.24	no reported evidence	1.0	4	1	2009.0	2015.0
MTR	4548	Vitamin B 12 Deficiency	C0042847	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	17	1	0.22	no reported evidence	1.0	3	1	2004.0	2010.0
NPY	4852	Heart failure	C0018801	disease	Cardiovascular Diseases	Disease or Syndrome	814	91	0.21	no reported evidence	1.0	2	0	2003.0	2008.0
NPY	4852	Congestive heart failure	C0018802	disease	Cardiovascular Diseases	Disease or Syndrome	883	65	0.21	no reported evidence	1.0	2	0	2003.0	2008.0
CFB	629	Retinal Degeneration	C0035304	phenotype	Eye Diseases	Pathologic Function	88	1	0.2	no reported evidence		1	0	2011.0	2011.0
CYP2D6	1565	Cognition Disorders	C0009241	group	Mental Disorders	Mental or Behavioral Dysfunction	236	29	0.2	no reported evidence		1	0	2011.0	2011.0
CYP2D6	1565	Liver Cirrhosis, Experimental	C0023893	disease	Digestive System Diseases	Experimental Model of Disease	800	0	0.2	no reported evidence		1	0	2015.0	2015.0
MTR	4548	Diabetes Mellitus, Non-Insulin-Dependent	C0011860	disease	Endocrine System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	1671	1522	0.2	no reported evidence		1	0	2012.0	2012.0
NPY	4852	Absence Epilepsy	C0014553	disease	Nervous System Diseases	Disease or Syndrome	59	15	0.2	no reported evidence		1	0	2014.0	2014.0
NPY	4852	Status Epilepticus	C0038220	disease	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	220	7	0.2	no reported evidence		1	0	2011.0	2011.0
NPY	4852	Other lesions of median nerve	C0154742	phenotype		Pathologic Function	8	0	0.2	no reported evidence		1	0	2009.0	2009.0
PTGS1	5742	Renal Cell Carcinoma	C0007134	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Neoplasms	Neoplastic Process	1347	175	0.2	no reported evidence		1	0	2003.0	2003.0
PTGS1	5742	Glioblastoma	C0017636	disease	Neoplasms	Neoplastic Process	1936	180	0.2	no reported evidence		1	0	1999.0	1999.0
PTGS1	5742	Hepatic Encephalopathy	C0019151	disease	Digestive System Diseases; Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	35	3	0.2	no reported evidence		1	0	2011.0	2011.0
PTGS1	5742	Hypertension, Renovascular	C0020545	disease	Cardiovascular Diseases; Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	46	2	0.2	no reported evidence		1	0	2007.0	2007.0
PTGS1	5742	Pre-Eclampsia	C0032914	phenotype	Female Urogenital Diseases and Pregnancy Complications	Pathologic Function	151	2	0.2	no reported evidence		2	0	2005.0	2006.0
PTGS1	5742	gliosarcoma	C0206726	disease	Neoplasms	Neoplastic Process	62	0	0.2	no reported evidence		1	0	1999.0	1999.0
PTGS1	5742	Adult Glioblastoma	C0278878	disease		Neoplastic Process	188	1	0.2	no reported evidence		1	0	1999.0	1999.0
PTGS1	5742	Glioblastoma, IDH-Wildtype	C1514422	disease		Neoplastic Process	78	1	0.2	no reported evidence		1	0	1999.0	1999.0
RPS6	6194	Transient Ischemic Attack	C0007787	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	190	0	0.2	no reported evidence		1	0	2016.0	2016.0
RPS6	6194	Multi-infarct dementia	C0011263	disease	Cardiovascular Diseases; Mental Disorders; Nervous System Diseases	Disease or Syndrome	22	0	0.2	no reported evidence		1	0	2012.0	2012.0
RPS6	6194	Dementia, Vascular	C0011269	disease	Cardiovascular Diseases; Mental Disorders; Nervous System Diseases	Disease or Syndrome	79	15	0.2	no reported evidence		1	0	2012.0	2012.0
RPS6	6194	Other specified transient cerebral ischemias	C0155728	disease		Disease or Syndrome	154	0	0.2	no reported evidence		1	0	2016.0	2016.0
TFAM	7019	Kearns-Sayre syndrome	C0022541	disease	Cardiovascular Diseases; Eye Diseases; Musculoskeletal Diseases; Nervous System Diseases; Nutritional and Metabolic Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	12	7	0.2	no reported evidence		0	0		
TFAM	7019	Status Epilepticus	C0038220	disease	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	220	7	0.2	no reported evidence		1	0	2012.0	2012.0
CFB	629	Diabetes Mellitus, Insulin-Dependent	C0011854	disease	Endocrine System Diseases; Immune System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	955	775	0.15	no reported evidence	0.8	7	1	1980.0	2016.0
C2	717	Lupus Erythematosus, Systemic	C0024141	disease	Immune System Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	1112	674	0.14	no reported evidence	1.0	5	2	1982.0	2016.0
MTR	4548	Homocystinuria	C0019880	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases; Nutritional and Metabolic Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	26	11	0.13	no reported evidence	1.0	3	0	1997.0	2006.0
MTR	4548	Epilepsy	C0014544	disease	Nervous System Diseases	Disease or Syndrome	1176	147	0.12	no reported evidence	1.0	2	0	2008.0	2011.0
MTRR	4552	Anemia, Megaloblastic	C0002888	disease	Hemic and Lymphatic Diseases	Disease or Syndrome	23	0	0.12	no reported evidence	1.0	2	0	1999.0	2007.0
CFB	629	Rheumatoid Arthritis	C0003873	disease	Immune System Diseases; Musculoskeletal Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	1832	1878	0.11	no reported evidence	1.0	4	7	1985.0	2011.0
CFB	629	Ulcerative Colitis	C0009324	disease	Digestive System Diseases	Disease or Syndrome	914	696	0.11	no reported evidence	1.0	2	1	2014.0	2015.0
CFB	629	Hepatitis B, Chronic	C0524909	disease	Digestive System Diseases; Virus Diseases	Disease or Syndrome	237	209	0.11	no reported evidence	1.0	1	1	2015.0	2015.0
CFB	629	Geographic Atrophy	C1536085	disease	Eye Diseases	Disease or Syndrome	56	62	0.11	no reported evidence	1.0	2	1	2012.0	2014.0
C2	717	Rheumatoid Arthritis	C0003873	disease	Immune System Diseases; Musculoskeletal Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	1832	1878	0.11	no reported evidence	1.0	4	13	1991.0	2011.0
C2	717	Liver carcinoma	C2239176	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	3592	419	0.11	no reported evidence	1.0	2	2	1984.0	2013.0
MTR	4548	Anemia, Megaloblastic	C0002888	disease	Hemic and Lymphatic Diseases	Disease or Syndrome	23	0	0.11	no reported evidence	1.0	1	0	1998.0	1998.0
MTRR	4552	Epilepsy	C0014544	disease	Nervous System Diseases	Disease or Syndrome	1176	147	0.11	no reported evidence	1.0	1	0	2008.0	2008.0
SLC44A4	80736	Ulcerative Colitis	C0009324	disease	Digestive System Diseases	Disease or Syndrome	914	696	0.11	no reported evidence	1.0	2	1	2015.0	2017.0
CFB	629	Azoospermia	C0004509	disease	Male Urogenital Diseases	Disease or Syndrome	173	80	0.1	no reported evidence		1	1	2012.0	2012.0
CFB	629	Immune System Diseases	C0021053	group	Immune System Diseases	Disease or Syndrome	249	160	0.1	no reported evidence		1	1	2013.0	2013.0
CFB	629	Multiple Sclerosis	C0026769	disease	Immune System Diseases; Nervous System Diseases	Disease or Syndrome	1105	745	0.1	no reported evidence		1	1	2007.0	2007.0
CFB	629	Peritonitis	C0031154	disease	Bacterial Infections and Mycoses; Digestive System Diseases	Pathologic Function	127	5	0.1	no reported evidence		0	0		
CFB	629	Pneumonia	C0032285	disease	Respiratory Tract Diseases	Disease or Syndrome	496	14	0.1	no reported evidence		0	0		
CFB	629	Adenocarcinoma of lung (disorder)	C0152013	disease	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	1187	428	0.1	no reported evidence		1	1	2009.0	2009.0
CFB	629	Autoimmune thyroid disease	C0178468	disease		Disease or Syndrome	131	79	0.1	no reported evidence		1	1	2016.0	2016.0
CFB	629	Carcinoma of lung	C0684249	disease		Neoplastic Process	2475	735	0.1	no reported evidence		1	1	2013.0	2013.0
CFB	629	Coronary Artery Disease	C1956346	disease	Cardiovascular Diseases	Disease or Syndrome	980	861	0.1	no reported evidence		1	1	2018.0	2018.0
CFB	629	Recurrent meningococcal disease	C1970263	phenotype		Finding	4	0	0.1	no reported evidence		0	0		
CFB	629	exudative macular degeneration	C2237660	disease	Eye Diseases	Disease or Syndrome	41	66	0.1	no reported evidence		1	1	2012.0	2012.0
CFB	629	Decreased serum complement factor B	C4021636	phenotype		Finding	2	0	0.1	no reported evidence		0	0		
C2	717	Angina Pectoris	C0002962	phenotype	Cardiovascular Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	58	64	0.1	no reported evidence		1	1	2017.0	2017.0
C2	717	Diabetes Mellitus, Insulin-Dependent	C0011854	disease	Endocrine System Diseases; Immune System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	955	775	0.1	no reported evidence		1	2	2007.0	2007.0
C2	717	Endometriosis	C0014175	disease	Female Urogenital Diseases and Pregnancy Complications	Disease or Syndrome	748	156	0.1	no reported evidence		1	1	2018.0	2018.0
C2	717	Immune System Diseases	C0021053	group	Immune System Diseases	Disease or Syndrome	249	160	0.1	no reported evidence		1	1	2013.0	2013.0
C2	717	Multiple Sclerosis	C0026769	disease	Immune System Diseases; Nervous System Diseases	Disease or Syndrome	1105	745	0.1	no reported evidence		1	2	2007.0	2007.0
C2	717	Myocardial Infarction	C0027051	disease	Cardiovascular Diseases	Disease or Syndrome	965	454	0.1	no reported evidence		1	1	2017.0	2017.0
C2	717	Psoriasis	C0033860	disease	Skin and Connective Tissue Diseases	Disease or Syndrome	817	636	0.1	no reported evidence		0	1		
C2	717	Purpura	C0034150	disease	Hemic and Lymphatic Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	44	0	0.1	no reported evidence		0	0		
C2	717	Schizophrenia	C0036341	disease	Mental Disorders	Mental or Behavioral Dysfunction	1922	1782	0.1	no reported evidence		1	2	2018.0	2018.0
C2	717	Adenocarcinoma of lung (disorder)	C0152013	disease	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	1187	428	0.1	no reported evidence		1	1	2009.0	2009.0
C2	717	Ischemic cardiomyopathy	C0349782	disease		Disease or Syndrome	115	65	0.1	no reported evidence		1	1	2017.0	2017.0
C2	717	Carcinoma of lung	C0684249	disease		Neoplastic Process	2475	735	0.1	no reported evidence		2	1	2008.0	2013.0
C2	717	Autism Spectrum Disorders	C1510586	disease	Mental Disorders	Mental or Behavioral Dysfunction	571	436	0.1	no reported evidence		1	2	2018.0	2018.0
C2	717	Coronary Artery Disease	C1956346	disease	Cardiovascular Diseases	Disease or Syndrome	980	861	0.1	no reported evidence		2	3	2017.0	2018.0
C2	717	exudative macular degeneration	C2237660	disease	Eye Diseases	Disease or Syndrome	41	66	0.1	no reported evidence		1	1	2012.0	2012.0
C2	717	HIV-1 infection	C2363741	disease		Disease or Syndrome	82	417	0.1	no reported evidence		1	1	2010.0	2010.0
C2	717	Myeloperoxidase Measurement	C2698399	phenotype		Laboratory Procedure	11	15	0.1	no reported evidence		1	1	2014.0	2014.0
CYP2D6	1565	Hepatitis, Autoimmune	C0241910	disease	Digestive System Diseases; Immune System Diseases	Disease or Syndrome	128	8	0.1	no reported evidence	1.0	15	0	1989.0	2016.0
CYP2D6	1565	Malignant neoplasm of lung	C0242379	disease	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	2448	409	0.1	no reported evidence	0.947368421052632	19	0	1990.0	2013.0
CYP2D6	1565	Carcinoma of lung	C0684249	disease		Neoplastic Process	2475	735	0.1	no reported evidence	0.944444444444444	18	0	1990.0	2013.0
CYP2D6	1565	Tardive Dyskinesia	C0686347	disease	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	50	38	0.1	no reported evidence	0.923076923076923	13	1	1995.0	2014.0
CYP2D6	1565	Primary malignant neoplasm of lung	C1306460	disease		Neoplastic Process	2267	400	0.1	no reported evidence	0.944444444444444	18	0	1990.0	2013.0
CYP2D6	1565	response to SSRI	C3158111	phenotype		Cell Function	8	25	0.1	no reported evidence		1	2	2015.0	2015.0
CYP2D6	1565	Drug-induced tardive dyskinesia	C3714760	disease		Disease or Syndrome	50	38	0.1	no reported evidence	0.923076923076923	13	1	1995.0	2014.0
FKBP5	2289	Anxiety Disorders	C0003469	group	Mental Disorders	Mental or Behavioral Dysfunction	395	79	0.1	no reported evidence	0.923076923076923	13	3	2008.0	2018.0
FKBP5	2289	White Blood Cell Count procedure	C0023508	phenotype		Laboratory Procedure	106	208	0.1	no reported evidence		1	1	2017.0	2017.0
FKBP5	2289	Post-Traumatic Stress Disorder	C0038436	disease	Mental Disorders	Mental or Behavioral Dysfunction	109	56	0.1	no reported evidence	1.0	24	3	2008.0	2018.0
FKBP5	2289	Coronary Artery Disease	C1956346	disease	Cardiovascular Diseases	Disease or Syndrome	980	861	0.1	no reported evidence		1	1	2018.0	2018.0
MTR	4548	Down Syndrome	C0013080	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases	Disease or Syndrome	474	15	0.1	no reported evidence	0.8	16	1	2003.0	2015.0
MTR	4548	Profound Mental Retardation	C0020796	disease	Behavior and Behavior Mechanisms; Mental Disorders; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	195	2	0.1	no reported evidence		1	1	2015.0	2015.0
MTR	4548	Mental Retardation	C0025362	disease		Mental or Behavioral Dysfunction	1157	29	0.1	no reported evidence		0	0		
MTR	4548	Seizures	C0036572	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	1173	165	0.1	no reported evidence		0	0		
MTR	4548	Degenerative brain disorder	C0154671	group		Disease or Syndrome	166	0	0.1	no reported evidence		0	0		
MTR	4548	Failure to gain weight	C0231246	phenotype		Finding	538	22	0.1	no reported evidence		0	0		
MTR	4548	Cerebral atrophy	C0235946	disease		Disease or Syndrome	337	21	0.1	no reported evidence		0	0		
MTR	4548	Low intelligence	C0423903	phenotype		Finding	946	0	0.1	no reported evidence		0	0		
MTR	4548	Global developmental delay	C0557874	disease		Mental or Behavioral Dysfunction	1101	21	0.1	no reported evidence		0	0		
MTR	4548	Poor coordination	C0563243	phenotype		Finding	14	1	0.1	no reported evidence		0	0		
MTR	4548	Gait abnormality	C0575081	group		Finding	194	2	0.1	no reported evidence		0	0		
MTR	4548	Mental deficiency	C0917816	disease	Behavior and Behavior Mechanisms; Mental Disorders; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	1031	0	0.1	no reported evidence		0	0		
MTR	4548	Genetic Diseases, Inborn	C0950123	group	Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	506	827	0.1	no reported evidence		0	1		
MTR	4548	Poor school performance	C1843367	phenotype		Finding	984	116	0.1	no reported evidence		0	0		
MTR	4548	Hypomethioninemia	C1848555	phenotype		Finding	4	0	0.1	no reported evidence		0	0		
MTR	4548	Decreased methionine synthase activity	C1848580	phenotype		Finding	5	0	0.1	no reported evidence		0	0		
MTR	4548	Generalized hypotonia	C1858120	phenotype		Finding	632	17	0.1	no reported evidence		0	0		
MTR	4548	Cognitive delay	C1864897	phenotype		Finding	965	0	0.1	no reported evidence		0	0		
MTR	4548	Homocysteine measurement	C2242817	phenotype		Laboratory Procedure	18	28	0.1	no reported evidence		1	1	2013.0	2013.0
MTR	4548	Pediatric failure to thrive	C2315100	disease		Disease or Syndrome	542	0	0.1	no reported evidence		0	0		
MTR	4548	Feeding difficulties in infancy	C2674608	phenotype		Finding	232	1	0.1	no reported evidence		0	0		
MTR	4548	Hyperhomocystinemia	C3806347	phenotype		Finding	7	0	0.1	no reported evidence		0	0		
MTR	4548	Supratentorial atrophy	C4020860	disease		Disease or Syndrome	142	1	0.1	no reported evidence		0	0		
MTR	4548	Mental and motor retardation	C4020875	phenotype		Pathologic Function	1020	151	0.1	no reported evidence		0	0		
MTR	4548	Dull intelligence	C4020876	phenotype		Finding	946	0	0.1	no reported evidence		0	0		
MTR	4548	Decreased methylcobalamin	C4021736	phenotype		Finding	5	0	0.1	no reported evidence		0	0		
MTR	4548	Undergrowth	C4531021	phenotype		Finding	528	0	0.1	no reported evidence		0	0		
MTRR	4552	Anemia	C0002871	disease	Hemic and Lymphatic Diseases	Disease or Syndrome	489	44	0.1	no reported evidence		0	0		
MTRR	4552	Down Syndrome	C0013080	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases	Disease or Syndrome	474	15	0.1	no reported evidence	0.875	10	1	2000.0	2011.0
MTRR	4552	Lethargy	C0023380	phenotype	Behavior and Behavior Mechanisms; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	109	0	0.1	no reported evidence		0	0		
MTRR	4552	Muscle hypotonia	C0026827	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Finding	459	34	0.1	no reported evidence		0	0		
MTRR	4552	Nystagmus	C0028738	disease	Eye Diseases; Nervous System Diseases	Disease or Syndrome	499	33	0.1	no reported evidence		0	0		
MTRR	4552	Respiratory Insufficiency	C0035229	phenotype	Respiratory Tract Diseases	Pathologic Function	181	5	0.1	no reported evidence		0	0		
MTRR	4552	Seizures	C0036572	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	1173	165	0.1	no reported evidence		0	0		
MTRR	4552	Degenerative brain disorder	C0154671	group		Disease or Syndrome	166	0	0.1	no reported evidence		0	0		
MTRR	4552	Hemoglobin low	C0162119	phenotype		Finding	176	1	0.1	no reported evidence		0	0		
MTRR	4552	Failure to gain weight	C0231246	phenotype		Finding	538	22	0.1	no reported evidence		0	0		
MTRR	4552	Cerebral atrophy	C0235946	disease		Disease or Syndrome	337	21	0.1	no reported evidence		0	0		
MTRR	4552	Global developmental delay	C0557874	disease		Mental or Behavioral Dysfunction	1101	21	0.1	no reported evidence		0	0		
MTRR	4552	Gait abnormality	C0575081	group		Finding	194	2	0.1	no reported evidence		0	0		
MTRR	4552	Genetic Diseases, Inborn	C0950123	group	Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	506	827	0.1	no reported evidence		0	1		
MTRR	4552	Intellectual disability, progressive	C1846149	phenotype		Finding	43	0	0.1	no reported evidence		0	0		
MTRR	4552	Hypomethioninemia	C1848555	phenotype		Finding	4	0	0.1	no reported evidence		0	0		
MTRR	4552	Decreased methionine synthase activity	C1848580	phenotype		Finding	5	0	0.1	no reported evidence		0	0		
MTRR	4552	Decreased nerve conduction velocity	C1857640	phenotype		Finding	51	3	0.1	no reported evidence		0	0		
MTRR	4552	Generalized hypotonia	C1858120	phenotype		Finding	632	17	0.1	no reported evidence		0	0		
MTRR	4552	Cognitive delay	C1864897	phenotype		Finding	965	0	0.1	no reported evidence		0	0		
MTRR	4552	Pediatric failure to thrive	C2315100	disease		Disease or Syndrome	542	0	0.1	no reported evidence		0	0		
MTRR	4552	Hyperhomocystinemia	C3806347	phenotype		Finding	7	0	0.1	no reported evidence		0	0		
MTRR	4552	Respiratory function loss	C4020855	phenotype		Pathologic Function	169	0	0.1	no reported evidence		0	0		
MTRR	4552	Supratentorial atrophy	C4020860	disease		Disease or Syndrome	142	1	0.1	no reported evidence		0	0		
MTRR	4552	Mental and motor retardation	C4020875	phenotype		Pathologic Function	1020	151	0.1	no reported evidence		0	0		
MTRR	4552	Decreased methylcobalamin	C4021736	phenotype		Finding	5	0	0.1	no reported evidence		0	0		
MTRR	4552	Undergrowth	C4531021	phenotype		Finding	528	0	0.1	no reported evidence		0	0		
NPY	4852	Anxiety	C0003467	disease	Behavior and Behavior Mechanisms	Mental or Behavioral Dysfunction	463	69	0.1	no reported evidence	0.9565217	23	1	1999.0	2016.0
NPY	4852	Neuroblastoma	C0027819	group	Neoplasms	Neoplastic Process	1698	288	0.1	no reported evidence	1.0	11	0	1990.0	2015.0
NPY	4852	Central neuroblastoma	C0700095	disease		Neoplastic Process	1655	87	0.1	no reported evidence	1.0	10	0	1990.0	2015.0
PTGS1	5742	Low density lipoprotein cholesterol measurement	C0202117	phenotype		Laboratory Procedure	282	676	0.1	no reported evidence		1	2	2012.0	2012.0
PTGS1	5742	Serum total cholesterol measurement	C1445957	phenotype		Laboratory Procedure	306	814	0.1	no reported evidence		1	1	2012.0	2012.0
TFAM	7019	Ascites	C0003962	phenotype	Pathological Conditions, Signs and Symptoms	Finding	44	0	0.1	no reported evidence		0	0		
TFAM	7019	Blood Coagulation Disorders	C0005779	group	Hemic and Lymphatic Diseases	Disease or Syndrome	170	17	0.1	no reported evidence		0	0		
TFAM	7019	Fetal Growth Retardation	C0015934	phenotype	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Female Urogenital Diseases and Pregnancy Complications; Pathological Conditions, Signs and Symptoms	Pathologic Function	303	0	0.1	no reported evidence		0	0		
TFAM	7019	Hypoglycemia	C0020615	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	231	13	0.1	no reported evidence		0	0		
TFAM	7019	Infant, Small for Gestational Age	C0021296	phenotype		Disease or Syndrome	274	0	0.1	no reported evidence		0	0		
TFAM	7019	Icterus	C0022346	phenotype	Pathological Conditions, Signs and Symptoms	Sign or Symptom	153	7	0.1	no reported evidence		0	0		
TFAM	7019	Liver Cirrhosis	C0023890	disease	Digestive System Diseases	Disease or Syndrome	682	71	0.1	no reported evidence		0	0		
TFAM	7019	Liver Failure	C0085605	disease	Digestive System Diseases	Disease or Syndrome	175	8	0.1	no reported evidence		0	0		
TFAM	7019	Liver Dysfunction	C0086565	phenotype	Digestive System Diseases	Finding	206	0	0.1	no reported evidence		0	0		
TFAM	7019	Liver function tests abnormal finding	C0151766	phenotype		Finding	117	0	0.1	no reported evidence		0	0		
TFAM	7019	Failure to gain weight	C0231246	phenotype		Finding	538	22	0.1	no reported evidence		0	0		
