Gene	Gene_id	Disease	Disease_id	Type	Disease_Class	Semantic_Type	N_genes_d	N_SNPs_d	Score_gda	EL_gda	EI_gda	N_PMIDs	N_SNPs_gda	First_Ref	Last_Ref
CHAT	1103	Sudden episodic apnea	C4025671	disease		Disease or Syndrome	2	0	0.1	no reported evidence		0	0		
CHAT	1103	Bulbar palsy	C4082299	disease	Nervous System Diseases	Disease or Syndrome	26	0	0.1	no reported evidence		0	0		
CHAT	1103	MYASTHENIC SYNDROME, CONGENITAL, 21, PRESYNAPTIC	C4310654	disease		Disease or Syndrome	2	2	0.1	no reported evidence		1	2	2017.0	2017.0
CHAT	1103	Acid reflux	C4317146	phenotype		Finding	139	4	0.1	no reported evidence		1	1	2015.0	2015.0
FMO3	2328	Anemia	C0002871	disease	Hemic and Lymphatic Diseases	Disease or Syndrome	489	44	0.1	no reported evidence		0	0		
FMO3	2328	Depressive disorder	C0011581	disease	Mental Disorders	Mental or Behavioral Dysfunction	740	143	0.1	no reported evidence		0	0		
FMO3	2328	Splenomegaly	C0038002	phenotype	Pathological Conditions, Signs and Symptoms	Finding	246	3	0.1	no reported evidence		0	0		
FMO3	2328	Tachycardia	C0039231	phenotype	Cardiovascular Diseases; Pathological Conditions, Signs and Symptoms	Finding	52	1	0.1	no reported evidence		0	0		
FMO3	2328	Hemoglobin low	C0162119	phenotype		Finding	176	1	0.1	no reported evidence		0	0		
FMO3	2328	Increase in blood pressure	C0497247	phenotype		Finding	173	14	0.1	no reported evidence		0	0		
FMO3	2328	Recurrent pneumonia	C0694550	phenotype		Finding	40	0	0.1	no reported evidence		0	0		
FMO3	2328	Multiple pulmonary infections	C0748140	disease		Disease or Syndrome	38	0	0.1	no reported evidence		0	0		
FMO3	2328	Neutrophil count decreased	C0853697	phenotype		Finding	71	2	0.1	no reported evidence		0	0		
FMO3	2328	Infectious disease of lung	C0876973	group		Disease or Syndrome	111	1	0.1	no reported evidence		0	0		
FMO3	2328	Recurrent pulmonary infections	C1859117	phenotype		Finding	38	0	0.1	no reported evidence		0	0		
FMO3	2328	FMO3 ACTIVITY, DECREASED	C4016100	phenotype		Finding	1	1	0.1	no reported evidence		1	1	1999.0	1999.0
FMO3	2328	Elevated heart rate	C4020868	phenotype		Finding	27	0	0.1	no reported evidence		0	0		
GRN	2896	Aggressive behavior	C0001807	phenotype	Behavior and Behavior Mechanisms	Individual Behavior	111	6	0.1	no reported evidence		0	0		
GRN	2896	Alexia	C0002018	disease	Mental Disorders; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	10	0	0.1	no reported evidence		0	0		
GRN	2896	Alzheimer's Disease	C0002395	disease	Mental Disorders; Nervous System Diseases	Disease or Syndrome	1981	1062	0.1	no reported evidence	0.945945945945946	37	6	2006.0	2018.0
GRN	2896	Amyotrophic Lateral Sclerosis	C0002736	disease	Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	659	259	0.1	no reported evidence	0.944444444444444	18	5	2007.0	2017.0
GRN	2896	Anxiety	C0003467	disease	Behavior and Behavior Mechanisms	Mental or Behavioral Dysfunction	463	69	0.1	no reported evidence		0	0		
GRN	2896	Cerebellar Ataxia	C0007758	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	564	52	0.1	no reported evidence		0	0		
GRN	2896	Presenile dementia	C0011265	disease	Mental Disorders; Nervous System Diseases	Mental or Behavioral Dysfunction	361	102	0.1	no reported evidence	0.954545454545455	22	2	2007.0	2015.0
GRN	2896	Echolalia	C0013528	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	23	0	0.1	no reported evidence		0	0		
GRN	2896	Gliosis	C0017639	phenotype	Pathological Conditions, Signs and Symptoms	Pathologic Function	78	0	0.1	no reported evidence		0	0		
GRN	2896	Hallucinations	C0018524	disease	Behavior and Behavior Mechanisms; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	71	5	0.1	no reported evidence		0	0		
GRN	2896	Hyperphagia	C0020505	phenotype	Pathological Conditions, Signs and Symptoms	Finding	34	0	0.1	no reported evidence		0	0		
GRN	2896	Mutism	C0026884	phenotype	Mental Disorders; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	22	1	0.1	no reported evidence		0	0		
GRN	2896	Optic Atrophy	C0029124	disease	Eye Diseases; Nervous System Diseases	Disease or Syndrome	362	15	0.1	no reported evidence		0	0		
GRN	2896	Stereotyped Behavior	C0038271	phenotype	Behavior and Behavior Mechanisms	Finding	77	2	0.1	no reported evidence		0	0		
GRN	2896	Stereotypic Movement Disorder	C0038273	phenotype	Mental Disorders	Mental or Behavioral Dysfunction	91	8	0.1	no reported evidence		0	0		
GRN	2896	Low Vision	C0042798	disease	Eye Diseases; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	260	12	0.1	no reported evidence		0	0		
GRN	2896	Agitation	C0085631	phenotype		Sign or Symptom	32	3	0.1	no reported evidence		0	0		
GRN	2896	Electroencephalogram abnormal	C0151611	phenotype		Finding	140	5	0.1	no reported evidence		0	0		
GRN	2896	Increased appetite (finding)	C0232461	phenotype		Finding	33	0	0.1	no reported evidence		0	0		
GRN	2896	Blunted affect	C0233469	phenotype		Mental or Behavioral Dysfunction	9	0	0.1	no reported evidence		0	0		
GRN	2896	Inappropriate behavior	C0233522	phenotype		Mental or Behavioral Dysfunction	12	0	0.1	no reported evidence		0	0		
GRN	2896	Perseveration	C0233651	phenotype		Mental or Behavioral Dysfunction	14	0	0.1	no reported evidence		0	0		
GRN	2896	Lack of insight	C0233824	phenotype		Mental or Behavioral Dysfunction	11	0	0.1	no reported evidence		0	0		
GRN	2896	Dysgraphia	C0234144	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	19	0	0.1	no reported evidence		0	0		
GRN	2896	Hallucinations, Sensory	C0235153	phenotype	Behavior and Behavior Mechanisms; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	54	0	0.1	no reported evidence		0	0		
GRN	2896	Pick Disease of the Brain	C0236642	disease	Mental Disorders; Nervous System Diseases	Disease or Syndrome	104	51	0.1	no reported evidence	0.962962962962963	54	4	2006.0	2018.0
GRN	2896	Personality change	C0240735	phenotype		Sign or Symptom	25	4	0.1	no reported evidence		0	0		
GRN	2896	Cerebellar degeneration	C0262404	disease		Disease or Syndrome	192	0	0.1	no reported evidence		0	0		
GRN	2896	Hypersexuality state	C0312420	disease		Mental or Behavioral Dysfunction	4	0	0.1	no reported evidence		0	0		
GRN	2896	Compulsive hoarding	C0424290	disease		Mental or Behavioral Dysfunction	12	4	0.1	no reported evidence		0	0		
GRN	2896	Social disinhibition	C0424296	phenotype		Mental or Behavioral Dysfunction	28	1	0.1	no reported evidence		0	0		
GRN	2896	Physical aggression	C0424323	phenotype		Individual Behavior	107	0	0.1	no reported evidence		0	0		
GRN	2896	Dyslexia	C0476254	disease	Mental Disorders; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	79	10	0.1	no reported evidence		0	0		
GRN	2896	Neurodegenerative Disorders	C0524851	group	Nervous System Diseases	Disease or Syndrome	744	41	0.1	no reported evidence	0.933333333333333	30	2	2006.0	2017.0
GRN	2896	Loss of speech	C0542223	phenotype		Finding	22	0	0.1	no reported evidence		0	0		
GRN	2896	Forgetful	C0542476	phenotype		Sign or Symptom	58	0	0.1	no reported evidence		0	0		
GRN	2896	Sex addiction	C0679145	phenotype		Mental or Behavioral Dysfunction	2	0	0.1	no reported evidence		0	0		
GRN	2896	Memory Loss	C0751295	phenotype	Behavior and Behavior Mechanisms; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	125	2	0.1	no reported evidence		0	0		
GRN	2896	Myoclonic Epilepsies, Progressive	C0751778	disease	Nervous System Diseases	Disease or Syndrome	87	5	0.1	no reported evidence		0	0		
GRN	2896	Retinal Dystrophies	C0854723	group	Eye Diseases	Disease or Syndrome	177	181	0.1	no reported evidence		0	0		
GRN	2896	Leukoaraiosis	C0948163	phenotype	Pathological Conditions, Signs and Symptoms	Pathologic Function	36	2	0.1	no reported evidence		0	0		
GRN	2896	Dysphasia	C0973461	disease	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	40	0	0.1	no reported evidence		0	0		
GRN	2896	Developmental arithmetic disorder	C1411876	disease		Mental or Behavioral Dysfunction	11	0	0.1	no reported evidence		0	0		
GRN	2896	Aggressive reaction	C1457883	phenotype		Mental or Behavioral Dysfunction	109	0	0.1	no reported evidence		0	0		
GRN	2896	Difficulty speaking	C1527347	phenotype		Finding	72	0	0.1	no reported evidence		0	0		
GRN	2896	Thickened nuchal skin fold	C1836940	phenotype		Finding	35	0	0.1	no reported evidence		0	0		
GRN	2896	Hyperorality	C1838320	phenotype		Finding	10	0	0.1	no reported evidence		0	0		
GRN	2896	Rapidly progressive	C1838681	phenotype		Finding	35	0	0.1	no reported evidence		0	0		
GRN	2896	Progressive language deterioration	C1843793	phenotype		Finding	2	0	0.1	no reported evidence		0	0		
GRN	2896	Poor speech	C1848207	phenotype		Finding	75	2	0.1	no reported evidence		0	0		
GRN	2896	Neuronal loss in central nervous system	C1850496	phenotype		Finding	32	0	0.1	no reported evidence		0	0		
GRN	2896	Rapidly progressive disorder	C1850776	phenotype		Finding	35	0	0.1	no reported evidence		0	0		
GRN	2896	Dilation of lateral ventricles	C1856409	phenotype		Finding	8	1	0.1	no reported evidence		0	0		
GRN	2896	Repetitive compulsive behavior	C1969697	phenotype		Mental or Behavioral Dysfunction	1	0	0.1	no reported evidence		0	0		
GRN	2896	Restrictive behavior, interests, and activities	C2675334	phenotype		Finding	11	0	0.1	no reported evidence		0	0		
GRN	2896	Irritation - emotion	C2700617	phenotype		Mental Process	85	0	0.1	no reported evidence		0	0		
GRN	2896	Visual Impairment	C3665347	phenotype	Eye Diseases; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Finding	250	0	0.1	no reported evidence		0	0		
GRN	2896	GRN-related frontotemporal dementia	C3811918	disease		Disease or Syndrome	65	12	0.1	no reported evidence	0.970149253731343	67	2	2006.0	2018.0
GRN	2896	Restlessness	C3887611	phenotype		Sign or Symptom	20	3	0.1	no reported evidence		0	0		
GRN	2896	Cortical white matter abnormalities seen on MRI	C4020851	phenotype		Anatomical Abnormality	28	0	0.1	no reported evidence		0	0		
GRN	2896	Infratentorial atrophy	C4020873	disease		Disease or Syndrome	166	8	0.1	no reported evidence		0	0		
GRN	2896	Anxiety disease	C4020884	disease		Disease or Syndrome	156	0	0.1	no reported evidence		0	0		
GRN	2896	Frontotemporal cerebral atrophy	C4021584	disease		Disease or Syndrome	11	0	0.1	no reported evidence		0	0		
GRN	2896	Generalized myoclonic seizures	C4021759	disease		Disease or Syndrome	58	2	0.1	no reported evidence		0	0		
GRN	2896	Restrictive behavior	C4021799	phenotype		Mental or Behavioral Dysfunction	12	0	0.1	no reported evidence		0	0		
GRN	2896	Abnormal brain FDG positron emission tomography	C4022798	phenotype		Anatomical Abnormality	11	0	0.1	no reported evidence		0	0		
GRN	2896	EEG with continuous slow activity	C4023470	phenotype		Finding	9	0	0.1	no reported evidence		0	0		
GRN	2896	Temporal cortical atrophy	C4024936	disease		Disease or Syndrome	9	1	0.1	no reported evidence		0	0		
GRN	2896	Grammar-specific speech disorder	C4024956	disease		Disease or Syndrome	8	0	0.1	no reported evidence		0	0		
GRN	2896	Spoken Word Recognition Deficit	C4072928	phenotype		Mental or Behavioral Dysfunction	8	0	0.1	no reported evidence		0	0		
GRN	2896	Repeated speech	C4280380	phenotype		Finding	23	0	0.1	no reported evidence		0	0		
GRN	2896	Problems speaking	C4280574	phenotype		Finding	72	0	0.1	no reported evidence		0	0		
GRN	2896	Difficulty making arithmetical calculations	C4280576	phenotype		Finding	10	0	0.1	no reported evidence		0	0		
GRN	2896	Myoclonic Seizures	C4317123	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	155	0	0.1	no reported evidence		0	0		
GSK3B	2932	Colorectal Carcinoma	C0009402	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	2931	539	0.1	no reported evidence	1.0	11	0	2010.0	2017.0
GSK3B	2932	Low density lipoprotein cholesterol measurement	C0202117	phenotype		Laboratory Procedure	282	676	0.1	no reported evidence		1	1	2012.0	2012.0
GSK3B	2932	High density lipoprotein measurement	C0392885	phenotype		Laboratory Procedure	323	867	0.1	no reported evidence		3	2	2012.0	2017.0
GSK3B	2932	Colorectal Cancer	C1527249	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	3298	955	0.1	no reported evidence	1.0	10	0	2010.0	2017.0
GSK3B	2932	Liver carcinoma	C2239176	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	3592	419	0.1	no reported evidence	1.0	15	0	2003.0	2018.0
HTR2A	3356	Alzheimer's Disease	C0002395	disease	Mental Disorders; Nervous System Diseases	Disease or Syndrome	1981	1062	0.1	no reported evidence	1.0	11	1	1998.0	2010.0
HTR2A	3356	Low density lipoprotein cholesterol measurement	C0202117	phenotype		Laboratory Procedure	282	676	0.1	no reported evidence		1	1	2012.0	2012.0
HTR2A	3356	Triglycerides measurement	C0202236	phenotype		Laboratory Procedure	335	923	0.1	no reported evidence		1	1	2012.0	2012.0
HTR2A	3356	Nonorganic psychosis	C0349204	disease		Mental or Behavioral Dysfunction	219	60	0.1	no reported evidence	1.0	10	1	2004.0	2016.0
HTR2A	3356	Tardive Dyskinesia	C0686347	disease	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	50	38	0.1	no reported evidence	0.9	10	2	2001.0	2009.0
HTR2A	3356	Serum total cholesterol measurement	C1445957	phenotype		Laboratory Procedure	306	814	0.1	no reported evidence		1	1	2012.0	2012.0
HTR2A	3356	Drug-induced tardive dyskinesia	C3714760	disease		Disease or Syndrome	50	38	0.1	no reported evidence	0.9	10	2	2001.0	2009.0
LRP1	4035	Forced expiratory volume function	C0016529	phenotype		Organ or Tissue Function	100	929	0.1	no reported evidence		1	1	2011.0	2011.0
LRP1	4035	Moyamoya Disease	C0026654	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	49	32	0.1	no reported evidence		1	1	2018.0	2018.0
LRP1	4035	Low density lipoprotein cholesterol measurement	C0202117	phenotype		Laboratory Procedure	282	676	0.1	no reported evidence		1	3	2012.0	2012.0
LRP1	4035	Triglycerides measurement	C0202236	phenotype		Laboratory Procedure	335	923	0.1	no reported evidence		1	6	2012.0	2012.0
LRP1	4035	Keratosis pilaris	C0263383	phenotype	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Skin and Connective Tissue Diseases	Acquired Abnormality	6	1	0.1	no reported evidence		1	1	2016.0	2016.0
LRP1	4035	High density lipoprotein measurement	C0392885	phenotype		Laboratory Procedure	323	867	0.1	no reported evidence		1	1	2012.0	2012.0
LRP1	4035	Serum total cholesterol measurement	C1445957	phenotype		Laboratory Procedure	306	814	0.1	no reported evidence		1	5	2012.0	2012.0
LRP1	4035	Moyamoya disease 1	C2931384	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	45	32	0.1	no reported evidence		1	1	2018.0	2018.0
MYO1D	4642	Refractive Errors	C0034951	group	Eye Diseases	Disease or Syndrome	45	67	0.1	no reported evidence		1	1	2013.0	2013.0
MYO1D	4642	Reticulocyte count (procedure)	C0206161	phenotype		Laboratory Procedure	201	472	0.1	no reported evidence		1	4	2017.0	2017.0
MYO1D	4642	Red cell distribution width determination	C0427460	phenotype		Laboratory Procedure	107	206	0.1	no reported evidence		1	1	2017.0	2017.0
MYO1D	4642	RDW - Red blood cell distribution width result	C1304746	phenotype		Laboratory or Test Result	107	206	0.1	no reported evidence		1	1	2017.0	2017.0
PRNP	5621	Aggressive behavior	C0001807	phenotype	Behavior and Behavior Mechanisms	Individual Behavior	111	6	0.1	no reported evidence		0	0		
PRNP	5621	Akinetic Mutism	C0001889	disease	Nervous System Diseases	Disease or Syndrome	1	0	0.1	no reported evidence		0	0		
PRNP	5621	Amyloidosis	C0002726	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	832	120	0.1	no reported evidence	0.9365079	63	5	1986.0	2018.0
PRNP	5621	Anxiety	C0003467	disease	Behavior and Behavior Mechanisms	Mental or Behavioral Dysfunction	463	69	0.1	no reported evidence		0	0		
PRNP	5621	Aphasia	C0003537	disease	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	26	3	0.1	no reported evidence		0	0		
PRNP	5621	Apnea	C0003578	phenotype	Pathological Conditions, Signs and Symptoms; Respiratory Tract Diseases	Sign or Symptom	74	1	0.1	no reported evidence		0	0		
PRNP	5621	Apraxias	C0003635	group	Behavior and Behavior Mechanisms; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	43	1	0.1	no reported evidence		0	0		
PRNP	5621	Ataxia	C0004134	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	207	27	0.1	no reported evidence	1.0	10	2	1989.0	2013.0
PRNP	5621	Chorea	C0008489	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	72	7	0.1	no reported evidence		0	0		
PRNP	5621	Confusion	C0009676	phenotype	Behavior and Behavior Mechanisms; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	43	0	0.1	no reported evidence		0	0		
PRNP	5621	Constipation	C0009806	phenotype	Pathological Conditions, Signs and Symptoms	Sign or Symptom	207	7	0.1	no reported evidence		0	0		
PRNP	5621	Deglutition Disorders	C0011168	group	Digestive System Diseases; Otorhinolaryngologic Diseases	Disease or Syndrome	190	4	0.1	no reported evidence		0	0		
PRNP	5621	Delusions	C0011253	disease	Behavior and Behavior Mechanisms	Mental or Behavioral Dysfunction	32	9	0.1	no reported evidence		0	0		
PRNP	5621	Diplopia	C0012569	phenotype	Eye Diseases; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Finding	15	0	0.1	no reported evidence		0	0		
PRNP	5621	Dysarthria	C0013362	disease	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	281	19	0.1	no reported evidence		0	2		
PRNP	5621	Fever	C0015967	phenotype	Pathological Conditions, Signs and Symptoms	Sign or Symptom	172	2	0.1	no reported evidence		0	0		
PRNP	5621	Hallucinations	C0018524	disease	Behavior and Behavior Mechanisms; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	71	5	0.1	no reported evidence		0	0		
PRNP	5621	Hemiparesis	C0018989	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	60	4	0.1	no reported evidence		0	0		
PRNP	5621	Hyperhidrosis disorder	C0020458	phenotype	Skin and Connective Tissue Diseases	Finding	96	0	0.1	no reported evidence		0	0		
PRNP	5621	Muscle Rigidity	C0026837	phenotype	Musculoskeletal Diseases; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	118	7	0.1	no reported evidence		0	0		
PRNP	5621	Muscle Spasticity	C0026838	phenotype	Musculoskeletal Diseases; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	352	9	0.1	no reported evidence		0	0		
PRNP	5621	Neuroblastoma	C0027819	group	Neoplasms	Neoplastic Process	1698	288	0.1	no reported evidence	1.0	11	2	2001.0	2014.0
PRNP	5621	Babinski Reflex	C0034935	phenotype		Finding	144	1	0.1	no reported evidence		0	0		
PRNP	5621	Sweating	C0038990	phenotype		Finding	96	0	0.1	no reported evidence		0	0		
PRNP	5621	Low Vision	C0042798	disease	Eye Diseases; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	260	12	0.1	no reported evidence		0	0		
PRNP	5621	Urinary Retention	C0080274	phenotype	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Finding	7	0	0.1	no reported evidence		0	0		
PRNP	5621	Neurofibrillary degeneration (morphologic abnormality)	C0085400	phenotype		Cell or Molecular Dysfunction	15	0	0.1	no reported evidence		0	0		
PRNP	5621	Apathy	C0085632	phenotype	Behavior and Behavior Mechanisms	Mental or Behavioral Dysfunction	26	2	0.1	no reported evidence		0	0		
PRNP	5621	Mood swings	C0085633	disease		Mental or Behavioral Dysfunction	99	0	0.1	no reported evidence		0	0		
PRNP	5621	Muscle Weakness	C0151786	phenotype	Musculoskeletal Diseases; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	338	30	0.1	no reported evidence		0	0		
PRNP	5621	Hyperreflexia	C0151889	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Finding	300	4	0.1	no reported evidence		0	0		
PRNP	5621	Hemiplegia, Spastic	C0154694	disease	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	2	0	0.1	no reported evidence		0	0		
PRNP	5621	Gait, Unsteady	C0231686	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Finding	51	2	0.1	no reported evidence		0	0		
PRNP	5621	Bradykinesia	C0233565	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	60	4	0.1	no reported evidence		0	0		
PRNP	5621	Perseveration	C0233651	phenotype		Mental or Behavioral Dysfunction	14	0	0.1	no reported evidence		0	0		
PRNP	5621	Clumsiness	C0233844	phenotype		Sign or Symptom	14	0	0.1	no reported evidence		0	0		
PRNP	5621	Absent reflex	C0234146	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Finding	136	0	0.1	no reported evidence		0	0		
PRNP	5621	Cerebellar Dysmetria	C0234162	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Finding	81	4	0.1	no reported evidence		0	0		
PRNP	5621	Slurred speech	C0234518	phenotype		Finding	18	2	0.1	no reported evidence		0	0		
PRNP	5621	Hallucinations, Sensory	C0235153	phenotype	Behavior and Behavior Mechanisms; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	54	0	0.1	no reported evidence		0	0		
PRNP	5621	Jaw pain	C0236000	phenotype		Sign or Symptom	2	0	0.1	no reported evidence		0	0		
PRNP	5621	Dyschezia	C0237326	phenotype	Pathological Conditions, Signs and Symptoms	Sign or Symptom	177	0	0.1	no reported evidence		0	0		
PRNP	5621	Personality change	C0240735	phenotype		Sign or Symptom	25	4	0.1	no reported evidence		0	0		
PRNP	5621	Reflex, Deep Tendon, Absent	C0241772	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Finding	136	0	0.1	no reported evidence		0	0		
PRNP	5621	Global brain atrophy	C0241816	phenotype		Pathologic Function	18	4	0.1	no reported evidence		0	0		
PRNP	5621	Reduced concentration span	C0262630	phenotype		Finding	13	0	0.1	no reported evidence		0	0		
PRNP	5621	Absent tendon reflex	C0278124	phenotype		Finding	133	0	0.1	no reported evidence		0	0		
PRNP	5621	Easily distracted	C0424102	phenotype		Finding	13	0	0.1	no reported evidence		0	0		
PRNP	5621	Physical aggression	C0424323	phenotype		Individual Behavior	107	0	0.1	no reported evidence		0	0		
PRNP	5621	Monoparesis - leg	C0427068	phenotype		Finding	37	0	0.1	no reported evidence		0	0		
PRNP	5621	Ataxia, Truncal	C0427190	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	43	0	0.1	no reported evidence		0	0		
PRNP	5621	Dysarthria, Spastic	C0454596	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Finding	6	0	0.1	no reported evidence		0	0		
PRNP	5621	Abnormal coordination	C0520966	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Finding	39	0	0.1	no reported evidence		0	0		
PRNP	5621	Neurodegenerative Disorders	C0524851	group	Nervous System Diseases	Disease or Syndrome	744	41	0.1	no reported evidence	0.9433962	53	1	1992.0	2018.0
PRNP	5621	Forgetful	C0542476	phenotype		Sign or Symptom	58	0	0.1	no reported evidence		0	0		
PRNP	5621	Breast Carcinoma	C0678222	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	4962	1839	0.1	no reported evidence	1.0	10	0	2004.0	2015.0
PRNP	5621	Central neuroblastoma	C0700095	disease		Neoplastic Process	1655	87	0.1	no reported evidence	1.0	11	2	2001.0	2014.0
PRNP	5621	Increased sweating	C0700590	phenotype		Finding	96	0	0.1	no reported evidence		0	0		
PRNP	5621	Abdominal symptom	C0740651	group		Sign or Symptom	7	2	0.1	no reported evidence		0	0		
PRNP	5621	Ataxia, Appendicular	C0750937	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Finding	56	0	0.1	no reported evidence		0	0		
PRNP	5621	Memory Loss	C0751295	phenotype	Behavior and Behavior Mechanisms; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	125	2	0.1	no reported evidence		0	0		
PRNP	5621	Hypersomnia	C0917799	disease	Mental Disorders; Nervous System Diseases	Disease or Syndrome	25	3	0.1	no reported evidence		0	0		
PRNP	5621	Genetic Diseases, Inborn	C0950123	group	Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	506	827	0.1	no reported evidence		20	2	1994.0	2018.0
PRNP	5621	Autonomic nervous system disorders	C1145628	group	Nervous System Diseases	Disease or Syndrome	43	2	0.1	no reported evidence		0	0		
PRNP	5621	Weight decreased	C1262477	phenotype	Pathological Conditions, Signs and Symptoms	Finding	160	0	0.1	no reported evidence		0	0		
PRNP	5621	Attention deficit hyperactivity disorder	C1263846	disease	Mental Disorders	Mental or Behavioral Dysfunction	411	202	0.1	no reported evidence		0	0		
PRNP	5621	Aggressive reaction	C1457883	phenotype		Mental or Behavioral Dysfunction	109	0	0.1	no reported evidence		0	0		
PRNP	5621	Spasmodic movement	C1704276	phenotype		Sign or Symptom	122	0	0.1	no reported evidence		0	0		
PRNP	5621	Supranuclear gaze palsy	C1720037	phenotype		Finding	8	0	0.1	no reported evidence		0	0		
PRNP	5621	Lower limb muscle weakness	C1836296	phenotype		Finding	46	5	0.1	no reported evidence		0	0		
PRNP	5621	Childhood onset	C1837352	phenotype		Finding	49	0	0.1	no reported evidence		0	0		
PRNP	5621	Impaired smooth pursuit	C1837458	phenotype		Finding	19	0	0.1	no reported evidence		0	0		
PRNP	5621	Rapidly progressive	C1838681	phenotype		Finding	35	0	0.1	no reported evidence		0	0		
PRNP	5621	Deficit in phonologic short-term memory	C1847609	phenotype		Finding	1	0	0.1	no reported evidence		0	0		
PRNP	5621	Abnormal visual pursuit	C1848530	phenotype		Finding	19	0	0.1	no reported evidence		0	0		
PRNP	5621	Neuronal loss in central nervous system	C1850496	phenotype		Finding	32	0	0.1	no reported evidence		0	0		
PRNP	5621	Rapidly progressive disorder	C1850776	phenotype		Finding	35	0	0.1	no reported evidence		0	0		
PRNP	5621	Extrapyramidal muscular rigidity	C1852470	phenotype		Finding	1	0	0.1	no reported evidence		0	0		
PRNP	5621	Loss of facial expression	C1852476	phenotype		Finding	1	0	0.1	no reported evidence		0	0		
PRNP	5621	Involuntary jerking movements	C1854302	phenotype		Finding	122	0	0.1	no reported evidence		0	0		
PRNP	5621	Stroke-like episode	C1857287	phenotype		Finding	21	0	0.1	no reported evidence		0	0		
PRNP	5621	Diffuse spongiform leukoencephalopathy	C1858857	phenotype		Finding	3	0	0.1	no reported evidence		0	0		
PRNP	5621	Hyperintense lesions in the basal ganglia on MRI	C1865351	phenotype		Finding	3	1	0.1	no reported evidence		0	0		
PRNP	5621	Irritation - emotion	C2700617	phenotype		Mental Process	85	0	0.1	no reported evidence		0	0		
