Gene	Gene_id	Disease	Disease_id	Type	Disease_Class	Semantic_Type	N_genes_d	N_SNPs_d	Score_gda	EL_gda	EI_gda	N_PMIDs	N_SNPs_gda	First_Ref	Last_Ref
MAPT	4137	Personality change	C0240735	phenotype		Sign or Symptom	25	4	0.13	no reported evidence	1.0	3	1	1998.0	2007.0
MS4A6A	64231	Alzheimer's Disease	C0002395	disease	Mental Disorders; Nervous System Diseases	Disease or Syndrome	1981	1062	0.13	no reported evidence	1.0	5	7	2011.0	2017.0
APOE	348	Liver Cirrhosis	C0023890	disease	Digestive System Diseases	Disease or Syndrome	682	71	0.12	no reported evidence	0.5	2	0	2002.0	2008.0
APOE	348	Eyelid Xanthoma	C0155210	disease		Disease or Syndrome	10	0	0.12	no reported evidence	1.0	2	0	1982.0	2006.0
APOE	348	Renal glomerular disease	C0268731	group		Disease or Syndrome	126	2	0.12	no reported evidence	1.0	2	0	1999.0	2001.0
APOE	348	Steatohepatitis	C2711227	disease	Digestive System Diseases	Disease or Syndrome	568	41	0.12	no reported evidence	1.0	2	0	2011.0	2015.0
APOA1	335	Exanthema	C0015230	phenotype	Skin and Connective Tissue Diseases	Sign or Symptom	224	12	0.11	no reported evidence	1.0	1	0	2003.0	2003.0
APOA1	335	Kidney Diseases	C0022658	group	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	638	93	0.11	no reported evidence	1.0	1	0	2014.0	2014.0
APOC3	345	Hypotriglyceridemia	C0542037	disease		Disease or Syndrome	6	1	0.11	no reported evidence	1.0	1	0	2010.0	2010.0
APOE	348	Carcinoma of lung	C0684249	disease		Neoplastic Process	2475	735	0.11	no reported evidence	1.0	2	2	2011.0	2013.0
APOE	348	Acute Coronary Syndrome	C0948089	disease	Cardiovascular Diseases	Disease or Syndrome	254	91	0.11	no reported evidence	1.0	2	1	2007.0	2017.0
APOE	348	Geographic Atrophy	C1536085	disease	Eye Diseases	Disease or Syndrome	56	62	0.11	no reported evidence	0.0	2	1	2010.0	2016.0
MAPT	4137	Bradykinesia	C0233565	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	60	4	0.11	no reported evidence	1.0	1	0	2014.0	2014.0
MAPT	4137	Mental deterioration	C0234985	phenotype	Mental Disorders	Mental or Behavioral Dysfunction	52	6	0.11	no reported evidence	1.0	2	1	2015.0	2018.0
ABCA7	10347	Memory impairment	C0233794	phenotype	Behavior and Behavior Mechanisms; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	266	22	0.11	no reported evidence	1.0	1	0	2016.0	2016.0
TOMM40	10452	Diabetes Mellitus, Non-Insulin-Dependent	C0011860	disease	Endocrine System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	1671	1522	0.11	no reported evidence	1.0	2	3	2009.0	2015.0
TOMM40	10452	Age related macular degeneration	C0242383	disease	Eye Diseases	Disease or Syndrome	381	551	0.11	no reported evidence	1.0	2	1	2013.0	2015.0
TOMM40	10452	Parkinsonian Disorders	C0242422	group	Nervous System Diseases	Disease or Syndrome	213	64	0.11	no reported evidence	1.0	1	0	2017.0	2017.0
APOA1	335	Alzheimer's Disease	C0002395	disease	Mental Disorders; Nervous System Diseases	Disease or Syndrome	1981	1062	0.1	no reported evidence	0.909090909090909	11	0	2001.0	2016.0
APOA1	335	Amyloidosis	C0002726	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	832	120	0.1	no reported evidence	0.971428571428571	36	0	1998.0	2016.0
APOA1	335	Anemia	C0002871	disease	Hemic and Lymphatic Diseases	Disease or Syndrome	489	44	0.1	no reported evidence		0	0		
APOA1	335	Atherosclerosis	C0004153	disease	Cardiovascular Diseases	Disease or Syndrome	1133	131	0.1	no reported evidence	0.934426229508197	63	0	1983.0	2018.0
APOA1	335	Cardiovascular Diseases	C0007222	group	Cardiovascular Diseases	Disease or Syndrome	786	197	0.1	no reported evidence	0.928571428571429	16	1	1996.0	2016.0
APOA1	335	Cholestasis	C0008370	disease	Digestive System Diseases	Disease or Syndrome	314	5	0.1	no reported evidence		0	0		
APOA1	335	Corneal Opacity	C0010038	phenotype	Eye Diseases	Finding	79	2	0.1	no reported evidence		0	0		
APOA1	335	Coronary heart disease	C0010068	disease	Cardiovascular Diseases	Disease or Syndrome	912	760	0.1	no reported evidence	0.863636363636364	46	0	1986.0	2017.0
APOA1	335	Diabetes Mellitus, Non-Insulin-Dependent	C0011860	disease	Endocrine System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	1671	1522	0.1	no reported evidence	0.916666666666667	12	0	1986.0	2016.0
APOA1	335	Hematuria	C0018965	phenotype	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	50	2	0.1	no reported evidence		0	0		
APOA1	335	Hepatomegaly	C0019209	phenotype	Digestive System Diseases; Pathological Conditions, Signs and Symptoms	Finding	372	0	0.1	no reported evidence		0	0		
APOA1	335	Hyperlipidemia, Familial Combined	C0020474	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases	Disease or Syndrome	81	20	0.1	no reported evidence	1.0	15	0	1995.0	2010.0
APOA1	335	Hypertriglyceridemia	C0020557	phenotype	Nutritional and Metabolic Diseases	Disease or Syndrome	156	62	0.1	no reported evidence	1.0	11	0	1984.0	2009.0
APOA1	335	Liver neoplasms	C0023903	group	Digestive System Diseases; Neoplasms	Neoplastic Process	1320	7	0.1	no reported evidence	1.0	10	0	1986.0	2012.0
APOA1	335	Myocardial Infarction	C0027051	disease	Cardiovascular Diseases	Disease or Syndrome	965	454	0.1	no reported evidence	0.823529411764706	21	0	1986.0	2017.0
APOA1	335	Obesity	C0028754	disease	Nutritional and Metabolic Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	1960	811	0.1	no reported evidence	1.0	12	1	2002.0	2018.0
APOA1	335	Proteinuria	C0033687	phenotype	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Pathological Conditions, Signs and Symptoms	Finding	183	5	0.1	no reported evidence		0	0		
APOA1	335	Splenomegaly	C0038002	phenotype	Pathological Conditions, Signs and Symptoms	Finding	246	3	0.1	no reported evidence		0	0		
APOA1	335	Xanthomatosis	C0043325	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	17	7	0.1	no reported evidence		0	0		
APOA1	335	Decreased circulating high-density lipoprotein levels	C0151691	phenotype		Finding	11	0	0.1	no reported evidence		0	0		
APOA1	335	Hemoglobin low	C0162119	phenotype		Finding	176	1	0.1	no reported evidence		0	0		
APOA1	335	Triglycerides measurement	C0202236	phenotype		Laboratory Procedure	335	923	0.1	no reported evidence		1	1	2012.0	2012.0
APOA1	335	Body fluid retention	C0268000	phenotype		Pathologic Function	58	0	0.1	no reported evidence		0	0		
APOA1	335	Amyloid Polyneuropathy, British Type (disorder)	C0342608	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	3	1	0.1	no reported evidence		3	1	1969.0	1991.0
APOA1	335	Blurred vision	C0344232	phenotype		Finding	25	2	0.1	no reported evidence		0	0		
APOA1	335	Hemiplegia/hemiparesis	C0375206	disease		Disease or Syndrome	52	0	0.1	no reported evidence		0	0		
APOA1	335	Electromyogram abnormal	C0476403	phenotype		Finding	77	8	0.1	no reported evidence		0	0		
APOA1	335	Lymphadenopathy	C0497156	group	Hemic and Lymphatic Diseases	Disease or Syndrome	90	0	0.1	no reported evidence		0	0		
APOA1	335	Increase in blood pressure	C0497247	phenotype		Finding	173	14	0.1	no reported evidence		0	0		
APOA1	335	Clouding of corneal stroma	C0521719	disease		Disease or Syndrome	74	1	0.1	no reported evidence		0	0		
APOA1	335	Kidney damage	C1408258	phenotype		Finding	46	2	0.1	no reported evidence		0	0		
APOA1	335	Serum total cholesterol measurement	C1445957	phenotype		Laboratory Procedure	306	814	0.1	no reported evidence		1	1	2012.0	2012.0
APOA1	335	Calcification of coronary artery	C1611184	phenotype		Pathologic Function	374	3393	0.1	no reported evidence		1	2	2012.0	2012.0
APOA1	335	Generalized amyloid deposition	C1862968	phenotype		Finding	6	0	0.1	no reported evidence		0	0		
APOA1	335	XANTHELASMAS, PERIORBITAL	C4015841	phenotype		Finding	2	1	0.1	no reported evidence		1	1	1994.0	1994.0
APOA1	335	AMYLOIDOSIS, CARDIAC AND CUTANEOUS	C4015843	phenotype		Finding	2	2	0.1	no reported evidence		2	2	1999.0	1999.0
APOA1	335	Abnormality of the liver	C4021780	phenotype		Finding	24	0	0.1	no reported evidence		0	0		
APOA1	335	High urine occult blood	C4476526	phenotype		Finding	41	0	0.1	no reported evidence		0	0		
APOC3	345	Arteriosclerosis	C0003850	disease	Cardiovascular Diseases	Disease or Syndrome	1086	121	0.1	no reported evidence	0.9	10	0	1983.0	2018.0
APOC3	345	Atherosclerosis	C0004153	disease	Cardiovascular Diseases	Disease or Syndrome	1133	131	0.1	no reported evidence	0.9	11	0	1983.0	2018.0
APOC3	345	Coronary heart disease	C0010068	disease	Cardiovascular Diseases	Disease or Syndrome	912	760	0.1	no reported evidence	0.947368421052632	20	0	1989.0	2016.0
APOC3	345	Hypertriglyceridemia	C0020557	phenotype	Nutritional and Metabolic Diseases	Disease or Syndrome	156	62	0.1	no reported evidence	0.947368421052632	43	2	1983.0	2018.0
APOC3	345	Hypobetalipoproteinemias	C0020597	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases	Disease or Syndrome	22	8	0.1	no reported evidence		0	0		
APOC3	345	Myocardial Infarction	C0027051	disease	Cardiovascular Diseases	Disease or Syndrome	965	454	0.1	no reported evidence	0.9	10	0	1985.0	2015.0
APOC3	345	Platelet Count measurement	C0032181	phenotype		Laboratory Procedure	190	353	0.1	no reported evidence		1	1	2017.0	2017.0
APOC3	345	Triglycerides measurement	C0202236	phenotype		Laboratory Procedure	335	923	0.1	no reported evidence		2	2	2012.0	2017.0
APOC3	345	Dyslipidemias	C0242339	group	Nutritional and Metabolic Diseases	Disease or Syndrome	215	48	0.1	no reported evidence	0.8	12	0	1997.0	2016.0
APOC3	345	High density lipoprotein measurement	C0392885	phenotype		Laboratory Procedure	323	867	0.1	no reported evidence		2	2	2017.0	2017.0
APOC3	345	Platelet hematocrit measurement	C0474566	phenotype		Laboratory Procedure	154	258	0.1	no reported evidence		1	1	2017.0	2017.0
APOC3	345	Serum cholesterol raised	C0595929	phenotype		Finding	29	0	0.1	no reported evidence		0	0		
APOC3	345	Decreased LDL	C0853085	phenotype		Finding	8	0	0.1	no reported evidence		0	0		
APOC3	345	Serum total cholesterol measurement	C1445957	phenotype		Laboratory Procedure	306	814	0.1	no reported evidence		1	1	2012.0	2012.0
APOE	348	Amnesia	C0002622	disease	Behavior and Behavior Mechanisms; Mental Disorders; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	57	2	0.1	no reported evidence	0.909090909090909	11	1	1999.0	2016.0
APOE	348	Angina Pectoris	C0002962	phenotype	Cardiovascular Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	58	64	0.1	no reported evidence		1	1	2017.0	2017.0
APOE	348	Arcus Senilis	C0003742	disease	Eye Diseases	Disease or Syndrome	6	0	0.1	no reported evidence		0	0		
APOE	348	Blepharitis	C0005741	disease	Eye Diseases	Disease or Syndrome	25	0	0.1	no reported evidence		0	0		
APOE	348	Cerebral Infarction	C0007785	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	282	32	0.1	no reported evidence	0.818181818181818	12	0	2000.0	2014.0
APOE	348	Cerebrovascular Disorders	C0007820	group	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	177	19	0.1	no reported evidence	0.882352941176471	35	0	1992.0	2016.0
APOE	348	Cholelithiasis	C0008350	disease	Digestive System Diseases	Disease or Syndrome	135	65	0.1	no reported evidence	0.923076923076923	13	0	1993.0	2013.0
APOE	348	Coronary Arteriosclerosis	C0010054	disease	Cardiovascular Diseases	Disease or Syndrome	759	189	0.1	no reported evidence	0.933962264150943	106	2	1986.0	2018.0
APOE	348	Dementia, Vascular	C0011269	disease	Cardiovascular Diseases; Mental Disorders; Nervous System Diseases	Disease or Syndrome	79	15	0.1	no reported evidence	0.909090909090909	56	0	1994.0	2016.0
APOE	348	Mental Depression	C0011570	disease	Behavior and Behavior Mechanisms	Mental or Behavioral Dysfunction	574	137	0.1	no reported evidence	0.893939393939394	66	0	1996.0	2017.0
APOE	348	Depressive disorder	C0011581	disease	Mental Disorders	Mental or Behavioral Dysfunction	740	143	0.1	no reported evidence	0.898550724637681	69	0	1996.0	2017.0
APOE	348	Diabetes	C0011847	disease		Disease or Syndrome	1267	349	0.1	no reported evidence	0.918367346938776	49	0	1992.0	2017.0
APOE	348	Diabetes Mellitus, Non-Insulin-Dependent	C0011860	disease	Endocrine System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	1671	1522	0.1	no reported evidence	0.94	52	2	1989.0	2016.0
APOE	348	Diabetic Nephropathy	C0011881	disease	Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	560	110	0.1	no reported evidence	1.0	19	0	1997.0	2017.0
APOE	348	Down Syndrome	C0013080	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases	Disease or Syndrome	474	15	0.1	no reported evidence	1.0	23	0	1995.0	2015.0
APOE	348	Edema	C0013604	phenotype	Pathological Conditions, Signs and Symptoms	Sign or Symptom	92	0	0.1	no reported evidence		0	0		
APOE	348	Disorder of eye	C0015397	group	Eye Diseases	Disease or Syndrome	130	8	0.1	no reported evidence		0	0		
APOE	348	Hepatitis C	C0019196	disease	Digestive System Diseases; Virus Diseases	Disease or Syndrome	782	89	0.1	no reported evidence	1.0	12	0	2002.0	2016.0
APOE	348	Hepatomegaly	C0019209	phenotype	Digestive System Diseases; Pathological Conditions, Signs and Symptoms	Finding	372	0	0.1	no reported evidence		0	0		
APOE	348	Herpes Simplex Infections	C0019348	group	Skin and Connective Tissue Diseases; Virus Diseases	Disease or Syndrome	502	6	0.1	no reported evidence	1.0	11	0	1982.0	2017.0
APOE	348	HIV Infections	C0019693	group	Immune System Diseases; Virus Diseases	Disease or Syndrome	805	54	0.1	no reported evidence	0.818181818181818	11	0	2005.0	2018.0
APOE	348	Hyperlipidemia, Familial Combined	C0020474	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases	Disease or Syndrome	81	20	0.1	no reported evidence	0.888888888888889	10	1	1997.0	2018.0
APOE	348	Hypertriglyceridemia	C0020557	phenotype	Nutritional and Metabolic Diseases	Disease or Syndrome	156	62	0.1	no reported evidence	0.857142857142857	38	4	1988.0	2015.0
APOE	348	Kidney Diseases	C0022658	group	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	638	93	0.1	no reported evidence	1.0	11	0	1996.0	2016.0
APOE	348	Longevity	C0023980	phenotype		Temporal Concept	30	40	0.1	no reported evidence		1	1	2016.0	2016.0
APOE	348	nervous system disorder	C0027765	group	Nervous System Diseases	Disease or Syndrome	435	13	0.1	no reported evidence	1.0	15	0	1999.0	2016.0
APOE	348	Osteoporosis	C0029456	disease	Musculoskeletal Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	440	82	0.1	no reported evidence	0.916666666666667	12	2	1995.0	2011.0
APOE	348	Parkinson Disease	C0030567	disease	Nervous System Diseases	Disease or Syndrome	1063	636	0.1	no reported evidence	0.877551020408163	49	1	1994.0	2016.0
APOE	348	Petechiae	C0031256	disease		Disease or Syndrome	22	0	0.1	no reported evidence		0	0		
APOE	348	Platelet Count measurement	C0032181	phenotype		Laboratory Procedure	190	353	0.1	no reported evidence		1	1	2017.0	2017.0
APOE	348	Sleep Apnea Syndromes	C0037315	group	Nervous System Diseases; Respiratory Tract Diseases	Disease or Syndrome	58	5	0.1	no reported evidence	0.9	10	0	2001.0	2017.0
APOE	348	Cerebrovascular accident	C0038454	group	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	767	331	0.1	no reported evidence	0.925	82	1	1995.0	2016.0
APOE	348	Subarachnoid Hemorrhage	C0038525	disease	Cardiovascular Diseases; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	92	8	0.1	no reported evidence	1.0	18	0	2000.0	2016.0
APOE	348	Thrombocytopenia	C0040034	phenotype	Hemic and Lymphatic Diseases	Disease or Syndrome	340	34	0.1	no reported evidence		0	0		
APOE	348	Vascular Diseases	C0042373	group	Cardiovascular Diseases	Disease or Syndrome	400	32	0.1	no reported evidence	0.966666666666667	30	0	1995.0	2017.0
APOE	348	Vitiligo	C0042900	disease	Skin and Connective Tissue Diseases	Disease or Syndrome	242	205	0.1	no reported evidence		1	1	2012.0	2012.0
APOE	348	Neurofibrillary degeneration (morphologic abnormality)	C0085400	phenotype		Cell or Molecular Dysfunction	15	0	0.1	no reported evidence		0	0		
APOE	348	Depressive Symptoms	C0086132	phenotype	Behavior and Behavior Mechanisms	Sign or Symptom	146	62	0.1	no reported evidence	0.870967741935484	31	0	1998.0	2018.0
APOE	348	Decreased circulating high-density lipoprotein levels	C0151691	phenotype		Finding	11	0	0.1	no reported evidence		0	0		
APOE	348	Myocardial Ischemia	C0151744	disease	Cardiovascular Diseases	Disease or Syndrome	447	44	0.1	no reported evidence	1.0	19	0	1996.0	2016.0
APOE	348	Subcutaneous nodule	C0151811	phenotype		Pathologic Function	64	1	0.1	no reported evidence		0	0		
APOE	348	Aortic Aneurysm, Abdominal	C0162871	disease	Cardiovascular Diseases	Disease or Syndrome	287	66	0.1	no reported evidence	0.941176470588235	17	1	2000.0	2018.0
APOE	348	C-reactive protein measurement	C0201657	phenotype		Laboratory Procedure	50	245	0.1	no reported evidence		1	2	2008.0	2008.0
APOE	348	Low density lipoprotein cholesterol measurement	C0202117	phenotype		Laboratory Procedure	282	676	0.1	no reported evidence		8	3	2011.0	2017.0
APOE	348	Triglycerides measurement	C0202236	phenotype		Laboratory Procedure	335	923	0.1	no reported evidence		1	2	2012.0	2012.0
APOE	348	Reticulocyte count (procedure)	C0206161	phenotype		Laboratory Procedure	201	472	0.1	no reported evidence		1	1	2017.0	2017.0
APOE	348	Xanthoma tendinosum	C0221253	disease		Disease or Syndrome	9	0	0.1	no reported evidence		0	0		
APOE	348	Memory impairment	C0233794	phenotype	Behavior and Behavior Mechanisms; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	266	22	0.1	no reported evidence	0.916666666666667	36	0	1995.0	2016.0
APOE	348	Pulmonary Infiltrate	C0235896	phenotype		Finding	18	0	0.1	no reported evidence		0	0		
APOE	348	Cerebral atrophy	C0235946	disease		Disease or Syndrome	337	21	0.1	no reported evidence	0.897435897435897	39	0	1998.0	2016.0
APOE	348	Pick Disease of the Brain	C0236642	disease	Mental Disorders; Nervous System Diseases	Disease or Syndrome	104	51	0.1	no reported evidence	0.842105263157895	19	0	1996.0	2016.0
APOE	348	Body fluid retention	C0268000	phenotype		Pathologic Function	58	0	0.1	no reported evidence		0	0		
APOE	348	Senile Plaques	C0333463	phenotype	Pathological Conditions, Signs and Symptoms	Acquired Abnormality	300	27	0.1	no reported evidence	0.930232558139535	86	0	1993.0	2016.0
APOE	348	Frontotemporal dementia	C0338451	disease	Mental Disorders; Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	144	94	0.1	no reported evidence	0.818181818181818	22	2	1997.0	2016.0
APOE	348	Impaired cognition	C0338656	disease	Mental Disorders	Mental or Behavioral Dysfunction	670	121	0.1	no reported evidence	0.90625	288	2	1995.0	2018.0
APOE	348	Cellulitis of eyelid	C0339063	disease		Disease or Syndrome	22	0	0.1	no reported evidence		0	0		
APOE	348	Arcus juvenilis	C0339268	disease		Congenital Abnormality	5	0	0.1	no reported evidence		0	0		
APOE	348	Ischemic cardiomyopathy	C0349782	disease		Disease or Syndrome	115	65	0.1	no reported evidence		1	1	2017.0	2017.0
APOE	348	Decreased platelet count	C0392386	phenotype		Finding	151	0	0.1	no reported evidence		0	0		
APOE	348	High density lipoprotein measurement	C0392885	phenotype		Laboratory Procedure	323	867	0.1	no reported evidence		2	2	2015.0	2017.0
APOE	348	Red cell distribution width determination	C0427460	phenotype		Laboratory Procedure	107	206	0.1	no reported evidence		1	2	2017.0	2017.0
APOE	348	Serum triglycerides raised	C0428478	phenotype		Finding	46	0	0.1	no reported evidence		0	0		
APOE	348	Hypoalphalipoproteinemias	C0473527	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases	Disease or Syndrome	20	1	0.1	no reported evidence		0	0		
APOE	348	Overweight	C0497406	phenotype	Pathological Conditions, Signs and Symptoms	Finding	237	126	0.1	no reported evidence	0.9	10	0	1999.0	2016.0
APOE	348	Sleep Apnea, Obstructive	C0520679	disease	Nervous System Diseases; Respiratory Tract Diseases	Disease or Syndrome	131	36	0.1	no reported evidence	0.909090909090909	12	1	1998.0	2016.0
APOE	348	Mediastinal lymphadenopathy	C0520743	phenotype		Disease or Syndrome	12	0	0.1	no reported evidence		0	0		
APOE	348	Apolipoproteins E measurement (procedure)	C0523511	phenotype		Laboratory Procedure	1	1	0.1	no reported evidence		1	1	2017.0	2017.0
APOE	348	Lipids measurement	C0523744	group		Laboratory Procedure	22	52	0.1	no reported evidence		1	1	2012.0	2012.0
APOE	348	Metabolic Syndrome X	C0524620	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	547	293	0.1	no reported evidence	0.941176470588235	17	1	2004.0	2017.0
APOE	348	Neurodegenerative Disorders	C0524851	group	Nervous System Diseases	Disease or Syndrome	744	41	0.1	no reported evidence	0.962264150943396	56	0	1994.0	2017.0
APOE	348	Low density lipoprotein increased	C0549399	phenotype		Finding	12	0	0.1	no reported evidence		0	0		
APOE	348	Serum cholesterol raised	C0595929	phenotype		Finding	29	0	0.1	no reported evidence		0	0		
APOE	348	Multiple, subcutaneous nodules	C0746926	disease		Disease or Syndrome	64	0	0.1	no reported evidence		0	0		
APOE	348	Cholecystolithiasis	C0947622	disease	Digestive System Diseases	Disease or Syndrome	81	58	0.1	no reported evidence	0.9	10	0	1993.0	2013.0
APOE	348	Ischemic stroke	C0948008	disease		Disease or Syndrome	393	209	0.1	no reported evidence	0.933333333333333	30	1	1996.0	2018.0
APOE	348	Lipoprotein (a) measurement	C1096202	phenotype		Laboratory Procedure	16	88	0.1	no reported evidence		1	1	2017.0	2017.0
APOE	348	Mild cognitive disorder	C1270972	disease	Mental Disorders	Mental or Behavioral Dysfunction	149	40	0.1	no reported evidence	0.948051948051948	154	0	1995.0	2018.0
APOE	348	Memory performance	C1285654	phenotype		Mental Process	6	15	0.1	no reported evidence		1	1	2017.0	2017.0
APOE	348	RDW - Red blood cell distribution width result	C1304746	phenotype		Laboratory or Test Result	107	206	0.1	no reported evidence		1	2	2017.0	2017.0
APOE	348	Cognitive changes	C1392786	phenotype		Mental or Behavioral Dysfunction	23	16	0.1	no reported evidence	0.95	20	1	1996.0	2016.0
APOE	348	Serum total cholesterol measurement	C1445957	phenotype		Laboratory Procedure	306	814	0.1	no reported evidence		6	4	2012.0	2017.0
APOE	348	Calcification of coronary artery	C1611184	phenotype		Pathologic Function	374	3393	0.1	no reported evidence		1	2	2012.0	2012.0
APOE	348	Sleep-wake cycle disturbance	C1833362	phenotype		Finding	5	0	0.1	no reported evidence		0	0		
APOE	348	Renal failure in adulthood	C1839604	phenotype		Finding	95	2	0.1	no reported evidence		0	0		
APOE	348	AURAL ATRESIA, CONGENITAL	C1842937	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	59	9	0.1	no reported evidence	0.918367346938776	49	2	1995.0	2016.0
APOE	348	Absent axillary hair	C1859392	phenotype		Finding	6	0	0.1	no reported evidence		0	0		
APOE	348	Long-tract signs	C1865903	phenotype		Finding	4	0	0.1	no reported evidence		0	0		
APOE	348	Middle age onset	C1969363	phenotype		Finding	4	0	0.1	no reported evidence		0	0		
APOE	348	exudative macular degeneration	C2237660	disease	Eye Diseases	Disease or Syndrome	41	66	0.1	no reported evidence		1	1	2016.0	2016.0
APOE	348	Amyloid angiopathy	C2931784	disease	Cardiovascular Diseases; Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	18	3	0.1	no reported evidence	1.0	12	0	1995.0	2016.0
APOE	348	Plaque, Amyloid	C2936349	phenotype	Pathological Conditions, Signs and Symptoms	Acquired Abnormality	234	23	0.1	no reported evidence	0.916666666666667	36	0	1995.0	2014.0
APOE	348	response to statin	C3549252	phenotype		Organism Function	22	166	0.1	no reported evidence		1	2	2012.0	2012.0
APOE	348	Xanthoma of periocular region	C4280601	phenotype		Finding	7	0	0.1	no reported evidence		0	0		
APOE	348	Xanthelasma of periocular region	C4280602	disease		Disease or Syndrome	7	0	0.1	no reported evidence		0	0		
APOE	348	Mesangial proliferation	C4281741	phenotype		Cell or Molecular Dysfunction	1	0	0.1	no reported evidence		0	0		
APOE	348	Abnormality of the eye	C4316870	phenotype		Anatomical Abnormality	37	15	0.1	no reported evidence		0	0		
CD33	945	leukemia	C0023418	disease	Neoplasms	Neoplastic Process	1940	76	0.1	no reported evidence	0.928571428571429	17	0	1992.0	2017.0
CD33	945	Platelet hematocrit measurement	C0474566	phenotype		Laboratory Procedure	154	258	0.1	no reported evidence		1	1	2017.0	2017.0
CR1	1378	Blood Sedimentation	C0005833	phenotype		Laboratory Procedure	5	7	0.1	no reported evidence		2	2	2011.0	2012.0
CR1	1378	Lupus Erythematosus, Systemic	C0024141	disease	Immune System Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	1112	674	0.1	no reported evidence	0.9	13	0	1984.0	2008.0
CR1	1378	Soluble Interleukin 6 Receptor Measurement	C3897558	phenotype		Laboratory Procedure	32	297	0.1	no reported evidence		1	39	2012.0	2012.0
MS4A2	2206	Asthma	C0004096	disease	Immune System Diseases; Respiratory Tract Diseases	Disease or Syndrome	1312	729	0.1	no reported evidence	0.9375	17	2	2000.0	2017.0
MAPT	4137	Aggressive behavior	C0001807	phenotype	Behavior and Behavior Mechanisms	Individual Behavior	111	6	0.1	no reported evidence		0	0		
MAPT	4137	Alexia	C0002018	disease	Mental Disorders; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	10	0	0.1	no reported evidence		0	0		
MAPT	4137	Amyloidosis	C0002726	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	832	120	0.1	no reported evidence	0.96875	97	3	1989.0	2018.0
MAPT	4137	Anxiety	C0003467	disease	Behavior and Behavior Mechanisms	Mental or Behavioral Dysfunction	463	69	0.1	no reported evidence		0	2		
MAPT	4137	Apraxias	C0003635	group	Behavior and Behavior Mechanisms; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	43	1	0.1	no reported evidence		0	0		
MAPT	4137	Bone Density	C0005938	phenotype		Clinical Attribute	109	849	0.1	no reported evidence		1	1	2012.0	2012.0
MAPT	4137	Primary biliary cirrhosis	C0008312	disease	Digestive System Diseases	Disease or Syndrome	328	108	0.1	no reported evidence		1	1	2012.0	2012.0
MAPT	4137	Cognition	C0009240	phenotype		Mental Process	53	100	0.1	no reported evidence		1	1	2017.0	2017.0
MAPT	4137	Deglutition Disorders	C0011168	group	Digestive System Diseases; Otorhinolaryngologic Diseases	Disease or Syndrome	190	4	0.1	no reported evidence		0	0		
MAPT	4137	Depressive disorder	C0011581	disease	Mental Disorders	Mental or Behavioral Dysfunction	740	143	0.1	no reported evidence		0	1		
