Gene	Gene_id	Disease	Disease_id	Type	Disease_Class	Semantic_Type	N_genes_d	N_SNPs_d	Score_gda	EL_gda	EI_gda	N_PMIDs	N_SNPs_gda	First_Ref	Last_Ref
IL1A	3552	Drug-Induced Acute Liver Injury	C3658290	disease	Digestive System Diseases; Substance-Related Disorders	Disease or Syndrome	324	0	0.3	no reported evidence		1	0	1993.0	1993.0
IL1A	3552	Chemical and Drug Induced Liver Injury	C4277682	disease	Digestive System Diseases; Substance-Related Disorders	Disease or Syndrome	324	0	0.3	no reported evidence		1	0	1993.0	1993.0
IL1A	3552	Chemically-Induced Liver Toxicity	C4279912	disease	Digestive System Diseases; Substance-Related Disorders	Disease or Syndrome	324	0	0.3	no reported evidence		1	0	1993.0	1993.0
IL1A	3552	Familial Ménière disease	C4302111	disease		Disease or Syndrome	124	0	0.3	limited		1	0	2017.0	2017.0
LMNA	4000	Auriculo-Ventricular Dissociation	C0004331	phenotype	Cardiovascular Diseases; Pathological Conditions, Signs and Symptoms	Pathologic Function	4	0	0.3	no reported evidence		1	0	2005.0	2005.0
LMNA	4000	Hypertrophic Cardiomyopathy	C0007194	disease	Cardiovascular Diseases	Disease or Syndrome	327	287	0.3	limited		0	0		
LMNA	4000	Congenital Foot Deformity	C0016508	group	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Musculoskeletal Diseases	Congenital Abnormality	14	1	0.3	no reported evidence		1	0	2005.0	2005.0
LMNA	4000	Congenital Hand Deformities	C0018566	group	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Musculoskeletal Diseases	Congenital Abnormality	9	0	0.3	no reported evidence		1	0	2005.0	2005.0
LMNA	4000	Osteogenesis Imperfecta	C0029434	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Musculoskeletal Diseases; Skin and Connective Tissue Diseases	Congenital Abnormality; Disease or Syndrome	203	47	0.3	limited		0	0		
LMNA	4000	Localized scleroderma	C0036420	disease	Skin and Connective Tissue Diseases	Disease or Syndrome	26	0	0.3	no reported evidence		1	0	2005.0	2005.0
LMNA	4000	Sinoatrial Block	C0037188	disease	Cardiovascular Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	1	0	0.3	no reported evidence		1	0	2005.0	2005.0
LMNA	4000	Adenocarcinoma of lung (disorder)	C0152013	disease	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	1187	428	0.3	no reported evidence		1	0	2011.0	2011.0
LMNA	4000	Linear Scleroderma	C0263409	disease	Skin and Connective Tissue Diseases	Disease or Syndrome	4	0	0.3	no reported evidence		1	0	2005.0	2005.0
LMNA	4000	Morphea	C1527383	disease	Skin and Connective Tissue Diseases	Disease or Syndrome	12	0	0.3	no reported evidence		1	0	2005.0	2005.0
LMNA	4000	Sudden Cardiac Arrest	C1720824	phenotype	Cardiovascular Diseases; Pathological Conditions, Signs and Symptoms	Pathologic Function	20	30	0.3	no reported evidence		1	0	2005.0	2005.0
LMNA	4000	Familial Partial Lipodystrophy, Type 3	C1720861	disease	Nutritional and Metabolic Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	10	8	0.3	no reported evidence		4	0	2003.0	2009.0
LMNA	4000	Intellectual Disability	C3714756	group	Behavior and Behavior Mechanisms; Mental Disorders; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	2502	53	0.3	moderate		0	0		
LMNA	4000	Left ventricular noncompaction cardiomyopathy	C4021133	disease		Disease or Syndrome	33	19	0.3	limited		0	0		
PLAU	5328	Angina Pectoris	C0002962	phenotype	Cardiovascular Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	58	64	0.3	no reported evidence		1	0	1992.0	1992.0
PLAU	5328	Angina, Unstable	C0002965	disease	Cardiovascular Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	69	4	0.3	no reported evidence		1	0	1990.0	1990.0
PLAU	5328	Anuria	C0003460	phenotype	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	8	0	0.3	no reported evidence		1	0	1993.0	1993.0
PLAU	5328	Arterial Occlusive Diseases	C0003838	group	Cardiovascular Diseases	Disease or Syndrome	40	1	0.3	no reported evidence		4	0	1991.0	2004.0
PLAU	5328	Cerebral Edema	C0006114	disease	Nervous System Diseases	Disease or Syndrome	41	0	0.3	no reported evidence		1	0	2001.0	2001.0
PLAU	5328	Carotid Artery Diseases	C0007273	group	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	56	4	0.3	no reported evidence		1	0	1999.0	1999.0
PLAU	5328	Intracranial Embolism and Thrombosis	C0007781	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	2	0	0.3	no reported evidence		1	0	1998.0	1998.0
PLAU	5328	Cerebral Infarction	C0007785	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	282	32	0.3	no reported evidence		3	0	2002.0	2006.0
PLAU	5328	Brain Ischemia	C0007786	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	263	4	0.3	no reported evidence		4	0	1998.0	2007.0
PLAU	5328	Cerebrovascular Disorders	C0007820	group	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	177	19	0.3	no reported evidence		2	0	1976.0	2007.0
PLAU	5328	Presenile dementia	C0011265	disease	Mental Disorders; Nervous System Diseases	Mental or Behavioral Dysfunction	361	102	0.3	no reported evidence		0	0		
PLAU	5328	IGA Glomerulonephritis	C0017661	disease	Female Urogenital Diseases and Pregnancy Complications; Immune System Diseases; Male Urogenital Diseases	Disease or Syndrome	236	48	0.3	no reported evidence		1	0	1997.0	1997.0
PLAU	5328	Graft Occlusion, Vascular	C0018128	phenotype	Pathological Conditions, Signs and Symptoms	Pathologic Function	1	0	0.3	no reported evidence		4	0	1993.0	2001.0
PLAU	5328	Heart Rupture, Post-Infarction	C0018814	disease	Cardiovascular Diseases	Disease or Syndrome	1	0	0.3	no reported evidence		1	0	1998.0	1998.0
PLAU	5328	Hematuria	C0018965	phenotype	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	50	2	0.3	no reported evidence		1	0	1993.0	1993.0
PLAU	5328	Hemorrhage	C0019080	phenotype	Pathological Conditions, Signs and Symptoms	Pathologic Function	36	0	0.3	no reported evidence		4	0	1993.0	2005.0
PLAU	5328	Hypotension	C0020649	phenotype	Cardiovascular Diseases	Finding	88	0	0.3	no reported evidence		1	0	1999.0	1999.0
PLAU	5328	Ischemia	C0022116	phenotype	Pathological Conditions, Signs and Symptoms	Pathologic Function	103	0	0.3	no reported evidence		2	0	1996.0	2004.0
PLAU	5328	Liver Cirrhosis, Experimental	C0023893	disease	Digestive System Diseases	Experimental Model of Disease	800	0	0.3	no reported evidence		1	0	2015.0	2015.0
PLAU	5328	Neoplasm Invasiveness	C0027626	phenotype	Neoplasms; Pathological Conditions, Signs and Symptoms	Pathologic Function	182	0	0.3	no reported evidence		2	0	2004.0	2016.0
PLAU	5328	Neoplasm Recurrence, Local	C0027643	phenotype	Neoplasms; Pathological Conditions, Signs and Symptoms	Neoplastic Process	39	0	0.3	no reported evidence		1	0	2006.0	2006.0
PLAU	5328	Nephritis	C0027697	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	161	12	0.3	no reported evidence		1	0	2003.0	2003.0
PLAU	5328	Pulmonary Embolism	C0034065	disease	Cardiovascular Diseases; Respiratory Tract Diseases	Disease or Syndrome	77	20	0.3	no reported evidence		6	0	1969.0	2001.0
PLAU	5328	Henoch-Schoenlein Purpura	C0034152	disease	Cardiovascular Diseases; Hemic and Lymphatic Diseases; Immune System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	97	15	0.3	no reported evidence		2	0	1997.0	2003.0
PLAU	5328	Reperfusion Injury	C0035126	disease	Cardiovascular Diseases; Pathological Conditions, Signs and Symptoms	Injury or Poisoning	109	0	0.3	no reported evidence		1	0	2004.0	2004.0
PLAU	5328	Cerebrovascular accident	C0038454	group	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	767	331	0.3	no reported evidence		1	0	2003.0	2003.0
PLAU	5328	Thromboembolism	C0040038	phenotype	Cardiovascular Diseases	Pathologic Function	18	0	0.3	no reported evidence		1	0	1986.0	1986.0
PLAU	5328	Vasculitis, Hemorrhagic	C0042386	disease	Cardiovascular Diseases; Hemic and Lymphatic Diseases; Immune System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	2	0	0.3	no reported evidence		2	0	1997.0	2003.0
PLAU	5328	Venous Thrombosis	C0042487	phenotype	Cardiovascular Diseases	Pathologic Function	89	218	0.3	no reported evidence		4	0	1984.0	2004.0
PLAU	5328	Ventricular Fibrillation	C0042510	disease	Cardiovascular Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	34	5	0.3	no reported evidence		1	0	1997.0	1997.0
PLAU	5328	Myocardial Preinfarction Syndrome	C0086666	disease	Cardiovascular Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	3	0	0.3	no reported evidence		1	0	1990.0	1990.0
PLAU	5328	Rheumatoid Purpura	C0086922	disease	Cardiovascular Diseases; Hemic and Lymphatic Diseases; Immune System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	2	0	0.3	no reported evidence		2	0	1997.0	2003.0
PLAU	5328	Thrombus	C0087086	phenotype	Cardiovascular Diseases	Pathologic Function	45	0	0.3	no reported evidence		6	0	1969.0	2004.0
PLAU	5328	Cholesterol Embolism	C0149649	disease	Cardiovascular Diseases	Disease or Syndrome	2	0	0.3	no reported evidence		1	0	2006.0	2006.0
PLAU	5328	Deep Vein Thrombosis	C0149871	disease	Cardiovascular Diseases	Disease or Syndrome	109	252	0.3	no reported evidence		4	0	1984.0	2004.0
PLAU	5328	Intracranial Hemorrhages	C0151699	group	Cardiovascular Diseases; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	48	4	0.3	no reported evidence		4	0	1999.0	2007.0
PLAU	5328	Adenocarcinoma, Basal Cell	C0205641	disease	Neoplasms	Neoplastic Process	116	0	0.3	no reported evidence		1	0	1999.0	1999.0
PLAU	5328	Adenocarcinoma, Oxyphilic	C0205642	disease	Neoplasms	Neoplastic Process	121	0	0.3	no reported evidence		1	0	1999.0	1999.0
PLAU	5328	Carcinoma, Cribriform	C0205643	disease	Neoplasms	Neoplastic Process	114	0	0.3	no reported evidence		1	0	1999.0	1999.0
PLAU	5328	Carcinoma, Granular Cell	C0205644	disease	Neoplasms	Neoplastic Process	114	0	0.3	no reported evidence		1	0	1999.0	1999.0
PLAU	5328	Adenocarcinoma, Tubular	C0205645	disease	Neoplasms	Neoplastic Process	124	1	0.3	no reported evidence		1	0	1999.0	1999.0
PLAU	5328	Middle Cerebral Artery Syndrome	C0238281	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	34	0	0.3	no reported evidence		3	0	2001.0	2007.0
PLAU	5328	Cerebrovascular Insufficiency	C0241832	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	2	0	0.3	no reported evidence		2	0	1976.0	2007.0
PLAU	5328	Purpura, Nonthrombocytopenic	C0242461	disease	Cardiovascular Diseases; Hemic and Lymphatic Diseases; Immune System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	2	0	0.3	no reported evidence		2	0	1997.0	2003.0
PLAU	5328	Familial Alzheimer Disease (FAD)	C0276496	disease	Mental Disorders; Nervous System Diseases	Disease or Syndrome	187	62	0.3	no reported evidence		0	0		
PLAU	5328	Malignant Bone Neoplasm	C0279530	disease	Musculoskeletal Diseases; Neoplasms	Neoplastic Process	27	0	0.3	no reported evidence		1	0	2006.0	2006.0
PLAU	5328	Sagittal Sinus Thrombosis	C0338575	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	4	0	0.3	no reported evidence		1	0	2000.0	2000.0
PLAU	5328	Purpura Hemorrhagica	C0376362	disease	Cardiovascular Diseases; Hemic and Lymphatic Diseases; Immune System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	2	0	0.3	no reported evidence		2	0	1997.0	2003.0
PLAU	5328	Asthenozoospermia	C0403823	disease	Male Urogenital Diseases	Disease or Syndrome	34	6	0.3	no reported evidence		1	0	2009.0	2009.0
PLAU	5328	Vasogenic Cerebral Edema	C0472387	phenotype	Nervous System Diseases	Pathologic Function	7	0	0.3	no reported evidence		1	0	2001.0	2001.0
PLAU	5328	Cytotoxic Cerebral Edema	C0472388	phenotype	Nervous System Diseases	Pathologic Function	7	0	0.3	no reported evidence		1	0	2001.0	2001.0
PLAU	5328	Pulmonary Thromboembolisms	C0524702	disease	Cardiovascular Diseases; Respiratory Tract Diseases	Disease or Syndrome	16	0	0.3	no reported evidence		6	0	1969.0	2001.0
PLAU	5328	Acute Confusional Senile Dementia	C0546126	disease	Mental Disorders; Nervous System Diseases	Mental or Behavioral Dysfunction	84	2	0.3	no reported evidence		0	0		
PLAU	5328	Brain hemorrhage	C0553692	phenotype	Cardiovascular Diseases; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Pathologic Function	29	0	0.3	no reported evidence		4	0	1999.0	2007.0
PLAU	5328	Carotid Atherosclerosis	C0577631	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	104	41	0.3	no reported evidence		1	0	1999.0	1999.0
PLAU	5328	Cerebrovascular Occlusion	C0596298	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	5	0	0.3	no reported evidence		2	0	1976.0	2007.0
PLAU	5328	External Carotid Artery Diseases	C0600178	group	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	11	0	0.3	no reported evidence		1	0	1999.0	1999.0
PLAU	5328	Middle Cerebral Artery Thrombosis	C0740376	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	34	0	0.3	no reported evidence		3	0	2001.0	2007.0
PLAU	5328	Middle Cerebral Artery Occlusion	C0740391	phenotype	Cardiovascular Diseases; Nervous System Diseases	Acquired Abnormality	134	0	0.3	no reported evidence		3	0	2001.0	2007.0
PLAU	5328	Infarction, Middle Cerebral Artery	C0740392	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	118	0	0.3	no reported evidence		3	0	2001.0	2007.0
PLAU	5328	Alzheimer's Disease, Focal Onset	C0750900	disease	Mental Disorders; Nervous System Diseases	Mental or Behavioral Dysfunction	84	2	0.3	no reported evidence		0	0		
PLAU	5328	Alzheimer Disease, Early Onset	C0750901	disease	Mental Disorders; Nervous System Diseases	Disease or Syndrome	115	55	0.3	no reported evidence		0	0		
PLAU	5328	Vasogenic Brain Edema	C0750969	phenotype	Nervous System Diseases	Pathologic Function	7	0	0.3	no reported evidence		1	0	2001.0	2001.0
PLAU	5328	Cytotoxic Brain Edema	C0750970	phenotype	Nervous System Diseases	Pathologic Function	7	0	0.3	no reported evidence		1	0	2001.0	2001.0
PLAU	5328	Internal Carotid Artery Diseases	C0750986	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	11	0	0.3	no reported evidence		1	0	1999.0	1999.0
PLAU	5328	Arterial Diseases, Common Carotid	C0750987	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	11	0	0.3	no reported evidence		1	0	1999.0	1999.0
PLAU	5328	Cerebral Infarction, Left Hemisphere	C0751010	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	11	0	0.3	no reported evidence		3	0	2002.0	2006.0
PLAU	5328	Cerebral Infarction, Right Hemisphere	C0751011	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	11	0	0.3	no reported evidence		3	0	2002.0	2006.0
PLAU	5328	Anterior Choroidal Artery Infarction	C0751012	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	11	0	0.3	no reported evidence		3	0	2002.0	2006.0
PLAU	5328	Subcortical Infarction	C0751014	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	13	0	0.3	no reported evidence		3	0	2002.0	2006.0
PLAU	5328	Septic Phlebitis, Sagittal Sinus	C0751823	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	3	0	0.3	no reported evidence		1	0	2000.0	2000.0
PLAU	5328	Sagittal Sinus Thrombophlebitis	C0751824	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	3	0	0.3	no reported evidence		1	0	2000.0	2000.0
PLAU	5328	Middle Cerebral Artery Embolus	C0751845	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	34	0	0.3	no reported evidence		3	0	2001.0	2007.0
PLAU	5328	Left Middle Cerebral Artery Infarction	C0751846	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	34	0	0.3	no reported evidence		3	0	2001.0	2007.0
PLAU	5328	Embolic Infarction, Middle Cerebral Artery	C0751847	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	34	0	0.3	no reported evidence		3	0	2001.0	2007.0
PLAU	5328	Thrombotic Infarction, Middle Cerebral Artery	C0751848	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	34	0	0.3	no reported evidence		3	0	2001.0	2007.0
PLAU	5328	Right Middle Cerebral Artery Infarction	C0751849	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	34	0	0.3	no reported evidence		3	0	2001.0	2007.0
PLAU	5328	Posterior Fossa Hemorrhage	C0751893	phenotype	Cardiovascular Diseases; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Pathologic Function	5	0	0.3	no reported evidence		4	0	1999.0	2007.0
PLAU	5328	Acute Cerebrovascular Accidents	C0751956	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	90	3	0.3	no reported evidence		1	0	2003.0	2003.0
PLAU	5328	Cerebral Embolism and Thrombosis	C0877855	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	2	0	0.3	no reported evidence		1	0	1998.0	1998.0
PLAU	5328	Posterior Choroidal Artery Infarction	C0887799	phenotype	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	11	0	0.3	no reported evidence		3	0	2002.0	2006.0
PLAU	5328	Cerebral Ischemia	C0917798	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	274	2	0.3	no reported evidence		4	0	1998.0	2007.0
PLAU	5328	Brain Embolism and Thrombosis	C0936247	phenotype	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	2	0	0.3	no reported evidence		1	0	1998.0	1998.0
PLAU	5328	Hereditary Diffuse Gastric Cancer	C1708349	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	299	48	0.3	no reported evidence		1	0	2006.0	2006.0
PLAU	5328	Cerebral Hemorrhage	C2937358	phenotype	Cardiovascular Diseases; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Pathologic Function	66	1	0.3	no reported evidence		5	0	1976.0	2007.0
SLC6A3	6531	Malignant neoplasm of breast	C0006142	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	5053	1365	0.3	no reported evidence		1	1	2006.0	2006.0
SLC6A3	6531	Chronic Motor or Vocal Tic Disorder	C0008701	disease	Mental Disorders; Nervous System Diseases	Mental or Behavioral Dysfunction	2	0	0.3	no reported evidence		1	0	2009.0	2009.0
SLC6A3	6531	Memory Disorders	C0025261	disease	Behavior and Behavior Mechanisms; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	43	0	0.3	no reported evidence		1	0	2008.0	2008.0
SLC6A3	6531	Nerve Degeneration	C0027746	phenotype	Pathological Conditions, Signs and Symptoms	Cell or Molecular Dysfunction	144	5	0.3	no reported evidence		2	0	2003.0	2008.0
SLC6A3	6531	Psychoses, Drug	C0033937	disease	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	21	0	0.3	no reported evidence		1	0	2004.0	2004.0
SLC6A3	6531	Psychoses, Substance-Induced	C0033941	disease	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	17	0	0.3	no reported evidence		1	0	2004.0	2004.0
SLC6A3	6531	Tic disorder	C0040188	disease	Mental Disorders; Nervous System Diseases	Mental or Behavioral Dysfunction	14	1	0.3	no reported evidence		1	0	2009.0	2009.0
SLC6A3	6531	Transient Tic Disorder	C0040702	phenotype	Mental Disorders; Nervous System Diseases	Mental or Behavioral Dysfunction	2	0	0.3	no reported evidence		1	0	2009.0	2009.0
SLC6A3	6531	Alcohol abuse	C0085762	disease	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	106	106	0.3	no reported evidence	1.0	1	0	2011.0	2011.0
SLC6A3	6531	Anhedonia	C0178417	disease	Behavior and Behavior Mechanisms; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	31	4	0.3	no reported evidence	1.0	1	0	2008.0	2008.0
SLC6A3	6531	Memory impairment	C0233794	phenotype	Behavior and Behavior Mechanisms; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	266	22	0.3	no reported evidence		1	0	2008.0	2008.0
SLC6A3	6531	Amphetamine-Related Disorders	C0236733	group	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	75	0	0.3	no reported evidence		1	0	2004.0	2004.0
SLC6A3	6531	Cocaine-Related Disorders	C0236736	group	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	112	0	0.3	no reported evidence		4	0	2001.0	2009.0
SLC6A3	6531	Amphetamine Abuse	C0236807	disease	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	75	0	0.3	no reported evidence		1	0	2004.0	2004.0
SLC6A3	6531	Tic Disorders, Vocal	C0338468	disease	Mental Disorders; Nervous System Diseases	Disease or Syndrome	2	0	0.3	no reported evidence		1	0	2009.0	2009.0
SLC6A3	6531	Senile Paranoid Dementia	C0338630	disease	Mental Disorders; Nervous System Diseases	Mental or Behavioral Dysfunction	8	0	0.3	no reported evidence		1	0	2008.0	2008.0
SLC6A3	6531	Anxiety States, Neurotic	C0376280	disease	Mental Disorders	Mental or Behavioral Dysfunction	39	0	0.3	no reported evidence		1	0	2009.0	2009.0
SLC6A3	6531	Familial Dementia	C0751071	disease	Mental Disorders; Nervous System Diseases	Mental or Behavioral Dysfunction	16	4	0.3	no reported evidence		1	0	2008.0	2008.0
SLC6A3	6531	Hyperkinesia, Generalized	C0751217	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	32	0	0.3	no reported evidence		2	0	2008.0	2008.0
SLC6A3	6531	Age-Related Memory Disorders	C0751292	disease	Behavior and Behavior Mechanisms; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	41	0	0.3	no reported evidence		1	0	2008.0	2008.0
SLC6A3	6531	Memory Disorder, Semantic	C0751293	disease	Behavior and Behavior Mechanisms; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	41	0	0.3	no reported evidence		1	0	2008.0	2008.0
SLC6A3	6531	Memory Disorder, Spatial	C0751294	disease	Behavior and Behavior Mechanisms; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	41	0	0.3	no reported evidence		1	0	2008.0	2008.0
SLC6A3	6531	Memory Loss	C0751295	phenotype	Behavior and Behavior Mechanisms; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	125	2	0.3	no reported evidence		1	0	2008.0	2008.0
SLC6A3	6531	Long Sleeper Syndrome	C0751508	disease	Mental Disorders; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	7	0	0.3	no reported evidence		1	0	2014.0	2014.0
SLC6A3	6531	Short Sleeper Syndrome	C0751509	disease	Mental Disorders; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	8	1	0.3	no reported evidence		1	0	2014.0	2014.0
SLC6A3	6531	Sleep-Related Neurogenic Tachypnea	C0751510	disease	Mental Disorders; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	7	0	0.3	no reported evidence		1	0	2014.0	2014.0
SLC6A3	6531	Subwakefullness Syndrome	C0751511	disease	Mental Disorders; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	7	0	0.3	no reported evidence		1	0	2014.0	2014.0
SLC6A3	6531	Childhood Tic Disorders	C0751553	disease	Mental Disorders; Nervous System Diseases	Disease or Syndrome	2	0	0.3	no reported evidence		1	0	2009.0	2009.0
SLC6A3	6531	Motor Tic Disorders	C0751554	group	Mental Disorders; Nervous System Diseases	Disease or Syndrome	2	0	0.3	no reported evidence		1	0	2009.0	2009.0
SLC6A3	6531	Post-Traumatic Tic Disorder	C0751555	disease	Mental Disorders; Nervous System Diseases	Injury or Poisoning	2	0	0.3	no reported evidence		1	0	2009.0	2009.0
SLC6A3	6531	Sleep Disorders	C0851578	group	Mental Disorders; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	47	6	0.3	no reported evidence		1	0	2014.0	2014.0
SLC6A3	6531	Anxiety neurosis (finding)	C1279420	disease	Mental Disorders	Mental or Behavioral Dysfunction	52	1	0.3	no reported evidence		1	0	2009.0	2009.0
SLC6A3	6531	Minimal Brain Dysfunction	C1321905	disease	Mental Disorders	Mental or Behavioral Dysfunction	21	0	0.3	no reported evidence		4	0	2003.0	2012.0
SLC6A3	6531	TOBACCO ADDICTION, SUSCEPTIBILITY TO (finding)	C1861063	phenotype		Finding	12	0	0.3	no reported evidence		0	0		
SLC6A3	6531	Intellectual Disability	C3714756	group	Behavior and Behavior Mechanisms; Mental Disorders; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	2502	53	0.3	strong		0	0		
SLC6A3	6531	Sleep Wake Disorders	C4042891	group	Mental Disorders; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	11	0	0.3	no reported evidence		1	0	2014.0	2014.0
LRRK2	120892	Renal Cell Carcinoma	C0007134	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Neoplasms	Neoplastic Process	1347	175	0.3	no reported evidence		1	0	2012.0	2012.0
LRRK2	120892	Endometriosis	C0014175	disease	Female Urogenital Diseases and Pregnancy Complications	Disease or Syndrome	748	156	0.3	no reported evidence		1	0	2011.0	2011.0
LRRK2	120892	Nerve Degeneration	C0027746	phenotype	Pathological Conditions, Signs and Symptoms	Cell or Molecular Dysfunction	144	5	0.3	no reported evidence		1	0	2009.0	2009.0
LRRK2	120892	Ramsay Hunt Paralysis Syndrome	C0242423	disease	Nervous System Diseases	Disease or Syndrome	27	0	0.3	no reported evidence		3	0	2013.0	2016.0
LRRK2	120892	Endometrioma	C0269102	disease	Female Urogenital Diseases and Pregnancy Complications	Neoplastic Process	228	2	0.3	no reported evidence		1	0	2011.0	2011.0
LRRK2	120892	Conventional (Clear Cell) Renal Cell Carcinoma	C0279702	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Neoplasms	Neoplastic Process	630	29	0.3	no reported evidence		1	0	2012.0	2012.0
LRRK2	120892	Neurodegenerative Disorders	C0524851	group	Nervous System Diseases	Disease or Syndrome	744	41	0.3	no reported evidence	1.0	15	2	2005.0	2014.0
LRRK2	120892	Autosomal Dominant Juvenile Parkinson Disease	C0752097	disease	Nervous System Diseases	Disease or Syndrome	27	0	0.3	no reported evidence		3	0	2013.0	2016.0
LRRK2	120892	Parkinsonism, Experimental	C0752101	disease	Nervous System Diseases	Experimental Model of Disease	27	0	0.3	no reported evidence		3	0	2013.0	2016.0
