Gene	Gene_id	Disease	Disease_id	Type	Disease_Class	Semantic_Type	N_genes_d	N_SNPs_d	Score_gda	EL_gda	EI_gda	N_PMIDs	N_SNPs_gda	First_Ref	Last_Ref
BCHE	590	Organothiophosphate Poisoning	C3494248	disease	Substance-Related Disorders	Injury or Poisoning	4	0	0.3	no reported evidence		7	0	2013.0	2016.0
BCHE	590	Nonepileptic Seizures	C3495874	disease	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	100	0	0.3	no reported evidence		3	0	1996.0	2011.0
BCHE	590	BCHE, FLUORIDE 1 PHENOTYPE	C3889586	phenotype		Finding	1	27	0.3	no reported evidence		22	27	1989.0	2015.0
BCHE	590	BCHE, FLUORIDE 2 PHENOTYPE	C3889588	phenotype		Finding	1	27	0.3	no reported evidence		22	27	1989.0	2015.0
BCHE	590	BCHE, K VARIANT PHENOTYPE	C3889589	phenotype		Finding	1	27	0.3	no reported evidence		22	27	1989.0	2015.0
BCHE	590	BCHE, J VARIANT PHENOTYPE	C3889591	phenotype		Finding	1	27	0.3	no reported evidence		22	27	1989.0	2015.0
BCHE	590	BCHE, H VARIANT PHENOTYPE	C3889592	phenotype		Finding	1	27	0.3	no reported evidence		22	27	1989.0	2015.0
BCHE	590	BCHE NEWFOUNDLAND PHENOTYPE	C3889596	phenotype		Finding	1	27	0.3	no reported evidence		22	27	1989.0	2015.0
BCHE	590	BCHE, SILENT 1 PHENOTYPE	C3889604	phenotype		Finding	1	27	0.3	no reported evidence		22	27	1989.0	2015.0
BCHE	590	BCHE CYNTHIANA PHENOTYPE	C3889605	phenotype		Finding	1	27	0.3	no reported evidence		22	27	1989.0	2015.0
BCHE	590	BCHE JOHANNESBURG PHENOTYPE	C3889606	phenotype		Finding	1	27	0.3	no reported evidence		22	27	1989.0	2015.0
BCHE	590	APNEA, POSTANESTHETIC, DUE TO BCHE, ATYPICAL-1	C4016356	phenotype		Finding	1	27	0.3	no reported evidence		22	27	1989.0	2015.0
BCHE	590	BCHE, DIBUCAINE-RESISTANT I PHENOTYPE	C4017543	phenotype		Finding	1	27	0.3	no reported evidence		22	27	1989.0	2015.0
BCHE	590	CHE*70G PHENOTYPE	C4017544	phenotype		Finding	1	27	0.3	no reported evidence		22	27	1989.0	2015.0
BCHE	590	BCHE*70G PHENOTYPE	C4017545	phenotype		Finding	1	27	0.3	no reported evidence		22	27	1989.0	2015.0
BCHE	590	BCHE ANN ARBOR PHENOTYPE	C4017546	phenotype		Finding	1	27	0.3	no reported evidence		22	27	1989.0	2015.0
BCHE	590	CHE*FS117 PHENOTYPE	C4017547	phenotype		Finding	1	27	0.3	no reported evidence		22	27	1989.0	2015.0
BCHE	590	BCHE*FS117 PHENOTYPE	C4017548	phenotype		Finding	1	27	0.3	no reported evidence		22	27	1989.0	2015.0
BCHE	590	BCHE, FLUORIDE-RESISTANT I PHENOTYPE	C4017549	phenotype		Finding	1	27	0.3	no reported evidence		22	27	1989.0	2015.0
BCHE	590	BCHE*243M PHENOTYPE	C4017551	phenotype		Finding	1	27	0.3	no reported evidence		22	27	1989.0	2015.0
BCHE	590	BCHE, FLUORIDE-RESISTANT II PHENOTYPE	C4017552	phenotype		Finding	1	27	0.3	no reported evidence		22	27	1989.0	2015.0
BCHE	590	CHE*390V PHENOTYPE	C4017553	phenotype		Finding	1	27	0.3	no reported evidence		22	27	1989.0	2015.0
BCHE	590	BCHE*390V PHENOTYPE	C4017554	phenotype		Finding	1	27	0.3	no reported evidence		22	27	1989.0	2015.0
BCHE	590	BCHE, QUANTITATIVE K POLYMORPHISM PHENOTYPE	C4017555	phenotype		Finding	1	27	0.3	no reported evidence		22	27	1989.0	2015.0
BCHE	590	CHE*539T PHENOTYPE	C4017556	phenotype		Finding	1	27	0.3	no reported evidence		22	27	1989.0	2015.0
BCHE	590	BCHE*539T PHENOTYPE	C4017557	phenotype		Finding	1	27	0.3	no reported evidence		22	27	1989.0	2015.0
BCHE	590	BCHE, QUANTITATIVE J VARIANT PHENOTYPE	C4017558	phenotype		Finding	1	27	0.3	no reported evidence		22	27	1989.0	2015.0
BCHE	590	BCHE, QUANTITATIVE H VARIANT PHENOTYPE	C4017559	phenotype		Finding	1	27	0.3	no reported evidence		22	27	1989.0	2015.0
BCHE	590	BCHE*FS126 PHENOTYPE	C4017560	phenotype		Finding	1	27	0.3	no reported evidence		22	27	1989.0	2015.0
BCHE	590	Absence Seizures	C4316903	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	122	2	0.3	no reported evidence		3	0	1996.0	2011.0
BCHE	590	Epileptic Seizures	C4317109	disease	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	102	0	0.3	no reported evidence		3	0	1996.0	2011.0
BCHE	590	Myoclonic Seizures	C4317123	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	155	0	0.3	no reported evidence		3	0	1996.0	2011.0
BCHE	590	Generalized Absence Seizures	C4505436	disease	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	100	0	0.3	no reported evidence		3	0	1996.0	2011.0
CCND1	595	Malignant Neoplasms	C0006826	group	Neoplasms	Neoplastic Process	1437	87	0.3	no reported evidence		0	0		
CCND1	595	Carcinoma	C0007097	group	Neoplasms	Neoplastic Process	215	16	0.3	no reported evidence		4	0	2002.0	2007.0
CCND1	595	Cecal Neoplasms	C0007528	group	Digestive System Diseases; Neoplasms	Neoplastic Process	5	0	0.3	no reported evidence		1	0	2004.0	2004.0
CCND1	595	Neoplastic Cell Transformation	C0007621	phenotype	Neoplasms; Pathological Conditions, Signs and Symptoms	Neoplastic Process	130	0	0.3	no reported evidence		2	0	2011.0	2014.0
CCND1	595	Hemangiosarcoma	C0018923	disease	Neoplasms	Neoplastic Process	86	4	0.3	no reported evidence		1	0	2008.0	2008.0
CCND1	595	Hepatoma, Morris	C0019207	disease	Digestive System Diseases; Neoplasms	Experimental Model of Disease; Neoplastic Process	120	0	0.3	no reported evidence		1	0	2017.0	2017.0
CCND1	595	Hepatoma, Novikoff	C0019208	disease	Digestive System Diseases; Neoplasms	Experimental Model of Disease; Neoplastic Process	118	0	0.3	no reported evidence		1	0	2017.0	2017.0
CCND1	595	Liver Neoplasms, Experimental	C0023904	group	Digestive System Diseases; Neoplasms	Experimental Model of Disease; Neoplastic Process	115	0	0.3	no reported evidence		1	0	2017.0	2017.0
CCND1	595	Animal Mammary Neoplasms	C0024667	group	Animal Diseases; Neoplasms	Neoplastic Process	144	0	0.3	no reported evidence		4	0	2002.0	2007.0
CCND1	595	Mammary Neoplasms, Experimental	C0024668	group	Neoplasms	Experimental Model of Disease; Neoplastic Process	159	0	0.3	no reported evidence		3	0	2002.0	2006.0
CCND1	595	Neoplasms, Experimental	C0027659	group	Neoplasms	Experimental Model of Disease; Neoplastic Process	80	0	0.3	no reported evidence		1	0	2011.0	2011.0
CCND1	595	Salivary Gland Neoplasms	C0036095	group	Neoplasms; Stomatognathic Diseases	Neoplastic Process	81	3	0.3	no reported evidence		1	0	2007.0	2007.0
CCND1	595	Unipolar Depression	C0041696	disease	Mental Disorders	Mental or Behavioral Dysfunction	516	378	0.3	no reported evidence	1.0	1	0	2008.0	2008.0
CCND1	595	Urologic Neoplasms	C0042076	group	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Neoplasms	Neoplastic Process	11	0	0.3	no reported evidence		1	0	2011.0	2011.0
CCND1	595	Experimental Hepatoma	C0086404	disease	Digestive System Diseases; Neoplasms	Experimental Model of Disease; Neoplastic Process	115	0	0.3	no reported evidence		1	0	2017.0	2017.0
CCND1	595	Thyroid Gland Follicular Adenoma	C0151468	disease	Endocrine System Diseases; Neoplasms	Neoplastic Process	133	4	0.3	no reported evidence		1	0	2014.0	2014.0
CCND1	595	Myocardial Ischemia	C0151744	disease	Cardiovascular Diseases	Disease or Syndrome	447	44	0.3	no reported evidence		1	0	2005.0	2005.0
CCND1	595	Malignant neoplasm of cecum	C0153437	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	5	0	0.3	no reported evidence		1	0	2004.0	2004.0
CCND1	595	Malignant neoplasm of brain	C0153633	disease	Neoplasms; Nervous System Diseases	Neoplastic Process	165	3	0.3	no reported evidence		2	0	2011.0	2017.0
CCND1	595	Adenocarcinoma, Basal Cell	C0205641	disease	Neoplasms	Neoplastic Process	116	0	0.3	no reported evidence		1	0	2016.0	2016.0
CCND1	595	Adenocarcinoma, Oxyphilic	C0205642	disease	Neoplasms	Neoplastic Process	121	0	0.3	no reported evidence		1	0	2016.0	2016.0
CCND1	595	Carcinoma, Cribriform	C0205643	disease	Neoplasms	Neoplastic Process	114	0	0.3	no reported evidence		1	0	2016.0	2016.0
CCND1	595	Carcinoma, Granular Cell	C0205644	disease	Neoplasms	Neoplastic Process	114	0	0.3	no reported evidence		1	0	2016.0	2016.0
CCND1	595	Adenocarcinoma, Tubular	C0205645	disease	Neoplasms	Neoplastic Process	124	1	0.3	no reported evidence		1	0	2016.0	2016.0
CCND1	595	Anaplastic carcinoma	C0205696	disease	Neoplasms	Neoplastic Process	203	3	0.3	no reported evidence		4	0	2002.0	2007.0
CCND1	595	Carcinoma, Spindle-Cell	C0205697	disease	Neoplasms	Neoplastic Process	187	2	0.3	no reported evidence		4	0	2002.0	2007.0
CCND1	595	Carcinomatosis	C0205699	phenotype	Neoplasms	Neoplastic Process	175	2	0.3	no reported evidence		4	0	2002.0	2007.0
CCND1	595	Papilloma, Squamous Cell	C0205874	disease	Neoplasms	Neoplastic Process	18	0	0.3	no reported evidence		1	0	2002.0	2002.0
CCND1	595	Papillomatosis	C0205875	disease	Neoplasms	Neoplastic Process	17	0	0.3	no reported evidence		1	0	2002.0	2002.0
CCND1	595	Malignant neoplasm of salivary gland	C0220636	disease	Neoplasms; Stomatognathic Diseases	Neoplastic Process	68	0	0.3	no reported evidence		1	0	2007.0	2007.0
CCND1	595	Condition, Preneoplastic	C0282313	phenotype	Neoplasms	Neoplastic Process	115	0	0.3	no reported evidence		1	0	2002.0	2002.0
CCND1	595	Benign neoplasm of brain, unspecified	C0496899	disease	Neoplasms; Nervous System Diseases	Neoplastic Process	35	0	0.3	no reported evidence		2	0	2011.0	2017.0
CCND1	595	Malignant lymphoma - lymphocytic, intermediate differentiation	C0555202	disease		Neoplastic Process	3	0	0.3	no reported evidence		0	0		
CCND1	595	Brain Tumor, Primary	C0750974	disease	Neoplasms; Nervous System Diseases	Neoplastic Process	87	3	0.3	no reported evidence		2	0	2011.0	2017.0
CCND1	595	Recurrent Brain Neoplasm	C0750977	disease	Neoplasms; Nervous System Diseases	Neoplastic Process	38	0	0.3	no reported evidence		2	0	2011.0	2017.0
CCND1	595	Primary malignant neoplasm of brain	C0750979	disease	Neoplasms; Nervous System Diseases	Neoplastic Process	38	0	0.3	no reported evidence		2	0	2011.0	2017.0
CCND1	595	Cancer of Urinary Tract	C0751571	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Neoplasms	Neoplastic Process	33	1	0.3	no reported evidence		1	0	2011.0	2011.0
CCND1	595	Lymphoma, Lymphocytic, Intermediate	C0751958	disease	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Disease or Syndrome	11	0	0.3	no reported evidence		2	0	2012.0	2016.0
CCND1	595	Genomic Instability	C0919532	phenotype	Pathological Conditions, Signs and Symptoms	Cell or Molecular Dysfunction	5	0	0.3	no reported evidence		1	0	1996.0	1996.0
CCND1	595	Mammary Carcinoma, Animal	C1257925	disease	Animal Diseases; Neoplasms	Neoplastic Process	144	0	0.3	no reported evidence		4	0	2002.0	2007.0
CCND1	595	Mammary Neoplasms, Human	C1257931	group	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	475	0	0.3	no reported evidence		6	0	2003.0	2014.0
CCND1	595	Major Depressive Disorder	C1269683	disease	Mental Disorders	Mental or Behavioral Dysfunction	512	210	0.3	no reported evidence	1.0	1	0	2008.0	2008.0
CCND1	595	Neoplasms, Intracranial	C1527390	group	Neoplasms; Nervous System Diseases	Neoplastic Process	96	1	0.3	no reported evidence		2	0	2011.0	2017.0
CCND1	595	Hereditary Diffuse Gastric Cancer	C1708349	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	299	48	0.3	no reported evidence		1	0	2011.0	2011.0
CCND1	595	B-CELL MALIGNANCY, LOW-GRADE	C1868683	disease		Neoplastic Process	17	0	0.3	no reported evidence		0	0		
CCND1	595	Familial Ménière disease	C4302111	disease		Disease or Syndrome	124	0	0.3	limited		1	0	2017.0	2017.0
CDKN2A	1029	Adrenal Gland Neoplasms	C0001624	group	Endocrine System Diseases; Neoplasms	Neoplastic Process	86	5	0.3	no reported evidence		1	0	2014.0	2014.0
CDKN2A	1029	Biliary Tract Neoplasm	C0005426	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	16	2	0.3	no reported evidence		0	2		
CDKN2A	1029	Chromosome Deletion	C0008628	group	Pathological Conditions, Signs and Symptoms	Cell or Molecular Dysfunction	2	0	0.3	no reported evidence		1	0	2011.0	2011.0
CDKN2A	1029	Cytopenia	C0010828	phenotype		Pathologic Function	206	0	0.3	limited		2	0	2016.0	2018.0
CDKN2A	1029	Gastrointestinal Neoplasms	C0017185	group	Digestive System Diseases; Neoplasms	Neoplastic Process	121	1	0.3	limited		0	0		
CDKN2A	1029	Leukemia, Lymphocytic, Acute, L2	C0023453	disease	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	52	0	0.3	no reported evidence		1	0	2010.0	2010.0
CDKN2A	1029	Neoplasm Invasiveness	C0027626	phenotype	Neoplasms; Pathological Conditions, Signs and Symptoms	Pathologic Function	182	0	0.3	no reported evidence		1	0	2015.0	2015.0
CDKN2A	1029	Peripheral Neuropathy	C0031117	group	Nervous System Diseases	Disease or Syndrome	308	66	0.3	no reported evidence		1	0	2014.0	2014.0
CDKN2A	1029	Poisoning	C0032343	group	Substance-Related Disorders	Injury or Poisoning	16	0	0.3	no reported evidence		1	0	2010.0	2010.0
CDKN2A	1029	Chromosomal translocation	C0040715	group	Pathological Conditions, Signs and Symptoms	Cell or Molecular Dysfunction	2	0	0.3	no reported evidence		2	0	2011.0	2011.0
CDKN2A	1029	Unipolar Depression	C0041696	disease	Mental Disorders	Mental or Behavioral Dysfunction	516	378	0.3	no reported evidence	1.0	2	0	2013.0	2014.0
CDKN2A	1029	Genitourinary Neoplasms	C0042065	group	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Neoplasms	Neoplastic Process	7	0	0.3	no reported evidence		1	0	2007.0	2007.0
CDKN2A	1029	Benign Neoplasm	C0086692	group	Neoplasms	Neoplastic Process	69	0	0.3	no reported evidence		2	0	2001.0	2009.0
CDKN2A	1029	Congenital anemia	C0158995	disease		Disease or Syndrome	208	0	0.3	limited		2	0	2016.0	2018.0
CDKN2A	1029	Adenocarcinoma, Basal Cell	C0205641	disease	Neoplasms	Neoplastic Process	116	0	0.3	no reported evidence		1	0	2010.0	2010.0
CDKN2A	1029	Adenocarcinoma, Oxyphilic	C0205642	disease	Neoplasms	Neoplastic Process	121	0	0.3	no reported evidence		1	0	2010.0	2010.0
CDKN2A	1029	Carcinoma, Cribriform	C0205643	disease	Neoplasms	Neoplastic Process	114	0	0.3	no reported evidence		1	0	2010.0	2010.0
CDKN2A	1029	Carcinoma, Granular Cell	C0205644	disease	Neoplasms	Neoplastic Process	114	0	0.3	no reported evidence		1	0	2010.0	2010.0
CDKN2A	1029	Adenocarcinoma, Tubular	C0205645	disease	Neoplasms	Neoplastic Process	124	1	0.3	no reported evidence		1	0	2010.0	2010.0
CDKN2A	1029	mixed gliomas	C0259783	disease	Neoplasms	Neoplastic Process	72	0	0.3	no reported evidence		2	0	2005.0	2009.0
CDKN2A	1029	Condition, Preneoplastic	C0282313	phenotype	Neoplasms	Neoplastic Process	115	0	0.3	no reported evidence		1	0	2015.0	2015.0
CDKN2A	1029	Benign tumor of pancreas	C0347284	disease		Neoplastic Process	13	0	0.3	no reported evidence		0	0		
CDKN2A	1029	Granulomatous Slack Skin	C0376407	disease	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	22	0	0.3	no reported evidence		1	0	2016.0	2016.0
CDKN2A	1029	Benign neoplasm of brain, unspecified	C0496899	disease	Neoplasms; Nervous System Diseases	Neoplastic Process	35	0	0.3	no reported evidence		2	0	2004.0	2007.0
CDKN2A	1029	Brain Stem Neoplasms	C0677866	group	Neoplasms; Nervous System Diseases	Neoplastic Process	5	0	0.3	no reported evidence		1	0	2014.0	2014.0
CDKN2A	1029	Adrenal Cancer	C0750887	disease	Endocrine System Diseases; Neoplasms	Neoplastic Process	21	0	0.3	no reported evidence		1	0	2014.0	2014.0
CDKN2A	1029	Brain Tumor, Primary	C0750974	disease	Neoplasms; Nervous System Diseases	Neoplastic Process	87	3	0.3	no reported evidence		2	0	2004.0	2007.0
CDKN2A	1029	Recurrent Brain Neoplasm	C0750977	disease	Neoplasms; Nervous System Diseases	Neoplastic Process	38	0	0.3	no reported evidence		2	0	2004.0	2007.0
CDKN2A	1029	Primary malignant neoplasm of brain	C0750979	disease	Neoplasms; Nervous System Diseases	Neoplastic Process	38	0	0.3	no reported evidence		2	0	2004.0	2007.0
CDKN2A	1029	Genitourinary Cancer	C0751569	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Neoplasms	Neoplastic Process	40	0	0.3	no reported evidence		1	0	2007.0	2007.0
CDKN2A	1029	Peripheral Nerve Sheath Neoplasm	C0751689	disease	Neoplasms; Nervous System Diseases	Neoplastic Process	10	0	0.3	no reported evidence		1	0	2015.0	2015.0
CDKN2A	1029	Perineurioma	C0751691	disease	Neoplasms; Nervous System Diseases	Neoplastic Process	19	1	0.3	no reported evidence		1	0	2015.0	2015.0
CDKN2A	1029	Brain Stem Neoplasms, Primary	C0751886	group	Neoplasms; Nervous System Diseases	Neoplastic Process	4	0	0.3	no reported evidence		1	0	2014.0	2014.0
CDKN2A	1029	Medullary Neoplasms	C0751887	disease	Neoplasms; Nervous System Diseases	Neoplastic Process	9	0	0.3	no reported evidence		1	0	2014.0	2014.0
CDKN2A	1029	Mesencephalic Neoplasms	C0751888	group	Neoplasms; Nervous System Diseases	Neoplastic Process	4	0	0.3	no reported evidence		1	0	2014.0	2014.0
CDKN2A	1029	Pontine Tumors	C0751889	group	Neoplasms; Nervous System Diseases	Neoplastic Process	4	0	0.3	no reported evidence		1	0	2014.0	2014.0
CDKN2A	1029	Mammary Neoplasms, Human	C1257931	group	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	475	0	0.3	no reported evidence		1	0	2011.0	2011.0
CDKN2A	1029	Partial Trisomy	C1297882	disease	Pathological Conditions, Signs and Symptoms	Congenital Abnormality	4	0	0.3	no reported evidence		1	0	2011.0	2011.0
CDKN2A	1029	Hereditary Diffuse Gastric Cancer	C1708349	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	299	48	0.3	no reported evidence		1	0	2006.0	2006.0
CDKN2A	1029	Partial Monosomy	C2930745	disease	Pathological Conditions, Signs and Symptoms	Cell or Molecular Dysfunction	2	0	0.3	no reported evidence		1	0	2011.0	2011.0
FYN	2534	Alcoholic Intoxication	C0001969	disease	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	40	3	0.3	no reported evidence	1.0	1	0	2009.0	2009.0
FYN	2534	Catalepsy	C0007370	disease	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	23	0	0.3	no reported evidence		1	0	2006.0	2006.0
FYN	2534	Adult T-Cell Lymphoma/Leukemia	C0023493	disease	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	499	5	0.3	no reported evidence		1	0	2016.0	2016.0
FYN	2534	Liver Cirrhosis, Experimental	C0023893	disease	Digestive System Diseases	Experimental Model of Disease	800	0	0.3	no reported evidence		1	0	2015.0	2015.0
FYN	2534	Malignant neoplasm of stomach	C0024623	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	2397	341	0.3	no reported evidence		1	0	2006.0	2006.0
FYN	2534	Stomach Neoplasms	C0038356	group	Digestive System Diseases; Neoplasms	Neoplastic Process	834	23	0.3	no reported evidence		1	0	2006.0	2006.0
FYN	2534	Squamous cell carcinoma of lung	C0149782	disease		Neoplastic Process	282	228	0.3	no reported evidence		0	0		
FYN	2534	Waxy flexibility	C0233612	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	15	0	0.3	no reported evidence		1	0	2006.0	2006.0
FYN	2534	Metastatic melanoma	C0278883	disease		Neoplastic Process	416	24	0.3	no reported evidence		0	0		
FYN	2534	Hereditary Diffuse Gastric Cancer	C1708349	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	299	48	0.3	no reported evidence		1	0	2006.0	2006.0
GSTA4	2941	Arteriosclerosis	C0003850	disease	Cardiovascular Diseases	Disease or Syndrome	1086	121	0.3	no reported evidence		2	0	2004.0	2010.0
GSTA4	2941	Precancerous Conditions	C0032927	group	Neoplasms	Neoplastic Process	445	9	0.3	no reported evidence		1	0	2010.0	2010.0
GSTA4	2941	Condition, Preneoplastic	C0282313	phenotype	Neoplasms	Neoplastic Process	115	0	0.3	no reported evidence		1	0	2010.0	2010.0
LDLR	3949	Hyperplasia	C0020507	phenotype	Pathological Conditions, Signs and Symptoms	Pathologic Function	122	0	0.3	no reported evidence		1	0	1997.0	1997.0
LDLR	3949	Q Fever	C0034362	disease	Bacterial Infections and Mycoses	Disease or Syndrome	15	0	0.3	no reported evidence		1	0	2006.0	2006.0
LDLR	3949	Acute Q fever	C0519066	disease	Bacterial Infections and Mycoses	Disease or Syndrome	7	1	0.3	no reported evidence		1	0	2006.0	2006.0
LDLR	3949	Dyslipoproteinemias	C0598784	group	Nutritional and Metabolic Diseases	Pathologic Function	19	0	0.3	no reported evidence		1	0	2010.0	2010.0
LDLR	3949	Chronic Q Fever	C1443892	disease	Bacterial Infections and Mycoses	Disease or Syndrome	17	3	0.3	no reported evidence		1	0	2006.0	2006.0
LDLR	3949	Atherogenesis	C1563937	phenotype	Cardiovascular Diseases	Pathologic Function	54	0	0.3	no reported evidence		5	0	2002.0	2017.0
LDLR	3949	Lipidemias	C1706412	phenotype	Nutritional and Metabolic Diseases	Finding	18	0	0.3	no reported evidence		2	0	2002.0	2016.0
LDLR	3949	AMYOTROPHIC LATERAL SCLEROSIS 1	C1862939	disease	Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	93	85	0.3	no reported evidence		1	0	2002.0	2002.0
LDLR	3949	Amyotrophic Lateral Sclerosis, Sporadic	C1862941	disease	Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	135	92	0.3	no reported evidence		1	0	2002.0	2002.0
LDLR	3949	Coxiella burnetii Infection	C2973787	disease	Bacterial Infections and Mycoses	Disease or Syndrome	6	0	0.3	no reported evidence		1	0	2006.0	2006.0
LDLR	3949	Nonalcoholic Steatohepatitis	C3241937	disease	Digestive System Diseases	Disease or Syndrome	208	11	0.3	no reported evidence		3	0	2011.0	2013.0
TXNRD2	10587	Prostatic Neoplasms	C0033578	group	Male Urogenital Diseases; Neoplasms	Neoplastic Process	1553	25	0.3	no reported evidence		1	0	2012.0	2012.0
TXNRD2	10587	Conduction disorder of the heart	C0264886	group	Cardiovascular Diseases	Disease or Syndrome	78	0	0.3	limited		0	0		
TXNRD2	10587	Secondary Open Angle Glaucoma	C0271148	disease	Eye Diseases	Disease or Syndrome	12	0	0.3	no reported evidence		1	0	2016.0	2016.0
TXNRD2	10587	Familial dilated cardiomyopathy	C0340427	disease	Cardiovascular Diseases	Disease or Syndrome	75	18	0.3	no reported evidence		0	0		
TXNRD2	10587	X-linked Adrenal Hypoplasia	C0342482	disease	Endocrine System Diseases	Disease or Syndrome	36	26	0.3	limited		2	0	1974.0	2014.0
TXNRD2	10587	Familial Glucocorticoid Deficiency Type 1	C4049650	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Endocrine System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	5	13	0.3	no reported evidence		0	0		
ICK	22858	Osteogenesis Imperfecta	C0029434	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Musculoskeletal Diseases; Skin and Connective Tissue Diseases	Congenital Abnormality; Disease or Syndrome	203	47	0.3	no reported evidence		0	0		
ICK	22858	Polydactyly	C0152427	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Musculoskeletal Diseases	Congenital Abnormality	146	2	0.3	strong		0	0		
ICK	22858	Conventional (Clear Cell) Renal Cell Carcinoma	C0279702	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Neoplasms	Neoplastic Process	630	29	0.3	no reported evidence		0	0		
RAB38	23682	Colorectal Cancer	C1527249	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	3298	955	0.3	no reported evidence		0	0		
SLC5A7	60482	Arthrogryposis	C0003886	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Musculoskeletal Diseases	Disease or Syndrome	306	6	0.3	strong		1	0	2017.0	2017.0
SLC5A7	60482	Charcot-Marie-Tooth Disease	C0007959	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases	Disease or Syndrome	297	104	0.3	limited		0	0		
SLC5A7	60482	Unipolar Depression	C0041696	disease	Mental Disorders	Mental or Behavioral Dysfunction	516	378	0.3	no reported evidence	1.0	1	0	2008.0	2008.0
SLC5A7	60482	Congenital Myasthenic Syndromes, Postsynaptic	C0751883	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases	Disease or Syndrome	22	0	0.3	no reported evidence		0	0		
SLC5A7	60482	Myasthenic Syndromes, Congenital, Slow Channel	C0751885	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases	Disease or Syndrome	18	8	0.3	no reported evidence		0	0		
SLC5A7	60482	Major Depressive Disorder	C1269683	disease	Mental Disorders	Mental or Behavioral Dysfunction	512	210	0.3	no reported evidence	1.0	1	0	2008.0	2008.0
SLC5A7	60482	Neuropathy, Distal Hereditary Motor, Type VIIA	C1834703	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases; Otorhinolaryngologic Diseases; Pathological Conditions, Signs and Symptoms; Respiratory Tract Diseases	Disease or Syndrome	1	0	0.3	no reported evidence		0	0		
DAOA-AS1	282706	Mental Depression	C0011570	disease	Behavior and Behavior Mechanisms	Mental or Behavioral Dysfunction	574	137	0.3	no reported evidence	0.5	2	1	2009.0	2010.0
DAOA-AS1	282706	Depressive disorder	C0011581	disease	Mental Disorders	Mental or Behavioral Dysfunction	740	143	0.3	no reported evidence	1.0	1	0	2009.0	2009.0
CDKN2A	1029	Rhabdomyosarcoma	C0035412	disease	Neoplasms	Neoplastic Process	396	11	0.29	no reported evidence	1.0	10	1	1996.0	2012.0
AKT1	207	Diabetes Mellitus, Non-Insulin-Dependent	C0011860	disease	Endocrine System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	1671	1522	0.28	no reported evidence	0.875	9	1	2001.0	2018.0
PARP1	142	Fibroid Tumor	C0023267	group	Neoplasms	Neoplastic Process	309	4	0.23	no reported evidence		4	0	2003.0	2012.0
LDLR	3949	Xanthomatosis	C0043325	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	17	7	0.23	no reported evidence	1.0	4	3	2000.0	2012.0
AKT1	207	Hypertensive disease	C0020538	group	Cardiovascular Diseases	Disease or Syndrome	1309	447	0.22	no reported evidence	1.0	3	0	2004.0	2012.0
