Gene	Gene_id	Disease	Disease_id	Type	Disease_Class	Semantic_Type	N_genes_d	N_SNPs_d	Score_gda	EL_gda	EI_gda	N_PMIDs	N_SNPs_gda	First_Ref	Last_Ref
WNT3	7473	Cleft palate with cleft lip	C0158646	disease		Congenital Abnormality	65	2	0.11	no reported evidence	1.0	1	0	2011.0	2011.0
ANXA5	308	Chronic Obstructive Airway Disease	C0024117	disease	Respiratory Tract Diseases	Disease or Syndrome	668	408	0.1	no reported evidence		1	1	2011.0	2011.0
CST3	1471	Amyloidosis	C0002726	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	832	120	0.1	no reported evidence	1.0	31	0	1983.0	2014.0
CST3	1471	Intracranial Hemorrhages	C0151699	group	Cardiovascular Diseases; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	48	4	0.1	no reported evidence		0	0		
CST3	1471	Brain hemorrhage	C0553692	phenotype	Cardiovascular Diseases; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Pathologic Function	29	0	0.1	no reported evidence		0	0		
CST3	1471	Cystatin C measurement	C1619716	phenotype		Laboratory Procedure	2	8	0.1	no reported evidence		3	3	2010.0	2017.0
CST3	1471	Generalized amyloid deposition	C1862968	phenotype		Finding	6	0	0.1	no reported evidence		0	0		
CST3	1471	Hereditary cystatin C amyloid angiopathy	C3839957	disease		Disease or Syndrome	5	0	0.1	no reported evidence	1.0	11	0	1988.0	2017.0
DBH	1621	Blepharoptosis	C0005745	disease	Eye Diseases	Disease or Syndrome	336	11	0.1	no reported evidence		0	0		
DBH	1621	Forced expiratory volume function	C0016529	phenotype		Organ or Tissue Function	100	929	0.1	no reported evidence		1	2	2016.0	2016.0
DBH	1621	Hypotension, Orthostatic	C0020651	phenotype	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	25	1	0.1	no reported evidence		0	0		
DBH	1621	Nocturia	C0028734	disease	Pathological Conditions, Signs and Symptoms	Disease or Syndrome	3	0	0.1	no reported evidence		0	0		
DBH	1621	Schizophrenia	C0036341	disease	Mental Disorders	Mental or Behavioral Dysfunction	1922	1782	0.1	no reported evidence	0.928571428571429	14	2	1980.0	2018.0
DBH	1621	Seizures	C0036572	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	1173	165	0.1	no reported evidence		0	0		
DBH	1621	Squamous cell carcinoma of lung	C0149782	disease		Neoplastic Process	282	228	0.1	no reported evidence		1	1	2017.0	2017.0
DBH	1621	Neonatal hypoglycemia	C0158986	disease		Disease or Syndrome	28	3	0.1	no reported evidence		0	0		
DBH	1621	Byzanthine arch palate	C0240635	disease		Congenital Abnormality	279	6	0.1	no reported evidence		0	0		
DBH	1621	High density lipoprotein measurement	C0392885	phenotype		Laboratory Procedure	323	867	0.1	no reported evidence		1	1	2012.0	2012.0
DBH	1621	Retrograde ejaculation	C0403673	phenotype		Pathologic Function	1	0	0.1	no reported evidence		0	0		
DBH	1621	Diastolic blood pressure	C0428883	phenotype		Clinical Attribute	116	256	0.1	no reported evidence		1	1	2017.0	2017.0
DBH	1621	Attention deficit hyperactivity disorder	C1263846	disease	Mental Disorders	Mental or Behavioral Dysfunction	411	202	0.1	no reported evidence	1.0	16	4	1999.0	2016.0
DBH	1621	Intermittent hypothermia	C1837639	phenotype		Finding	2	0	0.1	no reported evidence		0	0		
ESR1	2099	Acanthosis Nigricans	C0000889	disease	Skin and Connective Tissue Diseases	Disease or Syndrome	34	8	0.1	no reported evidence		0	0		
ESR1	2099	Birth Weight	C0005612	phenotype	Pathological Conditions, Signs and Symptoms	Organism Attribute	43	80	0.1	no reported evidence		1	1	2017.0	2017.0
ESR1	2099	Body Height	C0005890	phenotype		Organism Attribute	313	807	0.1	no reported evidence		4	4	2010.0	2014.0
ESR1	2099	Bone Density	C0005938	phenotype		Clinical Attribute	109	849	0.1	no reported evidence		5	48	2008.0	2018.0
ESR1	2099	Malignant neoplasm of endometrium	C0007103	disease		Neoplastic Process	576	106	0.1	no reported evidence	0.945454545454545	55	4	1993.0	2018.0
ESR1	2099	Noninfiltrating Intraductal Carcinoma	C0007124	disease	Neoplasms	Neoplastic Process	286	3	0.1	no reported evidence	1.0	15	0	2000.0	2017.0
ESR1	2099	Non-Small Cell Lung Carcinoma	C0007131	disease	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	2242	362	0.1	no reported evidence	0.947368421052632	19	0	2002.0	2017.0
ESR1	2099	Cardiovascular Diseases	C0007222	group	Cardiovascular Diseases	Disease or Syndrome	786	197	0.1	no reported evidence	0.888888888888889	10	0	2003.0	2012.0
ESR1	2099	Colorectal Carcinoma	C0009402	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	2931	539	0.1	no reported evidence	0.916666666666667	12	0	1997.0	2016.0
ESR1	2099	Coronary heart disease	C0010068	disease	Cardiovascular Diseases	Disease or Syndrome	912	760	0.1	no reported evidence	0.9375	16	1	2002.0	2014.0
ESR1	2099	Hyperinsulinism	C0020459	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	376	33	0.1	no reported evidence		0	0		
ESR1	2099	Lupus Erythematosus, Systemic	C0024141	disease	Immune System Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	1112	674	0.1	no reported evidence	1.0	12	2	1997.0	2018.0
ESR1	2099	Neoplasms	C0027651	group	Neoplasms	Neoplastic Process	1235	103	0.1	no reported evidence	0.9375	16	1	2017.0	2018.0
ESR1	2099	Degenerative polyarthritis	C0029408	disease	Musculoskeletal Diseases	Disease or Syndrome	975	92	0.1	no reported evidence	0.9	11	2	2000.0	2015.0
ESR1	2099	Osteosarcoma	C0029463	disease	Neoplasms	Neoplastic Process	1102	74	0.1	no reported evidence	1.0	11	0	1988.0	2018.0
ESR1	2099	Tumor Progression	C0178874	phenotype		Neoplastic Process	2089	36	0.1	no reported evidence	0.888888888888889	27	0	1994.0	2016.0
ESR1	2099	Low density lipoprotein cholesterol measurement	C0202117	phenotype		Laboratory Procedure	282	676	0.1	no reported evidence		1	3	2012.0	2012.0
ESR1	2099	Triglycerides measurement	C0202236	phenotype		Laboratory Procedure	335	923	0.1	no reported evidence		1	5	2012.0	2012.0
ESR1	2099	Primary physiologic amenorrhea	C0232939	disease		Disease or Syndrome	84	8	0.1	no reported evidence		0	0		
ESR1	2099	Intermittent abdominal pain	C0262527	phenotype		Sign or Symptom	26	0	0.1	no reported evidence		0	0		
ESR1	2099	Congenital hypoplasia of breast	C0266013	disease		Congenital Abnormality	36	0	0.1	no reported evidence		0	0		
ESR1	2099	Infantile uterus	C0266399	disease		Congenital Abnormality	36	0	0.1	no reported evidence		0	0		
ESR1	2099	Impaired glucose tolerance	C0271650	phenotype	Nutritional and Metabolic Diseases	Disease or Syndrome	325	55	0.1	no reported evidence		0	0		
ESR1	2099	Carcinoma breast stage IV	C0278488	disease		Neoplastic Process	391	7	0.1	no reported evidence	0.923076923076923	39	0	1995.0	2018.0
ESR1	2099	Cervix carcinoma	C0302592	disease		Neoplastic Process	1104	100	0.1	no reported evidence	0.8	10	0	1998.0	2018.0
ESR1	2099	High density lipoprotein measurement	C0392885	phenotype		Laboratory Procedure	323	867	0.1	no reported evidence		1	2	2012.0	2012.0
ESR1	2099	Delayed bone age	C0541764	phenotype		Finding	182	0	0.1	no reported evidence		0	0		
ESR1	2099	Osteosarcoma of bone	C0585442	disease		Neoplastic Process	1041	61	0.1	no reported evidence	1.0	10	0	1988.0	2018.0
ESR1	2099	Carcinogenesis	C0596263	phenotype	Neoplasms; Pathological Conditions, Signs and Symptoms	Neoplastic Process	4064	159	0.1	no reported evidence	0.935483870967742	93	1	1997.0	2018.0
ESR1	2099	Prostate carcinoma	C0600139	disease		Neoplastic Process	3144	756	0.1	no reported evidence	0.957142857142857	70	6	1996.0	2017.0
ESR1	2099	Epithelial ovarian cancer	C0677886	disease	Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Neoplasms	Neoplastic Process	1328	197	0.1	no reported evidence	0.941176470588235	17	0	1993.0	2018.0
ESR1	2099	Carcinoma of lung	C0684249	disease		Neoplastic Process	2475	735	0.1	no reported evidence	1.0	11	0	1999.0	2017.0
ESR1	2099	Secondary malignant neoplasm of lymph node	C0686619	disease		Neoplastic Process	1270	66	0.1	no reported evidence	0.903225806451613	31	0	1990.0	2017.0
ESR1	2099	Central neuroblastoma	C0700095	disease		Neoplastic Process	1655	87	0.1	no reported evidence	1.0	12	0	1993.0	2016.0
ESR1	2099	Acne	C0702166	disease	Skin and Connective Tissue Diseases	Disease or Syndrome	58	8	0.1	no reported evidence		0	0		
ESR1	2099	Generalized osteopenia	C0747078	disease		Disease or Syndrome	144	3	0.1	no reported evidence		0	0		
ESR1	2099	Invasive carcinoma of breast	C0853879	disease		Neoplastic Process	384	9	0.1	no reported evidence	1.0	29	1	2000.0	2016.0
ESR1	2099	Ductal Carcinoma	C1176475	disease	Neoplasms	Neoplastic Process	229	3	0.1	no reported evidence	0.933333333333333	15	1	1997.0	2015.0
ESR1	2099	Primary malignant neoplasm of lung	C1306460	disease		Neoplastic Process	2267	400	0.1	no reported evidence	1.0	11	0	1999.0	2017.0
ESR1	2099	Sporadic Breast Carcinoma	C1336076	disease		Neoplastic Process	158	37	0.1	no reported evidence	0.944444444444444	18	0	1997.0	2017.0
ESR1	2099	Serum total cholesterol measurement	C1445957	phenotype		Laboratory Procedure	306	814	0.1	no reported evidence		1	3	2012.0	2012.0
ESR1	2099	Sudden Cardiac Arrest	C1720824	phenotype	Cardiovascular Diseases; Pathological Conditions, Signs and Symptoms	Pathologic Function	20	30	0.1	no reported evidence		1	1	2012.0	2012.0
ESR1	2099	Absence of pubertal development	C1846228	phenotype		Finding	22	0	0.1	no reported evidence		0	0		
ESR1	2099	Overgrowth	C1849265	phenotype		Finding	23	2	0.1	no reported evidence		0	0		
ESR1	2099	Generalized overgrowth	C1851731	phenotype		Finding	23	0	0.1	no reported evidence		0	0		
ESR1	2099	Increased circulating gonadotropin level	C1862265	phenotype		Finding	27	0	0.1	no reported evidence		0	0		
ESR1	2099	Delayed epiphyseal ossification	C1865200	phenotype		Finding	13	0	0.1	no reported evidence		0	0		
ESR1	2099	Marked delay in bone age	C1868549	phenotype		Finding	2	0	0.1	no reported evidence		0	0		
ESR1	2099	Uterine Corpus Cancer	C1883486	disease		Neoplastic Process	578	106	0.1	no reported evidence	0.945454545454545	55	4	1993.0	2018.0
ESR1	2099	Fetal overgrowth	C3150281	phenotype		Finding	23	0	0.1	no reported evidence		0	0		
ESR1	2099	Triple Negative Breast Neoplasms	C3539878	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	631	37	0.1	no reported evidence	0.77	100	0	2008.0	2018.0
ESR1	2099	Luminal A Breast Carcinoma	C3642345	disease		Neoplastic Process	109	8	0.1	no reported evidence	0.923076923076923	26	2	2007.0	2018.0
ESR1	2099	Luminal B Breast Carcinoma	C3642346	disease		Neoplastic Process	79	6	0.1	no reported evidence	0.962962962962963	27	2	2006.0	2017.0
ESR1	2099	Episodic abdominal pain	C3808022	phenotype		Finding	26	0	0.1	no reported evidence		0	0		
ESR1	2099	ESTROGEN RECEPTOR MUTANT, TEMPERATURE-SENSITIVE	C4016037	phenotype		Finding	1	1	0.1	no reported evidence		2	1	1991.0	1992.0
ESR1	2099	Elevated tissue non-specific alkaline phosphatase	C4021240	phenotype		Finding	1	0	0.1	no reported evidence		0	0		
ESR1	2099	Absence of secondary sex characteristics	C4021551	phenotype		Finding	27	0	0.1	no reported evidence		0	0		
ESR1	2099	Enlarged polycystic ovaries	C4024641	disease		Disease or Syndrome	9	0	0.1	no reported evidence		0	0		
ESR1	2099	Delayed maturation of end part of long bone	C4280565	phenotype		Finding	13	0	0.1	no reported evidence		0	0		
ESR1	2099	Breaking out	C4531022	phenotype		Finding	40	0	0.1	no reported evidence		0	0		
IDE	3416	Amyloidosis	C0002726	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	832	120	0.1	no reported evidence	0.9666667	30	0	2001.0	2016.0
IDE	3416	Diabetes	C0011847	disease		Disease or Syndrome	1267	349	0.1	no reported evidence	0.9090909	11	2	2000.0	2016.0
IDE	3416	Diabetes Mellitus	C0011849	group	Endocrine System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	1506	440	0.1	no reported evidence	0.9166667	12	2	2000.0	2016.0
IDE	3416	AMYOTROPHIC LATERAL SCLEROSIS 6 (disorder)	C1842675	disease		Disease or Syndrome	22	56	0.1	no reported evidence		1	1	2017.0	2017.0
IDE	3416	AMYOTROPHIC LATERAL SCLEROSIS 1	C1862939	disease	Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	93	85	0.1	no reported evidence		1	1	2017.0	2017.0
IDE	3416	Amyotrophic Lateral Sclerosis, Sporadic	C1862941	disease	Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	135	92	0.1	no reported evidence		1	1	2017.0	2017.0
IDE	3416	AMYOTROPHIC LATERAL SCLEROSIS 1, AUTOSOMAL RECESSIVE	C3542025	disease		Disease or Syndrome	27	79	0.1	no reported evidence		1	1	2017.0	2017.0
NSF	4905	Intelligence	C0021704	phenotype	Behavior and Behavior Mechanisms	Mental Process	213	679	0.1	no reported evidence		1	1	2018.0	2018.0
NSF	4905	Biliary cirrhosis	C0023892	disease	Digestive System Diseases	Disease or Syndrome	154	560	0.1	no reported evidence		1	2	2012.0	2012.0
NSF	4905	Ovarian Carcinoma	C0029925	disease		Neoplastic Process	2202	316	0.1	no reported evidence		1	4	2013.0	2013.0
NSF	4905	Lung Diseases, Interstitial	C0206062	group	Respiratory Tract Diseases	Disease or Syndrome	150	121	0.1	no reported evidence		1	2	2013.0	2013.0
NSF	4905	Erythrocyte Mean Corpuscular Hemoglobin Test	C0369183	phenotype		Laboratory Procedure	386	4531	0.1	no reported evidence		1	16	2012.0	2012.0
NSF	4905	Epithelial ovarian cancer	C0677886	disease	Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Neoplasms	Neoplastic Process	1328	197	0.1	no reported evidence		2	4	2013.0	2015.0
NSF	4905	Finding of Mean Corpuscular Hemoglobin	C1261502	phenotype		Finding	386	4531	0.1	no reported evidence		1	16	2012.0	2012.0
WNT3	7473	Anus, Imperforate	C0003466	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Digestive System Diseases	Congenital Abnormality	63	1	0.1	no reported evidence		0	0		
WNT3	7473	Choanal Atresia	C0008297	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Otorhinolaryngologic Diseases; Respiratory Tract Diseases	Congenital Abnormality	41	3	0.1	no reported evidence		0	0		
WNT3	7473	Cleft upper lip	C0008924	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Stomatognathic Diseases	Congenital Abnormality	168	241	0.1	no reported evidence		0	0		
WNT3	7473	Cognition	C0009240	phenotype		Mental Process	53	100	0.1	no reported evidence		1	1	2017.0	2017.0
WNT3	7473	Cryptorchidism	C0010417	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Endocrine System Diseases; Male Urogenital Diseases	Congenital Abnormality	413	15	0.1	no reported evidence		0	0		
WNT3	7473	Polyhydramnios	C0020224	phenotype	Female Urogenital Diseases and Pregnancy Complications	Pathologic Function	120	2	0.1	no reported evidence		0	0		
WNT3	7473	Intelligence	C0021704	phenotype	Behavior and Behavior Mechanisms	Mental Process	213	679	0.1	no reported evidence		1	1	2018.0	2018.0
WNT3	7473	Biliary cirrhosis	C0023892	disease	Digestive System Diseases	Disease or Syndrome	154	560	0.1	no reported evidence		1	6	2012.0	2012.0
WNT3	7473	Micrognathism	C0025990	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Musculoskeletal Diseases; Stomatognathic Diseases	Congenital Abnormality	399	4	0.1	no reported evidence		0	0		
WNT3	7473	Microphthalmos	C0026010	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Eye Diseases	Congenital Abnormality	221	8	0.1	no reported evidence		0	0		
WNT3	7473	Microstomia	C0026034	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Stomatognathic Diseases	Congenital Abnormality	106	0	0.1	no reported evidence		0	0		
WNT3	7473	Optic Atrophy	C0029124	disease	Eye Diseases; Nervous System Diseases	Disease or Syndrome	362	15	0.1	no reported evidence		0	0		
WNT3	7473	Tracheal Stenosis	C0040583	disease	Respiratory Tract Diseases	Disease or Syndrome	15	0	0.1	no reported evidence		0	0		
WNT3	7473	Cataract	C0086543	disease	Eye Diseases	Acquired Abnormality	518	42	0.1	no reported evidence		0	0		
WNT3	7473	Congenital small ears	C0152423	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Otorhinolaryngologic Diseases	Congenital Abnormality	72	1	0.1	no reported evidence		0	0		
WNT3	7473	Agenesis of corpus callosum	C0175754	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Congenital Abnormality	316	19	0.1	no reported evidence		0	0		
WNT3	7473	Lung Diseases, Interstitial	C0206062	group	Respiratory Tract Diseases	Disease or Syndrome	150	121	0.1	no reported evidence		1	1	2013.0	2013.0
WNT3	7473	Low set ears	C0239234	phenotype		Congenital Abnormality	292	3	0.1	no reported evidence		0	0		
WNT3	7473	Coloboma of iris	C0240063	phenotype		Anatomical Abnormality	61	2	0.1	no reported evidence		0	0		
WNT3	7473	Gastroschisis	C0265706	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Musculoskeletal Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	14	0	0.1	no reported evidence		0	0		
WNT3	7473	Congenital hypoplasia of lung	C0265783	disease		Congenital Abnormality	124	1	0.1	no reported evidence		0	0		
WNT3	7473	Congenital absence of adrenal gland	C0266273	disease		Congenital Abnormality	2	0	0.1	no reported evidence		0	0		
WNT3	7473	Microcornea	C0266544	disease		Congenital Abnormality	75	0	0.1	no reported evidence		0	0		
WNT3	7473	Septo-Optic Dysplasia	C0338503	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases	Disease or Syndrome	25	16	0.1	no reported evidence		0	0		
WNT3	7473	Erythrocyte Mean Corpuscular Hemoglobin Test	C0369183	phenotype		Laboratory Procedure	386	4531	0.1	no reported evidence		1	13	2012.0	2012.0
WNT3	7473	Absence of rib	C0426816	disease		Congenital Abnormality	10	0	0.1	no reported evidence		0	0		
WNT3	7473	Congenital absence of kidney	C0542519	disease		Congenital Abnormality	51	0	0.1	no reported evidence		0	0		
WNT3	7473	Congenital absence of spleen	C0600031	disease		Congenital Abnormality	18	3	0.1	no reported evidence		0	0		
WNT3	7473	Single naris	C0685682	disease		Congenital Abnormality	4	0	0.1	no reported evidence		0	0		
WNT3	7473	Congenital hypoplasia of nose	C0685684	disease		Congenital Abnormality	7	0	0.1	no reported evidence		0	0		
WNT3	7473	Abnormal lung lobation	C0685695	disease		Congenital Abnormality	11	0	0.1	no reported evidence		0	0		
WNT3	7473	Decreased corneal diameter	C1167713	phenotype		Finding	73	0	0.1	no reported evidence		0	0		
WNT3	7473	Finding of Mean Corpuscular Hemoglobin	C1261502	phenotype		Finding	386	4531	0.1	no reported evidence		1	13	2012.0	2012.0
WNT3	7473	Atresia of vagina	C1321884	disease		Congenital Abnormality	13	0	0.1	no reported evidence		0	0		
WNT3	7473	Single umbilical artery	C1384670	disease	Cardiovascular Diseases; Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Congenital Abnormality	9	1	0.1	no reported evidence		0	0		
WNT3	7473	Lens Opacities	C1510497	phenotype	Eye Diseases	Finding	338	0	0.1	no reported evidence		0	0		
WNT3	7473	Urethral atresia	C1610065	disease		Congenital Abnormality	5	1	0.1	no reported evidence		0	0		
WNT3	7473	Bladder Exstrophy and Epispadias Complex	C1838703	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	3	1	0.1	no reported evidence		0	1		
WNT3	7473	Absent external genitalia	C1848869	disease		Congenital Abnormality	2	0	0.1	no reported evidence		0	0		
WNT3	7473	Abnormality of the diaphragm	C1848873	phenotype		Anatomical Abnormality	1	0	0.1	no reported evidence		0	0		
WNT3	7473	Peripheral pulmonary vessel aplasia	C1848877	phenotype		Finding	1	0	0.1	no reported evidence		0	0		
WNT3	7473	Hypoplastic mandible condyle	C1857130	phenotype		Anatomical Abnormality	394	0	0.1	no reported evidence		0	0		
WNT3	7473	Hypoplasia of the fallopian tube	C1968706	phenotype		Finding	3	0	0.1	no reported evidence		0	0		
WNT3	7473	Uranostaphyloschisis	C2981150	disease		Congenital Abnormality	273	7	0.1	no reported evidence		0	0		
WNT3	7473	Aplasia/Hypoplasia of the nipples	C3150086	phenotype		Finding	8	0	0.1	no reported evidence		0	0		
WNT3	7473	Hypoplastic pelvis	C3536734	phenotype		Anatomical Abnormality	12	0	0.1	no reported evidence		0	0		
WNT3	7473	Multicystic Dysplastic Kidney	C3714581	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	80	1	0.1	no reported evidence		0	0		
WNT3	7473	TETRAAMELIA SYNDROME, AUTOSOMAL RECESSIVE	C4012268	disease		Disease or Syndrome	1	1	0.1	no reported evidence		1	1	2004.0	2004.0
WNT3	7473	Abnormal vertebral ossification	C4020966	phenotype		Anatomical Abnormality	7	0	0.1	no reported evidence		0	0		
WNT3	7473	Abnormality of the larynx	C4021777	phenotype		Anatomical Abnormality	7	0	0.1	no reported evidence		0	0		
WNT3	7473	Oral cleft	C4021813	disease		Congenital Abnormality	32	0	0.1	no reported evidence		0	0		
WNT3	7473	Aplasia/Hypoplasia involving the nose	C4024159	phenotype		Finding	7	0	0.1	no reported evidence		0	0		
WNT3	7473	Aplasia/Hypoplasia of the mandible	C4024589	phenotype		Anatomical Abnormality	396	0	0.1	no reported evidence		0	0		
WNT3	7473	Aplasia/Hypoplasia involving the pelvis	C4024597	phenotype		Finding	2	0	0.1	no reported evidence		0	0		
WNT3	7473	Aplasia/Hypoplasia of the lungs	C4024996	phenotype		Finding	16	0	0.1	no reported evidence		0	0		
WNT3	7473	Hypotrophic nose	C4280392	phenotype		Finding	7	0	0.1	no reported evidence		0	0		
WNT3	7473	Decreased size of eyeball	C4280625	phenotype		Finding	144	0	0.1	no reported evidence		0	0		
WNT3	7473	Abnormally small eyeball	C4280808	phenotype		Anatomical Abnormality	144	0	0.1	no reported evidence		0	0		
WNT3	7473	Decreased projection of lower jaw	C4476523	phenotype		Anatomical Abnormality	394	0	0.1	no reported evidence		0	0		
WNT3	7473	Decreased projection of mandible	C4476524	phenotype		Anatomical Abnormality	394	0	0.1	no reported evidence		0	0		
WNT3	7473	Retrusion of lower jaw	C4476525	phenotype		Anatomical Abnormality	394	0	0.1	no reported evidence		0	0		
JAKMIP1	152789	Asthma	C0004096	disease	Immune System Diseases; Respiratory Tract Diseases	Disease or Syndrome	1312	729	0.1	no reported evidence		1	1	2016.0	2016.0
JAKMIP1	152789	Triglycerides measurement	C0202236	phenotype		Laboratory Procedure	335	923	0.1	no reported evidence		0	1		
ARL17B	100506084	Alzheimer's Disease	C0002395	disease	Mental Disorders; Nervous System Diseases	Disease or Syndrome	1981	1062	0.1	no reported evidence		1	1	2016.0	2016.0
ARL17B	100506084	Androgenetic Alopecia	C0162311	disease	Pathological Conditions, Signs and Symptoms; Skin and Connective Tissue Diseases	Disease or Syndrome	59	745	0.1	no reported evidence		1	1	2017.0	2017.0
ARL17B	100506084	Erythrocyte Mean Corpuscular Hemoglobin Test	C0369183	phenotype		Laboratory Procedure	386	4531	0.1	no reported evidence		1	26	2012.0	2012.0
ARL17B	100506084	Breast Carcinoma	C0678222	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	4962	1839	0.1	no reported evidence		1	1	2018.0	2018.0
ARL17B	100506084	Finding of Mean Corpuscular Hemoglobin	C1261502	phenotype		Finding	386	4531	0.1	no reported evidence		1	26	2012.0	2012.0
CST3	1471	Plaque, Amyloid	C2936349	phenotype	Pathological Conditions, Signs and Symptoms	Acquired Abnormality	234	23	0.09	no reported evidence	1.0	9	0	1987.0	2016.0
ESR1	2099	Rheumatoid Arthritis	C0003873	disease	Immune System Diseases; Musculoskeletal Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	1832	1878	0.09	no reported evidence	1.0	9	0	2000.0	2014.0
ESR1	2099	Malignant tumor of cervix	C0007847	disease		Neoplastic Process	883	79	0.09	no reported evidence	0.777777777777778	9	0	1998.0	2018.0
ESR1	2099	Osteoporosis, Postmenopausal	C0029458	disease	Musculoskeletal Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	54	12	0.09	no reported evidence	1.0	9	0	1996.0	2016.0
ESR1	2099	Adenocarcinoma of lung (disorder)	C0152013	disease	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	1187	428	0.09	no reported evidence	1.0	9	2	2006.0	2017.0
ESR1	2099	Invasive Ductal Breast Carcinoma	C1134719	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	217	2	0.09	no reported evidence	1.0	9	0	1997.0	2018.0
ESR1	2099	cervical cancer	C4048328	disease	Female Urogenital Diseases and Pregnancy Complications; Neoplasms	Neoplastic Process	964	87	0.09	no reported evidence	0.777777777777778	9	0	1998.0	2018.0
MAOB	4129	Norrie disease	C0266526	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Eye Diseases; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Congenital Abnormality	23	25	0.09	no reported evidence	1.0	9	0	1989.0	2011.0
CST3	1471	Amyloid angiopathy	C2931784	disease	Cardiovascular Diseases; Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	18	3	0.08	no reported evidence	1.0	8	0	1987.0	2014.0
ESR1	2099	Adenoma	C0001430	group	Neoplasms	Neoplastic Process	999	73	0.08	no reported evidence	0.714285714285714	8	0	1994.0	2011.0
ESR1	2099	Diabetes Mellitus, Non-Insulin-Dependent	C0011860	disease	Endocrine System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	1671	1522	0.08	no reported evidence	0.875	8	7	2001.0	2016.0
ESR1	2099	Meningioma	C0025286	disease	Neoplasms; Nervous System Diseases	Neoplastic Process	437	21	0.08	no reported evidence	0.875	8	0	1989.0	2000.0
ESR1	2099	Retinoblastoma	C0035335	disease	Eye Diseases; Neoplasms	Neoplastic Process	538	127	0.08	no reported evidence	1.0	8	0	2007.0	2014.0
ESR1	2099	Metabolic Syndrome X	C0524620	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	547	293	0.08	no reported evidence	0.75	8	1	2006.0	2016.0
ESR1	2099	Ischemic stroke	C0948008	disease		Disease or Syndrome	393	209	0.08	no reported evidence	0.875	8	0	2007.0	2016.0
ESR1	2099	Endometrial adenocarcinoma	C1153706	disease		Neoplastic Process	128	0	0.08	no reported evidence	0.75	8	0	1993.0	2012.0
ESR1	2099	Mammary Tumorigenesis	C1512981	phenotype		Neoplastic Process	175	5	0.08	no reported evidence	1.0	8	0	2004.0	2015.0
ESR1	2099	Colorectal Cancer	C1527249	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	3298	955	0.08	no reported evidence	0.875	8	0	2003.0	2016.0
ESR1	2099	Malignant tumor of colon	C0007102	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	2000	135	0.07	no reported evidence	1.0	7	0	2001.0	2015.0
ESR1	2099	Colorectal Neoplasms	C0009404	group	Digestive System Diseases; Neoplasms	Neoplastic Process	1072	226	0.07	no reported evidence	1.0	7	0	1996.0	2009.0
